Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31-August 1, 2020",Brock Stockton,"Jenks, Oklahoma",52,,,,,52,10,Classic Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31-August 1, 2020",Jason Theobald,"Independence, Kentucky",34,,,,,34,6,Classic Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31-August 1, 2020",Divine Wilson,"Plano, Texas",10,,,,,10,2,Classic Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Tanya Chartrand,"Ontario, Canada",45,,,,,45,9,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Raquel Clarke,"Valley Stream, New York",10,,,,,10,2,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Jennifer Horan,"New Braunfels, Texas",50,,,,,50,10,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Jennifer Iritano,"Woburn, Massachusetts",20,,,,,20,4,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Donya Jackson,"Concord, North Carolina",5,,,,,5,1,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Karrie Kalbach,"Chico, California",40,,,,,40,8,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Debra Rosado Bohac,"Yorktown, Virginia",29,,,,,29,6,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Shelace Shoemaker,"Sparks, Nevada",26,,,,,26,5,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Rita K. Villarreal,"Brownsville, Texas",15,,,,,15,3,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Suzanne Blaylock,"Muscle Shoals, Alabama",60,,,,,60,12,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Laurie Buckley,"Sandy Springs, Georgia",35,,,,,35,7,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"TAMPA, FLORIDA","JULY 31-AUGUST 1, 2020",Tiffany Stuart,"Minneapolis, Minnesota",55,,,,,55,11,Figure Masters 40+
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Tony Lynch,"Katy, Texas",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Leo Mackesy,"Safety Harbor, Florida",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Benquil Marigny,"Henderson, Kentucky",51,,,,,51,10,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Clarence McSpadden,"Atlanta, Georgia",54,,,,,54,11,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Corey Morris,"Atlanta, Georgia",19,,,,,19,4,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Kevin Reeder,"Mableton, Georgia",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",John Sarmiento,"Ashburn, Virginia",71,,,,,71,14,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Remon Smith,"Murfreesboro, Tennessee",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Alvin Taylor,"Columbus, Ohio",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Brian Taylor,"Haltom City, Texas",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Michael Tello,"Montreal, Canada",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Jeffrey Velazquez,"Seminole, Florida",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Serge Victor,"Coral Springs, Florida",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Rashaud Watson,"San Antonio, Texas",15,,,,,15,3,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Andrew Woodard,"Tampa, Florida",80,,,,,80,16,Men's Physique
2020 WOS IFBB PRO LEAGUE YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","July 31 - August 1, 2020",Justin Woodard,"Miramar, Florida",80,,,,,80,16,Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Noel Adame,"El Paso, Texas",10,,,,,10,3,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Marco Cardona,"Tampa, Florida",30,,,,,30,10,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ahmed Elsadany,Egypt,22,,,,,22,7,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jason Hebert,"Mobile, Alabama",12,,,,,12,4,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Kevin Johnson,"Louisville, Kentucky",19,,,,,19,6,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Nawar Kaabi,"Des Plaines, Illinois",22,,,,,22,8,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Austin Karr,"Las Vegas, Nevada",6,,,,,6,2,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Eric Langlois,"Merrimack, New Hampshire",34,,,,,34,11,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jason Lowe,"Dayton, Florida",13,,,,,13,5,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Bola Ojex,"Coronado, California",38,,,,,38,13,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Keone Pearson,"Atlanta, Georgia",3,,,,,3,1,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Steve Thayer,"Bothell, Washington",42,,,,,42,14,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Adam Young,"Wheat Ridge, Colorado",26,,,,,26,9,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Daryl Young,"Tupelo, Mississippi",37,,,,,37,12,Men's 212
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Shiva Afsarifard,"Marina Del Rey, California",48,,,,,48,16,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Vania Auguste,"Murfreesboro, Tennessee",41,,,,,41,14,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Kalene Beeman,"Prospect, Connecticut",23,,,,,23,8,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Renee Burnett,"Riverview, Florida",48,,,,,48,16,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Natoshia Coleman,"Atlanta, Georgia",6,,,,,6,2,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Brittney Dayne,"Charlotte, North Carolina",16,,,,,16,5,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Erin Dennis,"Fayetteville, North Carolina",45,,,,,45,15,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jovanna Gibbs-Arnold,"Lawrenceville, Georgia",33,,,,,33,11,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Emily Parris Gramse,"Copperopolis, California",48,,,,,48,16,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jourdanne Lee,"Atlanta, Georgia",11,,,,,11,4,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Scarlett Manchin,"Hollywood, Florida",28,,,,,28,9,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Rachael Oberst,"Shelburne, Vermont",17,,,,,17,6,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Dianet Pereda,"Miami, Florida",48,,,,,48,16,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Fatimah Ray,"McDonough, Georgia",40,,,,,40,13,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Alexandria Ross,"Gilbert, Arizona",3,,,,,3,1,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jennifer St. Peter,"Attleboro, Massachusetts",36,,,,,36,12,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Lisa Wilbon,"Miami, Florida",22,,,,,22,7,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Mignon Cyrelle Williams,"Atlanta, Georgia",10,,,,,10,3,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Elizabeth Yisrael,"Snohomish, Washington",30,,,,,30,10,Bikini
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Vladimir Sizov,"Hollywood, California",26,,,,,26,9,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Stephen Tezanos Pinto,"Fair Oaks, California",48,,,,,48,16,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",George Thibault,"Los Angeles, California",48,,,,,48,16,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Clarence Tyler Jr,"Red Oak, Texas",48,,,,,48,16,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jay Warren,"Fort Worth, Texas",37,,,,,37,12,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ali Alhasawi,"Murfreesboro, Tennessee",32,,,,,32,11,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Matthew Frie,"Eau Claire, Wisconsin",38,,,,,38,13,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Amit Roy,"Guttenberg, New Jersey",44,,,,,44,14,Classic Men's Physique
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Andre Adams,"Kenosha, Wisconsin",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jason Brown,"Spring, Texas",9,,,,,9,3,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jose Caban Rivera,"Vega Baja, Puerto Rico",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Gerardo Cabrera,Mexico,48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ivan Cabrera,"Elmwood Park, New Jersey",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Daine Chang,"Teaneck, New Jersey",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jason Conner,"Cleveland, Ohio",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jarek Crew,"Middleburg, Florida",6,,,,,6,2,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Joseph Cruz,"Newport News, Virginia",32,,,,,32,10,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Martin Daniels,"Monks Corner, South Carolina",45,,,,,45,15,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Traveon Daniels,"Ontario, California",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Carlos D'Ommar,"Miami, Florida",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Kevin Ford,"Lake St. Louis, Missouri",25,,,,,25,8,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jorge Herrera,"San Diego, California",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Mark Hummel,"Indianapolis, Indiana",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Bryan Jones,"Phoenix, Arizona",3,,,,,3,1,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Jake Keidel,"Turlock, California",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Mehdi Larijani,"Chantilly, Virginia",13,,,,,13,4,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Abner Logan,"Medford, Massachusetts",14,,,,,14,5,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Adon Marcus,"Chicago, Illinois",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Leo Mayrhofer,"Lomita, California",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Damien Patrick,"Santa Monica, California",48,,,,,48,16,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Zack Romano,"Cornelius, North Carolina",18,,,,,18,6,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Brady King,"Scottdale, Pennsylvania",21,,,,,21,7,CLASSIC MEN'S PHYSIQUE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Samantha Mills,"Homosassa, Florida",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Kam Mack,"Pearland, Texas",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Kelly Lynn Nauyokas,"Clearwater, Florida",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Crystal C. Neely,"Panama City, Florida",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ruby Nugent,"Davenport, Florida",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Larissa Penaloza,"Queens, New York",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Mayra Rocha Hernandez,Mexico,23,,,,,23,8,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Rosario Romero,"El Paso, Texas",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Danielle Rose,"Boca Raton, Florida",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Rori Ross,"JBMDL, New Jersey",29,,,,,29,10,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Clarissa Sanchez,Puerto Rico,48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Bailey Schleicher,"Nampa, Idaho",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Samantha Simpson,"South Bend, Indiana",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Lisa Smith,"Turlock, California",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Spomenka Stanic-Miller,"Rocklin, California",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Autumn Swansen,"Decatur, Illinois",19,,,,,19,6,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Rita Villarreal,"Brownsville, Texas",15,,,,,15,5,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Sarah Vogt,"Federal Way, Washington",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ayana Ward,"Garland, Texas",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",April Jean White,"Anoka, Minesota",48,,,,,48,16,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Loren Wilkins,"Huntsville, Alabama",21,,,,,21,7,FIGURE
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Ajanel Williams,"Strongsville, Ohio",3,,,,,3,1,FIGURE
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Alexa Bates,"Springfield, Illinois",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Jossie Alarcon Beccera,Mexico,48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Jill Braxmeyer,"Vista, California",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Mara Brown,"Monroe, Louisiana",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Thais Cabrices Werner,Venezuela,28,,,,,28,9,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Alisaa Carpio,"Rock Hill, South Carolina",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Autumn Cleveland,"Louisville, Kentucky",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Maria Luisa Diaz,"Woburn, Massachusetts",6,,,,,6,2,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Kelly Dominick,"Marrero, Louisiana",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Alexa Floria,"Beaverton, Oregon",36,,,,,36,12,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Wendy Fortino,"Oceanside, California",34,,,,,34,11,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Stacey Fought,"McKinney, Texas",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Elizabeth Guzman,"Albuquerque, New Mexico",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Jessica Heath,"San Clemente, California",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Silvia Henry,"Sevierville, Tennessee",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Bernice Higgins,"Atlanta, Georgia",42,,,,,42,14,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Jennifer Horan,"New Braunfels, Texas",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Jessica Huete,Costa Rica,38,,,,,38,13,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Ivana Ivusic,"Denver, Colorado",11,,,,,11,4,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Donya Jackson,"Cornelius, North Carolina",45,,,,,45,15,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Stephanie Koerber,"Trenton, Illinois",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Koko Korang,"Falls Church, Virginia",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Yelena Larina,"Brooklyn, New York",48,,,,,48,16,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Catherine Lavoie,Canada,10,,,,,10,3,Figure
2020 IFBB Pro League Chicago Pro,"Atlanta, Georgia","October 16-17, 2020",Georgina Lona,Mexico,48,,,,,48,16,Figure
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Darrian Borello,"Bradenton, Florida",8,18,,,,26,3,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Anna Chism,"Nashville, Tennessee",19,50,,,,69,7,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Debbie Fowler,"Haslet, Texas",12,40,,,,52,6,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Michelle Gales,"Union City, Georgia",27,42,,,,69,8,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Corina Harkelroad,"Fort Wayne, Indiana",25,52,,,,77,9,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Molly McCracken,"Cordova, Tennessee",19,20,,,,39,5,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Layla Mikayla,"New York, New York",3,30,,,,33,4,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Aurika Trygale,"Key West, Florida",7,14,,,,21,1,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Derina Wilson,"Bayshore, New York",16,8,,,,24,2,Fitness
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Eddie Bracamontes,"San Diego, California",12,15,,,,27,5,Men's Bodybuilding - Open
2020 IFBB PRO LEAGUE CHICAGO PRO,"Atlanta, Georgia","October 16-17, 2020",Maxx Charles,"Holtsville, New York",9,10,,,,19,3,Men's Bodybuilding - Open
