Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",Thomas Riley,"Atapena, California",5,,,,,5,1,Men's Physique Masters
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",Jorge Sanchez,"Sacramento, California",80,,,,,80,17,Men's Physique Masters
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",David Sessler,"Chino Hills, California",70,,,,,70,14,Men's Physique Masters
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",Gary Torres,"Hanford, California",65,,,,,65,13,Men's Physique Masters
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",Brett Vickers,"San Marcos, California",80,,,,,80,17,Men's Physique Masters
2017 IFBB GOLDEN STATE PRO,"Sacramento, California","August 12, 2017",Michael Munoz,,80,,,,,80,17,Men's Physique Masters
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",Thomas Riley,"Altapena, California",29,28,,,,57,6,Men's Physique
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",Jorge Sanchez,"Sacramento, California",80,,,,,80,16,Men's Physique
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",David Sessler,"Chino Hills, California",80,,,,,80,16,Men's Physique
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",Michael Stripling,"Whittier, California",9,18,,,,27,3,Men's Physique
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",Gary Torres,"Hanford, California",80,,,,,80,16,Men's Physique
2017 IFBB Golden State Pro,"Sacramento, California","August 12, 2017",Brett Vickers,"San Marcos, California",80,,,,,80,16,Men's Physique
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Yolanda Anthony,"Balch Springs, Texas",40,,,,,40,13,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Viviana Baca Servin,Mexico,36,,,,,36,12,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Shauna Bell,"Charlotte, North Carolina",24,,,,,24,8,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Susan Clark,"Houston, Texas",41,,,,,41,14,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Mou Cong,China,31,,,,,31,10,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Stacey Cummings,"Plano, Texas",12,,,,,12,4,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Michele Da Silva Pinto,Brazil,15,,,,,15,5,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Cara Davis,"Charlotte, North Carolina",21,,,,,21,7,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Veronica Gallego Garcia,Spain,32,,,,,32,11,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Chela Garcia,"Missouri City, Texas",45,,,,,45,15,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Lauren Howe,"Universal City, Texas",48,,,,,48,16,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Lisa Lopez,"Fairfax, Virginia",48,,,,,48,16,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Valesca Macedo,"Union, New Jersey",48,,,,,48,16,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Devone Martin,"Westchester, New York",7,,,,,7,2,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Tina Nguyen,"Dallas, Texas",3,,,,,3,1,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Cinderella Richardson,"Stockbridge, Georgia",19,,,,,19,6,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Shellie Schoenberg,"Rio Rancho, New Mexico",48,,,,,48,16,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Tonya Wheatfall,"Lewisville, Texas",9,,,,,9,3,FIGURE
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Christina Woodward,"Virginia Beach, Virginia",26,,,,,26,9,FIGURE
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Yolanda Anthony,"Balch Springs, Texas",9,,,,,9,3,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Susan Clark,"Houston, Texas",15,,,,,15,5,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Chela Garcia,"Missouri City, Texas",18,,,,,18,6,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Kimmy Hiles,"Kingwood, Texas",12,,,,,12,4,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Lisa Lopez,"Fairfax, Virginia",21,,,,,21,7,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Valesca Macedo,"Union, New Jersey",24,,,,,24,8,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Cinderella Richardson,"Stockbridge, Georgia",3,,,,,3,1,Figure Masters
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Veronica Gallego,Spain,6,,,,,6,2,Figure Masters
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Dainius Barzinskas,Lithuania,3,,,,,3,1,Men's Bodybuilding Masters 40+
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Jason Carter,"Heath, Texas",9,,,,,9,3,Men's Physique Masters 40+
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Scott Do,"Oklahoma City, Oklahoma",3,,,,,3,1,Men's Physique Masters 40+
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Fritz Loeschel,"San Antonio, Texas",6,,,,,6,2,Men's Physique Masters 40+
2017 IFBB SAN ANTONIO PRO,"San Antonio, Texas","August 12, 2017",Mark Rhoades,"Paducah, Kentucky",12,,,,,12,4,Men's Physique Masters 40+
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Cristina Arellano Goy,Spain,47,,,,,47,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Michaela Aycock,"Bartow, Florida",6,,,,,6,2,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Brittany Bull,"Bogata, Texas",15,,,,,15,5,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Margarita Charaim,"Gurnee, Illinois",42,,,,,42,14,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Kristy Davis,"Katy, Texas",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Vicki Diaz,"Lucas, Texas",9,,,,,9,3,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Roxanne Edwards,"Brooklyn, New York",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Anne Freitas,Brazil,25,,,,,25,8,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Jessica Gaines,"Harker Heights, Texas",39,,,,,39,13,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Keri Ann Heitzman,"Beaverton, Oregon",12,,,,,12,4,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Dolly Lazarre,"West New York, New Jersey",21,,,,,21,7,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Jessica Martin,"Portland, Oregon",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Toni McMurtre,"Euless, Texas",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Leah Sohn,"Keller, Texas",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Louise White,Australia,48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Natalie Rae Wolfe,"South Haven, Michigan",34,,,,,34,11,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Erika Reed,"San Mateo, California",26,,,,,26,9,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Evelaine Rocha,Brazil,30,,,,,30,10,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Diana Schnaidt,"New York, New York",18,,,,,18,6,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Mary Eva Simmons,"Helena, Montana",35,,,,,35,12,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Jennifer Taylor,"Zephyrhills, Florida",3,,,,,3,1,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Shelley White,"Grand Prairie, Texas",48,,,,,48,16,Women's Physique - Open
2017 IFBB San Antonio Pro,"San Antonio, Texas","August 12, 2017",Trish Wood,"Roseville, California",46,,,,,46,15,Women's Physique - Open
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Sami Alhaddad,Bahrain,16,15,,,,31,3,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Nam Eun Cho,South Korea,51,45,,,,96,9,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",P.A. Chukwu,Netherlands,25,25,,,,50,5,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Leo D’Adderio,France,80,55,,,,135,15,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Wendell Floyd,"Atlanta, Georgia",71,55,,,,126,13,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Oswaldo Gonzalez,Venezuela,56,55,,,,111,10,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Juan Carlos Graham,Mexico,58,55,,,,113,11,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Tony Gutierrez,Spain,74,55,,,,129,14,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Kim Junho,"Seoul, Korea",19,20,,,,39,4,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Derek Lunsford,"Terre Haute, Indiana",5,5,,,,10,1,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Michael Lynds,"Nova Scotia, Canada",65,55,,,,120,12,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Andrej Mozolani,Slovakia,43,40,,,,83,8,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Bola Ojex,"Coronado, California",DNF,DNF,,,,DNF,DNF,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Luis Santa,"Fort Meade, Maryland",42,35,,,,77,7,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Rixio Tapia,Venezuela,32,30,,,,62,6,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Jacob Wilson,"Houston, Texas",10,10,,,,20,2,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Joseph Tong,"Las Vegas, Nevada",80,55,,,,135,15,Men's 212
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Aria Adamy,"Gainesville, Florida",62,,,,,62,13,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Alexa Berg,"West Lafayette, Indiana",71,,,,,71,14,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Amanda Cording,"Jupiter, Florida",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Angel Denman,"Chicago, Illinois",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Jessica Dolias,"Toms River, New Jersey",33,,,,,33,7,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Lorie Forman,"Las Vegas, Nevada",27,,,,,27,5,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Angie Garcia,"Miami, Florida",56,,,,,56,11,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Nina Goethler,Denmark,80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Kim Gutierrez,Chile,30,,,,,30,6,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Solmay Hernandez,"Elmhurst, Illinois",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Vanessa Jacobs,"San Juan, Puerto Rico",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Ashley Jenelle,"Denver, Colorado",50,,,,,50,10,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Pamela John,"Memphis, Tennessee",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Janet Layug,"Lakeland, Florida",18,,,,,18,4,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Kayla Le,"Huntersville, North Carolina",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Paige Lilly,"Catasauqua, Pennsylvania",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Stacy McCloud,"Las Vegas, Nevada",17,,,,,17,3,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Gidget Migliaccio,"Capetown, South Africa",73,,,,,73,15,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Weezie Owens,"Jacksonville, Florida",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Elise Pecini,Brazil,5,,,,,5,1,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Mariella Pellegrino,Italy,58,,,,,58,12,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Alzira Rodriguez,"Plantation, Florida",40,,,,,40,8,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Elvimar Sanchez,Venezuela,80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Beth Tranuse,"Eustis, Florida",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Tiffany Vann,"Chicago, Illinois",49,,,,,49,9,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Aly Veneno,"Boynton Beach, Florida",80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Ruth Wood,"San Diego, California",10,,,,,10,2,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Lizbeth Marquez,,80,,,,,80,16,BIKINI
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Amanda Cording,"Jupiter, Florida",26,,,,,26,5,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Angel Denman,"Chicago, Illinois",55,,,,,55,11,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Lorie Forman,"Las Vegas, Nevada",5,,,,,5,1,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Solmary Hernandez,"Elmhurst, Illinois",28,,,,,28,6,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Vanessa Jacobs,"San Juan, Puerto Rico",48,,,,,48,10,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Pamela John,"Memphis, Tennessee",47,,,,,47,9,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Kayla Le,"Huntersville, North Carolina",19,,,,,19,4,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Lisbeth Marquez,Venezuela,39,,,,,39,8,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Gidget Migliaccio,"Capetown, South Africa",10,,,,,10,2,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Weezie Owens,"Jacksonville, Florida",16,,,,,16,3,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Elvimar Sanchez,Venezuela,60,,,,,60,12,Bikini Masters
2017 IFBB TITAN MEDICAL TAMPA PRO,"Tampa, Florida","August 5, 2017",Janet Lynn West,"Ellicott City, Maryland",36,,,,,36,7,Bikini Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Eric Dankwa,"Elmwood Park, New Jersey",5,,,,,5,1,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",James Darling,Bahamas,15,,,,,15,3,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Matt Davis,"Sales Creek, Tennessee",26,,,,,26,6,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Jim Holcomb,"Orlando, Florida",45,,,,,45,9,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Eric Jones,"Gaffney, South Carolina",39,,,,,39,8,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Christopher Niemczyk,"Boyton Beach, Florida",24,,,,,24,5,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Ro Schroer,"Cheyenne, Wyoming",10,,,,,10,2,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Joseph Wahlberg,"Clermont, Florida",28,,,,,28,6,Men's Classic Physique Masters 40+
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Kevin Mei,"Houston, Texas",33,,,,,33,7,Men's Classic Physique Masters 40+
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Eric Dankwa,"Elmwood Park, New Jersey",25,,,,,25,5,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Matt Davis,"Sale Creek, Tennessee",60,,,,,60,12,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Justin Freeman,"Denver, Colorado",56,,,,,56,11,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Jim Holcomb,"Orlando, Florida",80,,,,,80,16,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Eric Jones,"Gaffney, South Carolina",74,,,,,74,15,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Nelson Lopes,Portugal,18,,,,,18,4,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Jason Lowe,"South Daytona, Florida",34,,,,,34,7,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Elvernie McGhee,"Norcross, Georgia",16,,,,,16,3,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Steve Mousharbash,"Jacksonville, Florida",44,,,,,44,9,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Christopher Niemczyk,"Boyton Beach, Florida",67,,,,,67,13,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Matt Pattison,"Kirkland, Washington",51,,,,,51,10,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",George Peterson III,"Jamaica, New York",5,,,,,5,1,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Jonathan Repollet,"San Juan, Puerto Rico",77,,,,,77,16,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Ro Schroer,"Cheyenne, Wyoming",31,,,,,31,6,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Joseph Wahlberg,"Clermont, Florida",69,,,,,69,14,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",Divine Wilson,"Elkton, Maryland",10,,,,,10,2,CLASSIC MEN'S PHYSIQUE
2017 IFBB TITAN MEDICAL TAMPA,"Tampa, Florida","August 5, 2017",James Darling,Bahamas,41,,,,,41,8,CLASSIC MEN'S PHYSIQUE
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Maria Luisa Baeza,"Melrose, Massachusetts",5,,,,,5,1,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Alexa Bates,"Springfield, Illinois",70,,,,,70,14,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",M. Tivsay Briceno-DuShane,"Clearwater, Florida",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Jessica Morgan Canty,"Lone Tree, Colorado",28,,,,,28,6,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Cara Davis,"Charlotte, North Carolina",35,,,,,35,7,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Edith Driver,"Sarasota, Florida",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Kristina Dybdahl Farnsworth,"Santee, California",67,,,,,67,13,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Odalys Ferreira,"Richmond Hill, New York",27,,,,,27,5,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Jennifer Freeman,"Copper City, Florida",43,,,,,43,9,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Veronica Gallego Garcia,Spain,80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Renee Jones,"Augusta, Georgia",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Susie Lin,"Santa Monica, California",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Valesca Macedo,"Union, New Jersey",51,,,,,51,10,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Devone Martin,"Mount Vernon, New York",17,,,,,17,3,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Idalia Molina,"Grain Valley, Missouri",60,,,,,60,12,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Michele Da Silva Pinto,Brazil,18,,,,,18,4,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Agnese Russo,Italy,73,,,,,73,15,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Linda Simnick,"Fort Wayne, Indiana",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Ashley Soto,"Summerville, South Carolina",10,,,,,10,2,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Jennifer Strobo,"Orlando, Florida",42,,,,,42,8,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Mary Valdi,"Ontario, Canada",54,,,,,54,11,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Roberta Vistintainer,Italy,80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Judy Weichman,"Downs, Illinois",80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Viviana Lomonaco,,80,,,,,80,16,Figure
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",M. Tivisay Briceno-DuShane,"Clearwater, Florida",33,,,,,33,7,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Edith Driver,"Sarasota, Florida",48,,,,,48,10,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Jennifer Freeman,"Copper City, Florida",5,,,,,5,1,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Veronica Gallego Garcia,Spain,32,,,,,32,6,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Susie Lin,"Santa Monica, California",46,,,,,46,9,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Viviana Lo Monaco,"Pompano Beach, Florida",23,,,,,23,5,Figure Masters
2017 IFBB Titan Medical Tampa,"Tampa, Florida","August 5, 2017",Valesca Macedo,"Union, New Jersey",10,,,,,10,2,Figure Masters
