Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2009 IFBB New York Pro Championships,"New York, New York","May 16, 2009","Raymond, Jose",USA,78,38,,,,116,8,Men's 202
2009 IFBB New York Pro Championships,"New York, New York","May 16, 2009","Liu, Vincent",Canada,90,45,,,,135,9,Men's 202
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Adzievski, Oliver",Sweden,158,,,,,158,16,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Bautista, Francisco",Spain,124,56,,,,180,12,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Centopani, Evan",USA,14,5,5,,,24,1,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Charles, Darrem",Trinidad,70,30,,,,100,7,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Elsetouhi, Tarek",Germany,60,36,,,,96,6,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Faour, Aiman",Lebanon,160,,,,,160,17,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Ingram, Leo",USA,144,69,,,,213,15,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","James, Dennis",Germany,20,13,10,,,43,2,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Kefalianos, Michael",Australia,112,55,,,,167,11,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Mentula, Jari",Finland,160,,,,,160,17,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Mishin, Eugene",Russia,80,39,,,,119,8,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Mula, Francisco Javier",Spain,148,74,,,,222,14,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Ruhl, Marcus",Germany,28,17,15,,,60,3,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Samuel, Silvio",Spain,46,19,21,,,86,4,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Sergovksiy, Denis",Russia,160,,,,,160,17,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Shelestov, Sergey",Russia,90,45,,,,135,9,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Van Amsterdam, Eduard",Netherlands,120,61,,,,181,13,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","White, Ben",USA,110,56,,,,166,10,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Yamagishi, Hidetada",Japan,42,25,24,,,91,5,Men's Open Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Andersen, Irene",Sweden,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Antoine, Fabi",Belgium,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Bramwell, Debbie",USA,40,15,,,,55,4,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Buck, Kim",USA,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Bustamante, Myriam",USA,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Calo, Maria",USA,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Caputo, Giusy",Italy,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Columb, Tazzie",USA,60,30,,,,90,7,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","DiRenzo, Beverly",USA,106,54,,,,160,11,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Gomez-Seguro, Maria del Carmen",Mexico,128,70,,,,198,13,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Jennings, Rosemary",USA,28,22,15,,,65,3,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Johansson, Marika",Sweden,158,,,,,158,16,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","LeFrancois, Cathy",Canada,10,5,5,,,20,1,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Lewis, Nancy",USA,144,68,,,,212,14,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Manios, Maryse",France,112,60,,,,172,12,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Nardi, Nadia",Canada,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Paparone, Jeannie",USA,68,21,,,,89,6,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Pariso, Betty",USA,22,14,10,,,46,2,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Partenza, Claudia",Italy,148,70,,,,218,15,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Raganot, Brenda",USA,80,36,,,,116,8,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Sedia, Jennifer",USA,94,46,,,,140,9,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Thompson, Antoinette (Tonie)",USA,104,49,,,,153,10,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Tinnelle-Standback, Diana",USA,160,,,,,160,17,Women's Pro Bodybuilding
2009 IFBB NEW YORK PRO,"New York, New York","May 16, 2009","Westerfield, Dena",USA,50,34,,,,84,5,Women's Pro Bodybuilding
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Bloomfield, Tinamarie",USA,42,36,,,,78,6,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Briceno, Tivisay",USA,38,47,,,,85,9,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Chin, Krissy",USA,22,29,,,,51,4,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Clere, Melody",USA,65,66,,,,131,14,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Harris, Alicia",USA,55,27,,,,82,7,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Hernandez, Alana",USA,70,80,,,,150,16,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Jarrett, Jacqui",New Zealand,80,80,,,,160,19,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Lynn, Jenny",USA,10,15,,,,25,3,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Marinelli, Amanda",USA,54,68,,,,122,13,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Metrl, Petra",Czech Republic,24,62,,,,86,10,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Mullarkey, Karen",USA,80,70,,,,150,15,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Porter, Marcy",USA,43,41,,,,84,8,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Putnam, Jessica",USA,6,5,,,,11,1,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Simons, Sandra",Bermuda,80,80,,,,160,19,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Stephers, Amy",USA,76,80,,,,156,17,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Stern, Erin",USA,9,10,,,,19,2,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Taylor-Gibson, Sabrina",USA,80,80,,,,160,19,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Tewari, Siobhan",USA,46,20,,,,66,5,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Theison, Michelle",USA,80,80,,,,160,19,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Upson, Sue",USA,30,65,,,,95,11,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Wallis, Julie (DJ)",USA,62,51,,,,113,12,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Wood-Thomas, Tessa",USA,80,78,,,,158,18,FIGURE
2009 JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Steele, Staring",USA,80,80,,,,160,19,FIGURE
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Dixon, Charles",USA,36,20,,,,56,4,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Finocchiaro, Anthony",USA,118,53,,,,171,11,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Gee, Daryl",USA,20,10,10,,,40,2,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Huff, Roland",USA,124,63,,,,187,13,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Jackson, Tricky",USA,36,15,15,,,66,3,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Jean, Jocelyn",USA,102,43,,,,145,10,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Long, Jeffrey",USA,80,41,,,,121,8,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","McQuay, Stan",USA,10,5,5,,,20,1,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Namat, Steve",Hungary,48,24,,,,73,5,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Putnam, Peter",USA,56,30,,,,86,6,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Richardson, Patrick",USA,90,55,,,,145,9,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Valentino, Mike",USA,70,35,,,,105,7,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009","Wonsley, Nathan",USA,116,57,,,,175,12,Men's Pro 202
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB JACKSONVILLE PRO,"Jacksonville, Florida","August 1, 2009",,,,,,,,,,
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Acker, Nicole",South Africa,136,,,,,136,14,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Anderson, Irene",Sweden,98,49,,,,147,10,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Bull, Nicole",Canada,32,19,19,,,70,4,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Bustamante, Myriam",Mexico,72,37,,,,109,7,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Chandler, Tina",USA,32,15,15,,,62,3,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","DiRenzo, Beverly",USA,86,41,,,,127,8,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Frankie, Gale",USA,24,11,11,,,46,2,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Gomez, Elizabeth Meza",Mexico,150,,,,,150,15,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Grazajova, Aurelia",Slovakia,134,,,,,134,13,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Knight, Carmen",United Kingdom,92,44,,,,136,9,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Larson, Klaudia",Sweden,50,25,25,,,100,5,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Manios, Maryse",France,118,,,,,188,12,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Pariso, Betty",USA,12,5,5,,,22,1,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Salvagno, Angela",USA,60,30,,,,90,6,Women's Bodybuilding
2009 IFBB Tampa Pro Bodybuilding Weekly,"Tampa, Florida","August 8, 2009","Mackey, Tena",Bahamas,108,,,,,108,11,Women's Bodybuilding
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Schlichter, Elissa",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Scott, Nicole",United Kingdom,80,73,,,,153,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Sutter, Laura",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Tieken, Mascha",Netherlands,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Vanterpool, Rosalind",Barbados,80,32,,,,112,9,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Williams, Karen",Trinidad,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Mayberry, Michele",USA,80,75,,,,155,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Upson, Sue",USA,80,78,,,,158,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Blanchard, Maggie",USA,75,72,,,,147,15,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Bock, Susanne",Germany,62,56,,,,118,12,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Briceno, Tivisay",USA,9,11,,,,20,2,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Calland, Natalie",USA,73,80,,,,153,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Carvalho, Andrea",Brazil,80,74,,,,154,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Casoni, Cristiana",Italy,27,25,,,,52,5,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","DeJoya, Jennifer",USA,41,34,,,,75,7,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Frabbiele, Melissa",USA,18,20,,,,38,3,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Gangi, Valerie",USA,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Gardner, Brandie",USA,67,44,,,,111,11,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Halikka, Lisbeth",Finland,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Haskell, Lydia",USA,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Jimenez, Ines",Costa Rica,69,58,,,,127,13,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Lewis, Cheri",USA,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Mertl, Petra",Czech Republic,31,44,,,,75,8,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Meteraud, Shannon",USA,7,5,,,,12,1,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Newman, Marie Ann",USA,25,21,,,,46,4,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Reed, Lisa",USA,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Ripert, Marie Pierre",France,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Schlichter, Elissa",USA,53,55,,,,108,9,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Sutter, Laura",USA,51,78,,,,129,14,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Tieken, Mascha",Netherlands,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Vanterpool, Rosalind",Barbados,28,28,,,,56,6,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Williams, Karen",Trinidad,80,80,,,,160,16,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Mayberry, Michele",USA,52,58,,,,110,10,Women's Masters Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Blanchard, Maggie",USA,80,71,,,,151,15,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Bloomfield, Tinamarie",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Bock, Susanne",Germany,77,74,,,,151,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Briceno, Tivisay",USA,25,25,,,,50,5,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Brown, Darlina",USA,79,78,,,,157,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Carvalho, Andrea",Brazil,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Casoni, Cristiana",Italy,48,41,,,,89,7,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Clay, Jessica",USA,65,76,,,,141,14,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","DeJoy, Jennifer",USA,71,60,,,,131,10,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Gangi, Valerie",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Halikka, Lisbeth",Finland,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Harris, Alicia Renee",USA,12,14,,,,26,3,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Hart, Aleisha",Canada,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Jimenez, Ines",Costa Rica,71,61,,,,132,13,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","John, Candice",Trinidad,55,76,,,,131,11,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Lewis, Cheri",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Mello, Patricia",Brazil,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Mertl, Petra",Czech Republic,49,46,,,,95,8,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Meteraud, Shannon",USA,17,18,,,,35,4,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Newman, Marie Ann",USA,30,40,,,,70,6,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Porter, Marcy",USA,73,59,,,,132,12,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Reed, Lisa",USA,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Reis, Larissa",Brazil,9,8,,,,17,1,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Ripert, Marie Pierre",France,80,80,,,,160,16,Women's Open Figure
2009 ATLANTIC CITY PRO/AM,"Atlantic City, New Jersey","September 12, 2009","Roy, Sherlyn",USA,12,10,,,,22,2,Women's Open Figure
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Burkhardt, Tonya",USA,32,23,36,34,,125,7,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Duncan, Nicole",USA,31,32,7,12,,82,4,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Greenwood, Tracey",USA,6,6,16,16,,44,1,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Holley, Marnie",Canada,45,46,32,23,,146,8,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Jackson, Laticia",USA,19,26,33,29,,107,5,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Johnson, Safiya",USA,46,48,39,43,,176,10,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Johnson, Tanji",USA,13,15,18,5,,51,2,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Vaines, Kizzy",United Kingdom,27,30,28,39,,124,6,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Wagner, Bethany",USA,12,9,19,34,,74,3,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Ethier, Allison",Canada,44,40,47,38,,169,9,Women's Fitness
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Ahmad, Ahmad",Sweden,88,40,,,,128,8,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Arevalo, Pablo",Peru,98,55,,,,153,10,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Barron-Cuyos, Pedro",Mexico,52,25,25,,,102,5,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Belisle, Robert",Canada,144,67,,,,211,13,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Bryant, Curtis",USA,62,34,,,,96,7,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Chayard, Marcel",France,110,55,,,,165,12,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Devis, Clarence",Belgium,36,15,15,,,66,3,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Dinetta, Andy",USA,158,,,,,158,16,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Farnsworth, Derik",USA,152,,,,,152,16,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Filippone, Carlo",USA,144,70,,,,214,14,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Hampton, James",USA,160,,,,,160,16,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Hunt, Lawrence",USA,64,30,,,,94,6,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Ketchens, Rod",USA,96,46,,,,142,9,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Lewis, James Flex",United Kingdom,14,5,5,,,24,1,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Long, Jeffrey",USA,36,20,20,,,76,4,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Marinelli, Dave",USA,144,72,,,,216,15,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Martin, Tim",USA,108,53,,,,161,11,Men's Pro 202
2009 Atlantic City Pro/Am,"Atlantic City, New Jersey","September 12, 2009","Martinez, Javier",Canada,160,,,,,160,16,Men's Pro 202
