Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Clarence McSpadden,"Atlanta, Georgia",3,,,,,3,1,Men's Physique - Open
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Andrea Mosti,Italy,10,,,,,10,3,Men's Physique - Open
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Chevy Phillips,Canada,18,,,,,18,6,Men's Physique - Open
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Xavier Jaime,Puerto Rico,26,,,,,26,9,Men's Physique - Open
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Reshanna Boswell,"Deerfield Beach, Illinois",3,,,,,3,1,Women's Bodybuilding
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Erika Dankova,"Ellenton, Florida",9,,,,,9,3,Women's Bodybuilding
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Julia Foery,Switzerland,6,,,,,6,2,Women's Bodybuilding
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Normarie Fonseca,Puerto Rico,33,,,,,33,11,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Jossiemar Rosado Galindo,Puerto Rico,22,,,,,22,7,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Andrea Hrenko,"Orlando, Florida",30,,,,,30,10,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Alejandra LaFonseca,Puerto Rico,16,,,,,16,5,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Giselle Machado,Brazil,3,,,,,3,1,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Sheila Martins,"Hollywood, Florida",12,,,,,12,4,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Jasmine Payne,"District Heights, Maryland",6,,,,,6,2,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Julia Rene,"Austin, Texas",26,,,,,26,9,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Leslie Reyes,"Chicago, Illinois",17,,,,,17,6,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Zelma Santos,"Philadelphia, Pennsylvania",23,,,,,23,8,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Nerilde Garcia Strey,Spain,9,,,,,9,3,WELLNESS
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Marysel Cruz,Puerto Rico,12,,,,,12,4,Women's Physique
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Tamara Gourley,"Cullman, Alabama",18,,,,,18,6,Women's Physique
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Ann Gruber,"Mullica Hill, New Jersey",6,,,,,6,2,Women's Physique
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Claudia Gabriela de Leon Pardo,Mexico,3,,,,,3,1,Women's Physique
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Takeela Reddrick,"Atlanta, Georgia",9,,,,,9,3,Women's Physique
2022 IFBB PRO LEAGUE WOS & FIT BODY FUSION YAMAMOTO NUTRITION PUERTO RICO PRO,"San Juan, Puerto Rico","June 17-19, 2022",Marianne Von Gierke,Chile,15,,,,,15,5,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Murat Gonal,"Ontario, Canada",11,,,,,11,2,Men's 212
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Hossein Kalateh,"New Westminster, BC Canada",5,,,,,5,1,Men's 212
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Junho Kim,Korea,18,,,,,18,4,Men's 212
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Kentaro Kuramochi,Japan,17,,,,,17,3,Men's 212
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Lilian Lopez Alonso,Mexico,55,,,,,55,11,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Juliane Andrade,"Vancouver, BC Canada",75,,,,,75,15,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Cassandra De La Rosa,Mexico,30,,,,,30,6,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Sarah Devore,"Pleasant Grove, Utah",66,,,,,66,13,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Marie-Eve Duchesneau,"Bon-conseil, Quebec Canada",20,,,,,20,4,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Eli Fernandez,Mexico,15,,,,,15,3,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Ashley Kaltwasser,"Las Vegas, Nevada",6,,,,,6,1,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Ha Yeun Kim,Korea,10,,,,,10,2,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Yeoni Lee,Korea,45,,,,,45,9,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Adair Libbrecht,"Burlington, Ontario Canada",40,,,,,40,8,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Bola Seo,South Korea,50,,,,,50,10,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Karen Wall,"Victoria, BC Canada",60,,,,,60,12,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Jodie Jean Yunker,"Gilbert, Arizona",25,,,,,25,5,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Laura Ziv,France,35,,,,,35,7,Bikini
2022 IFBB Toronto Pro,"Toronto, Canada","June 5, 2022",Anelle Petitpas,France,69,,,,,69,14,Bikini
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Eric Abelon,"Upper Chichester, Pennsylvania",27,,,,,27,5,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Cody Amey,"Burlington, Ontario Canada",15,,,,,15,3,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Aaron Aramini,"Winnipeg, Manitoba Canada",34,,,,,34,7,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Tyler Johnson,"St. Catherine’s, Ontario Canada",5,,,,,5,1,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Hyoung Joo Kwon,Republic of Korea,10,,,,,10,2,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Luis Sosa Murueta,Mexico,40,,,,,40,8,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Rob Van Sant,"Monroe, New York",30,,,,,30,6,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Kellen Wilson,"Surrey, BC Canada",20,,,,,20,4,Men's Classic Physique - Open
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Melissa Cech,"Victoria, BC Canada",25,,,,,25,5,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Yelena Larina,"Brooklyn, New York",20,,,,,20,4,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Hanwool Park,Korea,6,,,,,6,1,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Larissa Penaloza,"Queens, New York",30,,,,,30,6,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Valerie Ratelle,"Burlington, Ontario Canada",15,,,,,15,3,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Danielle Rose,"Boca Raton, Florida",37,,,,,37,7,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Mandy Urner,"Maple Ridge, BC Canada",9,,,,,9,2,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Emily Hammond,Canada,38,,,,,38,8,FIGURE
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Abby Bolton,"Ridgeway, Ontario Canada",23,26,,,,49,4,Fitness
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Danielle DaCosta,"Ontario, Canada",13,32,,,,45,3,Fitness
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Giorgia Foroni,Italy,5,32,,,,37,2,Fitness
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Corina Harkelroad,"Fort Wayne, Indiana",22,38,,,,60,5,Fitness
2022 IFBB TORONTO PRO,TORONTO CANADA,"June 5, 2022",Stephanie Jones,"Shelby Twp., Michigan",12,22,,,,34,1,Fitness
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Slavoj Bednar,Czech Republic,25,25,,,,50,5,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Dorian Haywood,"Englewood, Colorado",20,20,,,,40,4,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Theo Leguerrier,"Brooklyn, New York",14,10,,,,24,2,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Andrea Muzi,Italy,11,15,,,,26,3,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Joe Seeman,"Ontario, Canada",35,35,,,,70,7,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mohame Shaaban,"Gardena, California",5,5,,,,10,1,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mariusz Tomczuk,Poland,30,30,,,,60,6,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Gabriel Gariepy,"Québec, Canada",40,40,,,,80,8,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Slavoj Bednar,Czech Republic,25,25,,,,50,5,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Dorian Haywood,"Englewood, Colorado",20,20,,,,40,4,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Theo Leguerrier,"Brooklyn, New York",14,10,,,,24,2,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Andrea Muzi,Italy,11,15,,,,26,3,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Joe Seeman,"Ontario, Canada",35,35,,,,70,7,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mohame Shaaban,"Gardena, California",5,5,,,,10,1,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mariusz Tomczuk,Poland,30,30,,,,60,6,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Gabriel Garlepy,"Québec, Canada",40,40,,,,80,8,Men's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Francisco A. De la Cruz,"Halifax, Canada",28,,,,,28,5,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Reuben Glass,"Memphis, Tennessee",10,,,,,10,2,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Brett Mario Jackson Jr.,"Cary, North Carolina",29,,,,,29,6,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mehdi Kabbadj,"Capitola, California",5,,,,,5,1,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Clarence Lau,"Markham, Ontario Canada",62,,,,,62,12,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Daniel Leone,Italy,35,,,,,35,7,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Michael Norwood Jr.,"Cheektowaga, New York",63,,,,,63,13,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Vilius Palionis,"Lisle, Illinois",47,,,,,47,9,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Chevy Phillips,"Ontario, Canada",15,,,,,15,3,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Sharif Reid,"Somerset, New Jersey",39,,,,,39,8,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Akbar Sabz Sarkhanlo,"Toronto, Ontario Canada",55,,,,,55,11,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Lamar McNeal Smith,"Beaufort, South Carolina",20,,,,,20,4,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Nicolas Déry-Bélanger,"Québec, Canada",48,,,,,48,10,Men's Physique - Open
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Michelle Brent,"Herndon, Virginia",15,,,,,15,3,Women's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Gisela Nunes Chan,China,20,,,,,20,4,Women's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Michelle Jin,"Hillsborough, North Carolina",10,,,,,10,2,Women's Bodybuilding
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Lisa Kudrey,"Windsor, Ontario Canada",5,,,,,5,1,Women's Bodybuilding
2022 IFBB PRO LEAGUE TORONTO PRO,"Toronto, Canada","June 5, 2022",Woody Belfort,"Québec, Canada",5,,,,,5,1,Wheelchair
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Emily Azzarello,"Guelph, Ontario Canada",11,,,,,11,2,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Daniela Deiana,Italy,22,,,,,22,4,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Normarie Fonseca,"Caguas, Puerto Rico",23,,,,,23,5,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Kassandra Gillis,"Maple Ridge, BC Canada",5,,,,,5,1,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Celeste Morales,"Harlingen, Texas",31,,,,,31,6,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Angela White,"Gilbert, Arizona",34,,,,,34,7,Wellness
2022 IFBB TORONTO PRO,"TORONTO, CANADA","June 5, 2022",Anne Marie Gobeil,"Québec, Canada",14,,,,,14,3,Wellness
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Sarah Bow,"Winnipeg, Manitoba Canada",63,,,,,63,13,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Marysel Cruz Cruz,Puerto Rico,55,,,,,55,11,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Eleonora Dobrinina,"Mississauga, Ontario Canada",17,,,,,17,3,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Jazmin Lira Flores,Mexico,27,,,,,27,5,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Alethia Legall-Gabriel,"Ontario, Canada",44,,,,,44,9,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Marianne Von Gierke,Chile,28,,,,,28,6,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Ji Hye Lee,Korea,7,,,,,7,1,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Emillja Martic,"Surrey, BC Canada",8,,,,,8,2,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Sanna Nupponen,Finland,40,,,,,40,8,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Mindi O'Brien,Ontario Canada,49,,,,,49,10,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Renee Reefschlaeger,USA/Canada,36,,,,,36,7,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Nadia Vandal,"Toronto, Ontario Canada",61,,,,,61,12,Women's Physique
2022 IFBB TORONTO PRO,"Toronto, Canada","June 5, 2022",Jody Johanson,Canada,18,,,,,18,4,Women's Physique
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Michaela Aycock,"Bartow, Florida",4,,,,,4,1,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Saqweta Barrino,"Charlotte, North Carolina",17,,,,,17,5,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Leah Dennie,"North Richland Hills, Texas",9,,,,,9,3,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Julia Foery,Switzerland,25,,,,,25,8,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Tamara Gourley,"Cullman, Alabama",33,,,,,33,11,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Nicole Gray,"Raleigh, North Carolina",30,,,,,30,10,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Janeen Lankowski,"Tampa, Florida",17,,,,,17,6,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Tamara Makar,"Douglasville, Georgia",19,,,,,19,7,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Sherry Priami,"Melbourne, Florida",5,,,,,5,2,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Takeela Reddrick,"Atlanta, Georgia",12,,,,,12,4,Women's Bodybuilding
2022 IFBB PRO LEAGUE LENDA MURRAY ATLANTA PRO,"Atlanta, Georgia","July 16, 2022",Tina Williams,"Lawrence, Kansas",26,,,,,26,9,Women's Bodybuilding
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,JAIME ATIENZA,SPAIN,NP,NP,,,,NP,,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,STEVE BENTHIN,GERMANY,9,9,,,,18,3,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,PASQUALE D'ANGELO,ITALY,12,12,,,,24,4,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,MICHAEL SCHNEIDER,AUSTRIA,18,18,,,,36,6,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,DANIEL STICCO,ITALY,6,6,,,,12,2,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,MARCO CARDONA,COLOMBIA,15,15,,,,30,5,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"ALICANTE, SPAIN",3 JULY 2022,AYAT BAGHRI,IRAN,3,3,,,,6,1,212
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Giuss Abbate,Italy,33,33,,,,66,11,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Jasmi Aprile,Italy,45,45,,,,90,15,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Cheila Baronet,Portugal,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Corrine E Bean,USA,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Solidea Bellia,Portugal,18,18,,,,36,6,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Kristina Brunauer,Austria,6,6,,,,12,2,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Claudia Clemente,Portugal,27,27,,,,54,9,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Noemi Cosentino,Italy,39,39,,,,78,13,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Martyna Derlat,England,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Ivanna Escandar,Spain,3,3,,,,6,1,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Sara Fratella,Italy,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Rosario Rihuela Hammadi,Spain,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Stine Hansen,Denmark,9,9,,,,18,3,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Julia Heinio,Finland,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Chloe Margraitner,Switzerland,23,23,,,,46,8,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Eszter Ozcella,Hungary,12,12,,,,24,4,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Camilla Porfito,Italy,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Lisa Reith,Germany,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Jule Schwabe,Germany,48,48,,,,96,16,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Rukiye Solak,Turkey,42,42,,,,84,14,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Francesa Stoico,Italy,22,22,,,,44,7,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Giuditta Taccani,Italy,36,36,,,,72,12,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Anna Setlak,Italy,15,15,,,,30,5,Bikini
2022 IFBB PRO LEAGUE - EMPRO PRO SHOW,"Alicante, Spain",3 July 2022,Sofia Maudos,Spain,30,30,,,,60,10,Bikini
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Ayham Alaws,Germany,NP,NP,,,,NP,15,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Mehmet Emin Baydilli,Turkey,9,9,,,,18,3,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Nestor Martinez Carboniell,Spain,21,21,,,,42,7,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Julian Castaño,Colombia,12,12,,,,24,4,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Ethan Gohari,Australia,27,27,,,,54,9,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Siem Goossens,Netherlands,15,15,,,,30,5,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Issa Al Hasani,Oman,NP,NP,,,,NP,16,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Philip Jendreiek,Germany,36,36,,,,72,12,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Luis Garcia Martinez,Spain,33,33,,,,66,11,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Fabian Mayr,Austria,3,3,,,,6,1,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Shanti Mitchell,South Africa,42,42,,,,84,14,Classic Physique
2022 IFBB Pro League - Empro Pro Show,"Alicante, Spain",3 July 2022,Marco Ruz,France,6,6,,,,12,2,Classic Physique
