Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2016 IFBB California Night of Champions,"San Diego, California","May 7, 2016",Arya Saffaie,"Redondo Beach, California",9,,,,,9,2,Men's Physique - Open
2016 IFBB California Night of Champions,"San Diego, California","May 7, 2016",Andrew Sanders,"Springfield, Virginia",77,,,,,77,15,Men's Physique - Open
2016 IFBB California Night of Champions,"San Diego, California","May 7, 2016",David Thorpe,"Diamond Bar, California",33,,,,,33,6,Men's Physique - Open
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Ahmad Ahmad,Iraq,9,9,,,,18,3,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Sami Alhaddad,Bahrain,3,3,,,,6,1,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Carlos Asensio,Spain,23,22,,,,45,8,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Raul Carrasco,Spain,17,17,,,,34,6,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Pierre Chamoun,Sweden,21,23,,,,44,7,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Zoran Kolevski,Macedonia,16,16,,,,32,5,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Vojtech Koritensky,Czech Republic,12,12,,,,24,4,Men's 212
2016 IFBB MOZOLANI PRO,"Zilina, Slovakia","May 22, 2016",Ronny Rockel,Germany,7,6,,,,13,2,Men's 212
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Valeria Ammirato,Germany,19,,,,,19,6,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Jana Dobos Majernikova,Slovakia,10,,,,,10,3,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Vladimira Krasova,Czech Republic,10,,,,,10,2,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Jaana Malyhtcheva,Finland,20,,,,,20,7,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Nina Ross,United Kingdom,4,,,,,4,1,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Diana Salamon,Hungary,11,,,,,11,4,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Karina Skowronska,United Kingdom,23,,,,,23,8,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Yana Kuznetsova,Russia,15,,,,,15,5,Bikini
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Olga Beliakova,Russia,20,19,,,,39,7,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Aurelia Grozajova,Slovakia,19,20,,,,39,6,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Branka Njegovec,Croatia,5,4,,,,9,1,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Minna Pajulahti,Finland,15,15,,,,30,5,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Paloma Parra,Spain,6,7,,,,13,2,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Joanna Romano Cano,Spain,12,12,,,,24,4,Women's Physique
2016 IFBB Mozolani Pro,"Zilina, Slovakia","May 22, 2016",Jana Stockelova,Czech Republic,9,8,,,,17,3,Women's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Susana Alegre,Argentina,80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Norvis Arias,"Bronx, New York",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Maria Luisa Baeza Diaz,"Melrose, Massachusetts",11,,,,,11,2,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Ellen Elizabeth Berg,Norway,80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Beckie Boddie,"Las Vegas, Nevada",78,,,,,78,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Yashika Brooks,"Roanoke, Virginia",76,,,,,76,15,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Brittany Campbell,"Killeen, Texas",5,,,,,5,1,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Rachelle Carter,"Spring, Texas",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Deepika Chowdhury,India,62,,,,,62,12,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Maggie Corso,"Jefferson Township, New Jersey",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Swann Dela Rosa,"White Plains, New York",40,,,,,40,7,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Allison Frahn,"Plano, Texas",52,,,,,52,11,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Cydney Gillon,"Douglasville, Georgia",14,,,,,14,3,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Stephanie Hammermeister,"Orange, California",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Joanne Holden,"Frankford, New Jersey",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Tamika Irvin,"Aurora, Colorado",27,,,,,27,5,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Ivana Ivsic,"Des Moines, Iowa",28,,,,,28,6,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Kimberly Jones,"Inglewood, California",72,,,,,72,14,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Elena Kirshchina,Russia,80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Georgina Lona,Mexico,20,,,,,20,4,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Felecia Murray,"Ellicott City, Maryland",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Heather Nappi,"Pomona, New York",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Maria Onj-Allegro,"Whitestone, New York",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Satrice Rigsby,"Baltimore, Maryland",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Erin Riley,"Neptune, New Jersey",80,,,,,80,16,Figure
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Pablo Ayala Zayas,Paraquay,78,70,,,,148,15,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Jeff Beckham,"Queens, New York",51,50,,,,101,9,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Dominick Cardone,"Brooklyn, New York",77,77,,,,154,16,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Maxx Charles,"Huntington, New York",21,22,,,,43,4,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Nathan De Asha,United Kingdom,34,35,,,,69,7,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Jonathan Dela Rosa,"White Plains, New York",40,40,,,,80,8,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Dexter Jackson,"Jacksonville, Florida",5,5,,,,10,1,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Michael Kefalianos,Greece,52,55,,,,107,11,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Steve Kuclo,"Dallas, Texas",22,23,,,,45,5,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Victor Martinez,Dominican Republic,13,15,,,,28,3,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Blair Mone,"Dayton, Ohio",60,49,,,,109,12,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Juan Morel,"Deer Park, New York",31,30,,,,61,6,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Panexce Pierre,"Maplewood, New Jersey",80,80,,,,160,16,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Derek Upshaw,"Salem, Massachusetts",69,71,,,,140,14,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Keith Williams,"Lawrence, Kansas",80,80,,,,160,16,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Roelly Winklaar,Curacao,12,10,,,,22,2,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Brian Yersky,"Brookfield, Ohio",47,56,,,,103,10,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Rudy Richards,"Bronx, New York",67,72,,,,139,13,Men's Bodybuilding
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Andre Adams,"Kenosha, Wisconsin",53,,,,,53,11,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Anton Antipov,"Aventura, Florida",69,,,,,69,14,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",George Brown,"Columbus, Ohio",5,,,,,5,1,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Ron DaCosta,"Hoboken, New Jersey",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",David Dela Cruz,"Lawrence, Massachusetts",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Kurt Dell,New Zealand,80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Scott Dennis,"Watertown, Massachusetts",25,,,,,25,5,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Jose Diaz,"Providence, Rhode Island",73,,,,,73,15,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Raymont Edmonds,"Munhall, Pennsylvania",37,,,,,37,8,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Brian Epstein,"North Wales, Pennsylvania",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Louis Philippe Faustin Dorval,"Quebec, Canada",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Andre Ferguson,"Selden, New York",11,,,,,11,2,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Brenden Floyd,"Bristol, Connecticut",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Felipe Franco,Brasil,52,,,,,52,10,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Logan Franklin,"Dallas, Texas",24,,,,,24,4,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Frank Griffin,"Philadelphia, Pennsylvania",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Justin Hassan,"Staten Island, New York",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Laquan Jones,"Miami Gardens, Florida",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Rafael Kuang Li,Colombia,80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Joseph Lee,"Chino, California",32,,,,,32,6,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Clifford Lewis,"North Brunswick, New Jersey",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Matthew Manalo,"Hayward, California",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",John Nguyen,"San Jose, California",36,,,,,36,7,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Jeremy Potvin,"San Diego, California",41,,,,,41,9,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Jason Alan Robinson,"Greenwood Village, Colorado",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Nelson Rodrigues,Portugal,80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Bax Rysaac,"Middletown, Rhode Island",60,,,,,60,12,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Arya Saffaie,"Redondo Beach, California",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Chase Savoie,"Slidell, Louisiana",14,,,,,14,3,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Eduard Seferi,"Torrington, Connecticut",80,,,,,80,16,Men's Physique
2016 IFBB NEW YORK PRO,"Teaneck, New Jersey","May 21, 2016",Alcides Vera III,"Fords, New Jersey",63,,,,,63,13,Men's Physique
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Gigi Amurao,"Englewood, New Jersey",22,,,,,22,5,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Taylor Anderson,"Haskell, New Jersey",41,,,,,41,9,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Jamie Del Angel,"Houston, Texas",10,,,,,10,2,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Francesca Lauren,"Portland, Oregon",16,,,,,16,3,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Robyn Maher,"Cedar Hills, Utah",40,,,,,40,8,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Corry Matthews,"Alexandria, Virginia",48,,,,,48,10,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Michelle Mein,"San Jose, California",21,,,,,21,4,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Mylien Nguyen,"Herndon, Virginia",6,,,,,6,1,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Camille Periat,"Santa Cruz, California",34,,,,,34,6,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Laura Smith,"Conroe, Texas",37,,,,,37,7,BIKINI
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Susana Alegre,Argentina,44,,,,,44,9,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Yolanda Anthony,"Balch Springs, Texas",34,,,,,34,7,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Mayla Ash,"Irving, Texas",27,,,,,27,5,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Tatum Bounds,"Slidell, Louisiana",78,,,,,78,16,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Sasha Brown,"Los Angeles, California",19,,,,,19,4,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Jayla Casiglio,"South Lake, Texas",60,,,,,60,12,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Natalia Abraham Coelho,"Winter Garden, Florida",38,,,,,38,8,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Kelly Dominick,"Belle Chasse, Louisiana",69,,,,,69,14,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Krista Dunn,"Broomfield, Colorado",11,,,,,11,2,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Danielle Kifer,"Slidell, Louisiana",76,,,,,76,15,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Laurelle Martineau,"Laurel, Maryland",15,,,,,15,3,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Bruna Miyagui,Brazil,32,,,,,32,6,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Agnese Russo,Italy,57,,,,,57,11,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Monique Terry,"Wichita, Kansas",51,,,,,51,10,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Lauren Valentino,"Wilmington, North Carolina",64,,,,,64,13,Figure
2016 IFBB OPTIMUM CLASSIC PRO,"Shreveport, Louisiana","May 28, 2016",Nadia Wyatt,"Washington, Missouri",5,,,,,5,1,Figure
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Kimberly Anthony,"Olympia, Washington",59,,,,,59,12,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Michaela Aycock,"Bartow, Florida",28,,,,,28,6,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Rachel Baker,"Lutherville, Maryland",11,,,,,11,3,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Jennifer Biddy,"Montgomery, Alabama",80,,,,,80,16,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Dianne Brown,"Hyattsville, Maryland",10,,,,,10,2,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Rose Brunner,"Aurora, Colorado",72,,,,,72,14,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Lori Canova,"Geismer, Louisiana",69,,,,,69,13,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Vicki Diaz,"Wylie, Texas",22,,,,,22,4,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Roxanne Edwards,"Brooklyn, New York",73,,,,,73,15,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Marnee Flash,"Murray, Utah",52,,,,,52,11,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Asha Hadley,"Tomball, Texas",9,,,,,9,1,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Hanna Hallman,"Atlanta, Georgia",80,,,,,80,16,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Ky Lima,"Broomfield, Colorado",41,,,,,41,8,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Jodi Marchuck,"Huntington Beach, California",50,,,,,50,10,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Wendy McCready,United Kingdom,47,,,,,47,9,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Shae Queen,"Fort Worth, Texas",24,,,,,24,5,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Lynn Reif,"Fountain Inn, South Carolina",76,,,,,76,16,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Laura Richards,"Northglenn, Colorado",36,,,,,36,7,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Sheena Washington,"Stone Mountain, Georgia",80,,,,,80,16,Women's Physique
2016 IFBB OPTIMUM CLASSIC,"Shreveport, Louisiana","May 28, 2016",Trish Wood,"Roseville, California",80,,,,,80,16,Women's Physique
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Fernando Noronha de Almeida,Brasil,18,18,,,,36,6,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Al Auguste,"Orlando, Florida",28,28,,,,56,9,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Patrick Bernard,"Quebec, Canada",30,30,,,,60,10,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Rafael Cabrera,Dominican Republic,36,36,,,,72,12,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Alex Cambronero,"Miami, Florida",3,3,,,,6,1,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Raul Carrasco,Spain,15,15,,,,30,5,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Shaun Clarida,"Hackensack, New Jersey",6,6,,,,12,2,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Milton Martinez,Puerto Rico,23,23,,,,46,8,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Leonardo Pacheco,"Queens, New York",31,31,,,,62,11,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Arthur Reed III,"McDonough, Georgia",22,22,,,,44,7,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Craig Richardson,"Paterson, New Jersey",12,12,,,,24,4,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Marco Rivera,"Bronx, New York",9,9,,,,18,3,Men's 212
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Elisangela Angell,Brasil,30,,,,,30,10,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Yarishna Ayala,"Bayamon, Puerto Rico",15,,,,,15,5,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Romina Basualdo,Argentina,7,,,,,7,2,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Bianca Berry,"New York, New York",3,,,,,3,1,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Karina Constantino Durzo,Mexico,43,,,,,43,14,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Amarylis Delgado,Puerto Rico,21,,,,,21,7,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Lacey DeLuca,"Ocala, Florida",8,,,,,8,3,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Karene Gonzalez,"Springfield, Massachusetts",25,,,,,25,9,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Juliana Halloran,"Houston, Texas",48,,,,,48,17,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Shawn Hektor-Lewis,"Aldie, Virginia",44,,,,,44,15,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Edna Olivas,"Temecula, California",40,,,,,40,13,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Idianette Ortiz,"Rio Grande, Puerto Rico",38,,,,,38,12,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Caryn Paolini,"Irvine, California",33,,,,,33,11,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Mariana Santos,"Orlando, Florida",25,,,,,25,8,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Karina Skowronska,United Kingdom,46,,,,,46,16,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Yenea Yancey,"Atlanta, Georgia",18,,,,,18,6,Bikini
2016 IFBB PUERTO RICO PRO,"San Juan, Puerto Rico","May 29, 2016",Tiffani Urrea,,12,,,,,12,4,Bikini
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016","Axel Alvarez, Jr","Orlando, Florida",10,,,,,10,3,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Omar Bautista,"Kennett Square, Pennsylvania",6,,,,,6,2,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Darrem Charles,Trinidad,3,,,,,3,1,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Jim Holcomb,"Orlando, Florida",18,,,,,18,6,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Ty Pope,"Altamonte Springs, Florida",11,,,,,11,4,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Pierre Vuala,"Miami, Florida",15,,,,,15,5,Men's Classic Physique
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Cynthia Aguirre,"Chino Hills, California",35,,,,,35,12,Figure
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Maria Luisa Baeza Diaz,"Melrose, Massachusetts",3,,,,,3,1,Figure
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Holly Beck,"Sarasota, Florida",47,,,,,47,16,Figure
2016 IFBB Puerto Rico Pro,"San Juan, Puerto Rico","May 29, 2016",Maggy Cambronero,"Miami, Florida",40,,,,,40,13,Figure
