Competition,Location,Date,Competitor Name,Country,Judging,Finals,Round 2,Round 3,Routine,Total,Place,Competition Type
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Kimberly Shay,"Towson, Maryland",80,,,,,80,16,Bikini
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Angela White,"Gilbert, Arizona",48,,,,,48,10,Bikini
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jasmine Williams,"Palm Desert, California",69,,,,,69,14,Bikini
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Elisa Ayala,"Orlando, Florida",32,,,,,32,6,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Bethany Bartlett,"Delray Beach, Florida",25,,,,,25,5,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Amanda Cording,"Jupiter, Florida",59,,,,,59,12,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Harriet Davis,"Charlotte, North Carolina",44,,,,,44,9,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Karina Constantino Durzo,Mexico,20,,,,,20,4,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Brigette Gold,"Paradise Valley, Arizona",7,,,,,7,1,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Miriam Jenkins,"Orlando, Florida",55,,,,,55,11,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Raquel Long,"Birmingham, Alabama",52,,,,,52,10,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Lisbeth Marquez,Venezuela,75,,,,,75,15,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Dianet Pereda,"Miami, Florida",41,,,,,41,8,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Saroj Perera,"Walnut Creek, California",64,,,,,64,13,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Brenda Santiago,Puerto Rico,70,,,,,70,14,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Gina Sardina,"Orange, California",8,,,,,8,2,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Kimberly Shay,"Towson, Maryland",15,,,,,15,3,Bikini Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Meri Abbado,"Chatsworth, California",33,,,,,33,7,Bikini Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Jose Fortuna,"Greensboro, North Carolina",40,,,,,40,8,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Brad Helm,"Pueblo, Colorado",22,,,,,22,4,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Eric Hernandez,Puerto Rico,10,,,,,10,2,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Jim Holcomb,"Orlando, Florida",45,,,,,45,9,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Gregory Rando,"Bonita Springs, Florida",15,,,,,15,3,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Vladymir Senatus,Canada,32,,,,,32,6,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Daniel Strong,"Waldorf, Maryland",23,,,,,23,5,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Tim Tevin,"Oviedo, Florida",33,,,,,33,7,Men's Classic Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Tony Harris,"Charlotte, North Carolina",5,,,,,5,1,Men's Classic Physique Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jose Caban Rivera,"Baja, Puerto Rico",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jonathan Repollet Campos,Puerto Rico,73,,,,,73,15,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Blake Cornett,"Luling, Louisiana",20,,,,,20,4,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",John Coss,"Humble, Texas",52,,,,,52,10,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Martin Daniels,"Monks Corner, South Carolina",61,,,,,61,12,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tony Davis,"Dallas, Texas",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jose Fortuna,"Greensboro, North Carolina",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Logan Franklin,"Springfield, Texas",15,,,,,15,3,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Brad Helm,"Pueblo, Colorado",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Eric Hernandez,Puerto Rico,80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jim Holcomb,"Orlando, Florida",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",James Jean-Louis,"North Miami Beach, Florida",44,,,,,44,9,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Kenneth Jones,"Fresno, Texas",79,,,,,79,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Brandon Kidd,"Hope Mills, North Carolina",35,,,,,35,7,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Dusan Krstic,"Wilmette, Illinois",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Abner Logan,"Medford, Massachusetts",5,,,,,5,1,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Rickey L. Moten Jr.,"Houston, Texas",10,,,,,10,2,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Damien Patrick,"Santa Monica, California",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jayson Rivera Perez,Puerto Rico,53,,,,,53,11,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Gregory Rando,"Bonita Springs, Florida",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Vladymir Senatus,Canada,80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Derrick Simmons,"Crete, Illinois",64,,,,,64,13,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Daniel Strong,"Waldorf, Maryland",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tim Tevin,"Oviedo, Florida",80,,,,,80,16,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jermaine Todd,"Mauldin, South Carolina",41,,,,,41,8,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Dmitrii Vorontyntsev,Russia,30,,,,,30,6,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tony Harris,"Charlotte, North Carolina",25,,,,,25,5,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019","Theodore Atkins, Jr.","Jacksonville, Florida",72,,,,,72,14,Classic Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Devone Martin,"Yonkers, New York",40,,,,,40,8,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Amarillys Negron,Puerto Rico,80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tina Nguyen,"Dallas, Texas",65,,,,,65,13,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jay Parms,"Las Vegas, Nevada",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Stella Roberts,"Moraga, California",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Larhannah Robinson,"Katy, Texas",15,,,,,15,3,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Danielle Rose,"Boca Raton, Florida",55,,,,,55,11,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Monique Stewart,"Laurel, Maryland",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Autumn Swansen,"Decatur, Illinois",25,,,,,25,5,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tiffany Walker,"Tallahassee, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Julia Waring,"Fort Meade, Maryland",22,,,,,22,4,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Thais Cabrices Werner,Venezuela,70,,,,,70,14,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Loren Wilkins,"Huntsville, Alabama",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Ajanel Williams,"Oceanside, California",29,,,,,29,6,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Inna Wyatt,"Renton, Washington",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Martina Yabekova,Canada,10,,,,,10,2,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Esmeralda Arroyo,Puerto Rico,10,,,,,10,2,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Helaina Barker,"Southfield, Missouri",53,,,,,53,11,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Candace Blau,"Sarasota, Florida",31,,,,,31,6,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Edith Driver,"Bradenton, Florida",22,,,,,22,4,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Lisa Lachowski,"Niles, Ohio",23,,,,,23,5,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Susie Lin,"Santa Monica, California",42,,,,,42,8,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Valesca Macedo,"Watchung, New Jersey",15,,,,,15,3,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Stella Roberts,"Moraga, California",52,,,,,52,10,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Monique Stewart,"Laurel, Maryland",43,,,,,43,9,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Thais Cabrices Werner,Venezuela,5,,,,,5,1,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Linda Stephens,"Darien, Connecticut",34,,,,,34,7,Figure Masters 40+
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Desiree Alferes,"Sacramento, California",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Esmeralda Arroyo,Puerto Rico,80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Helaina Barker,"Southfield, Michigan",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Brittney Barnes,"Tallahassee, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Svetlana Betton,"Kirkland, Washington",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Candace Blau,"Sarasota, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tiffany Boyer,"Tallahassee, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Deepika Chowdhury,India,80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Stacey Cummings,"Plano, Texas",50,,,,,50,10,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Cara Davis,"Charlotte, North Carolina",45,,,,,45,9,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Maria Luisa Diaz,"Melrose, Massachusetts",60,,,,,60,12,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Edith Driver,"Bradenton, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Nicole Zenobia Graham,"East Elmhurst, New York",5,,,,,5,1,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Silvia Henry,"Sevierville, Tennessee",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Brittany Howard,"Clearwater, Florida",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Joanna Jean,Canada,80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Ashley Jones,"Newport, Kentucky",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Kathy Kemper,"Fargo, North Dakota",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Ameera Klement,Germany,80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Koko Korang,"Falls Church, Virginia",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Lisa Lachowski,"Niles, Ohio",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Tiffani Lapoint,"Youngsville, Louisiana",35,,,,,35,7,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Susie Lin,"Santa Monica, California",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Michelle Lindsay,"Gilbert, Arizona",75,,,,,75,15,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Valesca Macedo,"Watchung, New Jersey",80,,,,,80,16,FIGURE
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Marta Aguiar,Uruguay,5,26,,,,31,2,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Rene Brosch,"Thornton, Colorado",25,64,,,,89,5,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Michelle Gales,"Union City, Georgia",30,56,,,,86,4,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Viko Newman,"Melbourne, Florida",40,86,,,,126,8,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Shannon Siemer,"Effingham, Illinois",20,74,,,,94,7,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Toni Wheeler,"Morehead, Kentucky",15,78,,,,93,6,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jennie Worth,"Long Beach, California",10,14,,,,24,1,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Katrina Wright,Canada,35,38,,,,73,3,Fitness
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Phillip Clahar,"Land O’Lakes, Florida",52,52,,,,104,9,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Camilo Diaz Garzon,Colombia,78,78,,,,156,13,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Ronald Gordon,"Riverside, California",68,68,,,,136,11,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Charles Griffen,"Minnetonka, Minnesota",44,44,,,,88,7,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Jameill Hamilton,Bahamas,96,96,,,,192,16,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Dorian Haywood,"Lakewood, Colorado",70,70,,,,140,12,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Dexter Jackson,"Jacksonville, Florida",6,6,,,,12,1,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Ambrose Middleton,"Dallas, Texas",94,94,,,,188,14,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Hassan Mostafa,Kuwait,30,30,,,,60,5,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Alexandre Nataf,France,96,96,,,,192,16,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Lukas Osladil,Czech Republic,24,24,,,,48,4,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Steven Reese,"Oakland Park, Florida",96,96,,,,192,16,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Carolos Rodriguez,"Miami, Florida",96,96,,,,192,16,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Manuel Romero,"Miami, Florida",84,84,,,,168,14,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Milan Sadek,Czech Republic,36,36,,,,72,6,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Luke Sandoe,United Kingdom,12,12,,,,24,2,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Shawn Smith,"Lexington, Kentucky",60,60,,,,120,10,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Joel Thomas,"Tallahassee, Florida",47,47,,,,94,8,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Iain Valliere,Canada,18,18,,,,36,3,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 3, 2019",Keith Williams,"Lawrence, Kansas",90,90,,,,180,15,Men’s Bodybuilding
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Critelli Scatolini,"San Diego, California",80,,,,,80,16,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jarmaur Stallings,"Evans, Gerogia",80,,,,,80,16,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Derrick Stevenson,"Stock Bridge, Georgia",80,,,,,80,16,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Jimmie Stewart,"Carlsbad, New Mexico",80,,,,,80,16,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Junpei Taguchi,Japan,80,,,,,80,16,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Kimani Victor,Canada,25,,,,,25,5,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Maxime Villatte,France,58,,,,,58,12,Men's Physique
2019 IFBB WOS YAMAMOTO NUTRITION CUP TAMPA PRO,"Tampa, Florida","August 2, 2019",Anthony Woods,"Marina, California",9,,,,,9,2,Men's Physique
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Travales Blount,"Orlando, Florida",15,,,,,15,3,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Robert Clark,"Olympia, Washington",34,,,,,34,7,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Everett Davis,"Winter Springs, Florida",25,,,,,25,5,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Gerry Garcia,"Aventura, Florida",42,,,,,42,8,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Toby Gordin,"Lakeland, Tennessee",30,,,,,30,6,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Critelli Scatolini,"San Diego, California",10,,,,,10,2,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Jarmaur Stallings,"Evans, Gerogia",43,,,,,43,9,Men's Physique Masters 40+
2019 IFBB WOS Yamamoto Nutrition Cup Tampa Pro,"Tampa, Florida","August 2, 2019",Derrick Stevenson,"Stock Bridge, Georgia",5,,,,,5,1,Men's Physique Masters 40+
