competitors_name,country,judging,finals,total,place,category,date,location,url,img_url,competition,check
Judy Son,"{'city': '', 'state': '', 'country': 'USA'}",21.0,0.0,21.0,7,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Renata Guimaraes,"{'city': '', 'state': '', 'country': 'USA'}",23.0,0.0,23.0,8,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Angela White,"{'city': '', 'state': '', 'country': 'USA'}",26.0,0.0,26.0,9,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Nicole Johnson,"{'city': '', 'state': '', 'country': 'USA'}",30.0,0.0,30.0,10,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Shaneeka Harmonson,"{'city': '', 'state': '', 'country': 'USA'}",33.0,0.0,33.0,11,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Michelle Hurst,"{'city': '', 'state': '', 'country': 'USA'}",37.0,0.0,37.0,12,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Marie Blanchard-Bradley,"{'city': '', 'state': '', 'country': 'USA'}",39.0,0.0,39.0,13,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Shannyn Creekmore,"{'city': '', 'state': '', 'country': 'Canada'}",42.0,0.0,42.0,14,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Zoey Panzarino,"{'city': '', 'state': '', 'country': 'USA'}",44.0,0.0,44.0,15,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Lorena Garcia,"{'city': '', 'state': '', 'country': 'Chile'}",47.0,0.0,47.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Merica Abbado,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Melanie Albinio,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
L. Dawn Charlton,"{'city': '', 'state': '', 'country': 'Bahamas'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Jennifer Greer,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Tomo Hashimoto,"{'city': '', 'state': '', 'country': 'Japan'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Shawn Hektor Lewis,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Huong Mai,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Nani Nieves,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Leslie Potts,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Gina Sardina,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Aneta Szoltysek,"{'city': '', 'state': '', 'country': 'Poland'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Arisdelsy Cuevas,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Ashley Scott,"{'city': '', 'state': '', 'country': 'USA'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Stephanie Warden,"{'city': '', 'state': '', 'country': 'Canada'}",48.0,0.0,48.0,16,Women's Bikini,2024-12-07,"Union City,CAUnited States",https://www.ifbbpro.com/competition/2024-battle-of-the-bay/,,2024-battle-of-the-bay,True
Nana Silva,"{'city': '', 'state': '', 'country': 'Brazil'}",3.0,0.0,3.0,1,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Jiajia Shi,"{'city': '', 'state': '', 'country': 'China'}",6.0,0.0,6.0,2,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Raquel Tofani,"{'city': '', 'state': '', 'country': 'Brazil'}",9.0,0.0,9.0,3,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Regina Garcia,"{'city': '', 'state': '', 'country': 'Brazil'}",12.0,0.0,12.0,4,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Ana Silva,"{'city': '', 'state': '', 'country': 'Brazil'}",15.0,0.0,15.0,5,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Karla Torres,"{'city': '', 'state': '', 'country': 'Mexico'}",18.0,0.0,18.0,6,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Annamarie Loots,"{'city': '', 'state': '', 'country': 'South Africa'}",21.0,0.0,21.0,7,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Marta Cordeiro,"{'city': '', 'state': '', 'country': 'Brazil'}",24.0,0.0,24.0,8,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Daniela Aparecida,"{'city': '', 'state': '', 'country': 'Brazil'}",27.0,0.0,27.0,9,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Carmen Tocheniuk,"{'city': '', 'state': '', 'country': 'Canada'}",30.0,0.0,30.0,10,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Ana Augusto,"{'city': '', 'state': '', 'country': 'Brazil'}",33.0,0.0,33.0,11,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Larissa Coelho,"{'city': '', 'state': '', 'country': 'Brazil'}",36.0,0.0,36.0,12,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Ale Santos Santos,"{'city': '', 'state': '', 'country': 'Brazil'}",39.0,0.0,39.0,13,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Lucimar Monarim,"{'city': '', 'state': '', 'country': 'Brazil'}",42.0,0.0,42.0,14,Women's Physique,2024-11-30,"Juiz de Fora,Brazil",https://www.ifbbpro.com/competition/2024-luciano-cruz-juiz-de-fora-pro/,,2024-luciano-cruz-juiz-de-fora-pro,True
Akim Williams,"{'city': '', 'state': '', 'country': 'USA'}",3.0,3.0,6.0,1,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Marcello Horse,"{'city': '', 'state': '', 'country': 'Brazil'}",6.0,6.0,12.0,2,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Emir Omeragic,"{'city': '', 'state': '', 'country': 'Germany'}",9.0,9.0,18.0,3,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Marc Hector,"{'city': '', 'state': '', 'country': 'UK'}",12.0,12.0,24.0,4,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Andrea Presti,"{'city': '', 'state': '', 'country': 'Italy'}",15.0,15.0,30.0,5,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Lewis Breed,"{'city': '', 'state': '', 'country': 'UK'}",18.0,18.0,36.0,6,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Krystian Wolski,"{'city': '', 'state': '', 'country': 'Poland'}",21.0,21.0,42.0,7,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Matthias Hollweck,"{'city': '', 'state': '', 'country': 'Germany'}",24.0,24.0,48.0,8,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Roberto Buonomo,"{'city': '', 'state': '', 'country': 'Italy'}",27.0,27.0,54.0,9,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Jan Turek,"{'city': '', 'state': '', 'country': 'Czech Republic'}",30.0,30.0,60.0,10,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Pablo Llopis,"{'city': '', 'state': '', 'country': 'Spain'}",33.0,33.0,66.0,11,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Maik Ciesla,"{'city': '', 'state': '', 'country': 'Germany'}",36.0,36.0,72.0,12,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Mark Joyce,"{'city': '', 'state': '', 'country': 'UK'}",39.0,39.0,78.0,13,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Alexandru Vasile Uta,"{'city': '', 'state': '', 'country': 'Romania'}",42.0,42.0,84.0,14,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Tian Kai,"{'city': '', 'state': '', 'country': 'China'}",45.0,45.0,90.0,15,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Andrea Bolzoni,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Adolf Burghardt,"{'city': '', 'state': '', 'country': 'Germany'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Yuxuan He,"{'city': '', 'state': '', 'country': 'China'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Simon Lada,"{'city': '', 'state': '', 'country': 'Poland'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Harry Lehner,"{'city': '', 'state': '', 'country': 'Austria'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Emmanuel Longoria,"{'city': '', 'state': '', 'country': 'Mexico'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Edu Rodriguez,"{'city': '', 'state': '', 'country': 'Paraguay'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Edgar Valencia,"{'city': '', 'state': '', 'country': 'Mexico'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Guo Sheng Yuan,"{'city': '', 'state': '', 'country': 'China'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Chen Zhou,"{'city': '', 'state': '', 'country': 'China'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Adolfo Pascual Castro Boronat,"{'city': '', 'state': '', 'country': 'Spain'}",48.0,48.0,96.0,16,Men's Bodybuilding,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Chantal Hill,"{'city': '', 'state': '', 'country': 'Spain'}",3.0,0.0,3.0,1,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Sara Punzetti,"{'city': '', 'state': '', 'country': 'Italy'}",6.0,0.0,6.0,2,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Jess Feeney,"{'city': '', 'state': '', 'country': 'Ireland'}",9.0,0.0,9.0,3,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Kateryna Spievakova,"{'city': '', 'state': '', 'country': 'Ukraine'}",12.0,0.0,12.0,4,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Regina Viktoria Noga,"{'city': '', 'state': '', 'country': 'Hungary'}",15.0,0.0,15.0,5,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Gisela Canelas,"{'city': '', 'state': '', 'country': 'Portugal'}",18.0,0.0,18.0,6,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Giuditta Taccani,"{'city': '', 'state': '', 'country': 'Italy'}",21.0,0.0,21.0,7,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Claudia Clemente,"{'city': '', 'state': '', 'country': 'Portugal'}",24.0,0.0,24.0,8,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Kamila Leonovic,"{'city': '', 'state': '', 'country': 'Lithuania'}",27.0,0.0,27.0,9,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Tindra Lindh,"{'city': '', 'state': '', 'country': 'Sweden'}",30.0,0.0,30.0,10,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Ines Neves,"{'city': '', 'state': '', 'country': 'Portugal'}",33.0,0.0,33.0,11,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Cassie Hunter,"{'city': '', 'state': '', 'country': 'UK'}",36.0,0.0,36.0,12,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Raquel Padial Sanchez,"{'city': '', 'state': '', 'country': 'Spain'}",39.0,0.0,39.0,13,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Babett Vongsanti,"{'city': '', 'state': '', 'country': 'Hungary'}",42.0,0.0,42.0,14,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Lubova Saponenko,"{'city': '', 'state': '', 'country': 'Spain'}",45.0,0.0,45.0,15,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Morillas Lopez Alejandra,"{'city': '', 'state': '', 'country': 'Spain'}",48.0,0.0,48.0,16,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Antonella Cozzolino,"{'city': '', 'state': '', 'country': 'Italy'}",48.0,0.0,48.0,16,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Gulsah Gorgulu,"{'city': '', 'state': '', 'country': 'Turkey'}",48.0,0.0,48.0,16,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Natalia Koursari,"{'city': '', 'state': '', 'country': 'Greece'}",48.0,0.0,48.0,16,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Mariska Pretorius,"{'city': '', 'state': '', 'country': 'South Africa'}",48.0,0.0,48.0,16,Women's Bikini,2024-11-30,"Alicante,Spain",https://www.ifbbpro.com/competition/2024-bigman-weekend-spain-pro/,,2024-bigman-weekend-spain-pro,True
Kerrith Bajjo,"{'city': '', 'state': '', 'country': 'USA'}",3.0,0.0,3.0,1,Men's 212 Bodybuilding,2024-11-24,"Tokyo,Japan",https://www.ifbbpro.com/competition/2024-japan-pro/,,2024-japan-pro,True
Sung Yeop Jang,"{'city': '', 'state': '', 'country': 'South Korea'}",6.0,0.0,6.0,2,Men's 212 Bodybuilding,2024-11-24,"Tokyo,Japan",https://www.ifbbpro.com/competition/2024-japan-pro/,,2024-japan-pro,True
Aphichai Wandee,"{'city': '', 'state': '', 'country': 'Thailand'}",9.0,0.0,9.0,3,Men's 212 Bodybuilding,2024-11-24,"Tokyo,Japan",https://www.ifbbpro.com/competition/2024-japan-pro/,,2024-japan-pro,True
Sho Hirokawa,"{'city': '', 'state': '', 'country': 'Japan'}",12.0,0.0,12.0,4,Men's 212 Bodybuilding,2024-11-24,"Tokyo,Japan",https://www.ifbbpro.com/competition/2024-japan-pro/,,2024-japan-pro,True
David Henry,"{'city': '', 'state': '', 'country': 'USA'}",15.0,0.0,15.0,5,Men's 212 Bodybuilding,2024-11-24,"Tokyo,Japan",https://www.ifbbpro.com/competition/2024-japan-pro/,,2024-japan-pro,True
