Competition,Category,Place,Name,Score
  (Spain),
European Amateur Championships - IFBB,Classic C,7,Giorgi Macavariani
  (Lithuania),
European Amateur Championships - IFBB,Classic C,8,Rafal Jalowiecki
  (Romania),
European Amateur Championships - IFBB,Classic C,9,Francisco Galvan Torres
  (Spain),
Heart of Texas Pro - IFBB,Classic,1,Lorenzo Jones,
Heart of Texas Pro - IFBB,Classic,2,Scott Trout,
Heart of Texas Pro - IFBB,Classic,3,Aaron Sparenberg,
Korean Classic Pro - IFBB,LightWeight,1,Kim Sunghwan,
Korean Classic Pro - IFBB,LightWeight,2,Hong Kiju,
Korean Classic Pro - IFBB,Classic,1,Park Myeongho,
Korean Classic Pro - IFBB,Classic,2,Park Jaewan,
Korean Classic Pro - IFBB,Classic,3,Kang Sungjin,
Monsterzym Pro - IFBB,Bodybuilding,1,Lee Seung Chul,
Monsterzym Pro - IFBB,Bodybuilding,2,Samson Dauda,
Monsterzym Pro - IFBB,Bodybuilding,3,Jang Sung Yong,
Monsterzym Pro - IFBB,Bodybuilding,4,Hong Kiju,
Monsterzym Pro - IFBB,LightWeight,1,Kim Jun Ho,
Monsterzym Pro - IFBB,LightWeight,2,Lee Jin Ho,
Monsterzym Pro - IFBB,LightWeight,3,Jang Sung Yeop,
Monsterzym Pro - IFBB,LightWeight,4,Park Soo Hyun,
Monsterzym Pro - IFBB,Classic,1,Song Jae Pil,
Monsterzym Pro - IFBB,Classic,2,Ham Seojin,
Monsterzym Pro - IFBB,Classic,3,Kwon Hyoung Joo,
Monsterzym Pro - IFBB,Classic,4,Yoon Soo Min,
New York Pro Championships - IFBB,Open,1,Iain Valliere,
New York Pro Championships - IFBB,Open,2,Justin Rodriguez,
New York Pro Championships - IFBB,Open,3,Jonathan DeLaRosa,
New York Pro Championships - IFBB,Open,4,Hassan Mostafa,
New York Pro Championships - IFBB,Open,5,Max Charles,
New York Pro Championships - IFBB,Open,6,Patrick Moore (2),
New York Pro Championships - IFBB,Open,7,Antoine Vaillant,
New York Pro Championships - IFBB,Open,8,Quinton Eriya,
New York Pro Championships - IFBB,Open,9,Dwayne Walker,
New York Pro Championships - IFBB,Open,10,Philip Clahar,
New York Pro Championships - IFBB,Open,11,Dobromir Delev,
New York Pro Championships - IFBB,Open,12,Kenneth Jackson,
New York Pro Championships - IFBB,Open,13,Dorian Haywood,
New York Pro Championships - IFBB,Open,14,Camilo Diaz Garzon,
New York Pro Championships - IFBB,Open,15,Jorge Reyes,
New York Pro Championships - IFBB,Open,-,Anthoneil Champaigne,
New York Pro Championships - IFBB,Open,-,Steven Reese,
New York Pro Championships - IFBB,Open,-,Derek Upshaw,
New York Pro Championships - IFBB,LightWeight,1,Bo Lewis,
New York Pro Championships - IFBB,LightWeight,2,Jason Lowe,
New York Pro Championships - IFBB,LightWeight,3,Errol Moore,
New York Pro Championships - IFBB,LightWeight,4,Adam Young (2),
New York Pro Championships - IFBB,LightWeight,5,Derik Osland,
New York Pro Championships - IFBB,LightWeight,6,Enmanuel Rodriguez,
New York Pro Championships - IFBB,LightWeight,7,Adolphus Quoida,
New York Pro Championships - IFBB,LightWeight,8,Bola Ojex,
New York Pro Championships - IFBB,LightWeight,9,Rixio Tapia,
New York Pro Championships - IFBB,LightWeight,10,Jeff Williamson,
New York Pro Championships - IFBB,LightWeight,11,Ivan Cabrera,
New York Pro Championships - IFBB,LightWeight,12,Fadi Fadlallah,
New York Pro Championships - IFBB,Classic,1,Logan Franklin,
New York Pro Championships - IFBB,Classic,2,Jason Brown (4),
New York Pro Championships - IFBB,Classic,3,Tony Taveras,
New York Pro Championships - IFBB,Classic,4,Kyrylo Khudaiev,
New York Pro Championships - IFBB,Classic,5,Amit Roy,
New York Pro Championships - IFBB,Classic,6,Russ Allen,
New York Pro Championships - IFBB,Classic,7,Arturo Mendez,
New York Pro Championships - IFBB,Classic,8,Michael Bell (2),
New York Pro Championships - IFBB,Classic,9,Carlos Rodriguez,
New York Pro Championships - IFBB,Classic,10,Theodore Atkins Jr,
New York Pro Championships - IFBB,Classic,11,Jason Orellana,
Olympia - IFBB,Open,1,Mamdouh Elssbiay,
Olympia - IFBB,Open,2,Brandon Curry,
Olympia - IFBB,Open,3,Phil Heath,
Olympia - IFBB,Open,4,Hadi Choopan,
Olympia - IFBB,Open,5,William Kwaku Bonac,
Olympia - IFBB,Open,6,Akeim Williams,
Olympia - IFBB,Open,7,Iain Valliere,
Olympia - IFBB,Open,8,Hunter Labrada,
Olympia - IFBB,Open,9,Dexter Jackson,
Olympia - IFBB,Open,10,Justin Rodriguez,
Olympia - IFBB,Open,11,Lukáš Osladil,
Olympia - IFBB,Open,12,Lee Seung Chul,
Olympia - IFBB,Open,13,Max Charles,
Olympia - IFBB,Open,14,Antoine Vaillant,
Olympia - IFBB,Open,15,Regan Grimes,
Olympia - IFBB,Open,16,Juan Morel,
Olympia - IFBB,LightWeight,1,Shaun Clarida,
Olympia - IFBB,LightWeight,2,Kamal El Gargni,
Olympia - IFBB,LightWeight,3,George Peterson,
Olympia - IFBB,LightWeight,4,Derek Lunsford,
Olympia - IFBB,LightWeight,5,Ahmad Hamad Ashkanani,
Olympia - IFBB,LightWeight,6,Oleh Kryvyi,
Olympia - IFBB,LightWeight,7,Angel Calderon Frias,
Olympia - IFBB,LightWeight,8,Derik Osland,
Olympia - IFBB,LightWeight,9,Bo Lewis,
Olympia - IFBB,LightWeight,10,Gaetano Cisternino,
Olympia - IFBB,LightWeight,11,Jason Lowe,
Olympia - IFBB,LightWeight,12,David Henry,
Olympia - IFBB,LightWeight,13,John Jewett,
Olympia - IFBB,LightWeight,14,Hidetada Yamagishi,
Olympia - IFBB,LightWeight,15,Errol Moore,
Olympia - IFBB,LightWeight,-,Kim Junho,
Olympia - IFBB,LightWeight,-,Kim Seong Hwan,
Olympia - IFBB,Wheelchair,1,Harold Kelley,
Olympia - IFBB,Wheelchair,2,Antoni Khadraoui,
Olympia - IFBB,Wheelchair,3,Adelfo Cerame,
Olympia - IFBB,Wheelchair,4,Tyler Brey,
Olympia - IFBB,Wheelchair,5,John Quinn,
Olympia - IFBB,Wheelchair,6,Bradley Betts,
Olympia - IFBB,Wheelchair,7,Kyle Roberts,
Olympia - IFBB,Classic,1,Christopher Bumstead,
Olympia - IFBB,Classic,2,Terrence Ruffin,
Olympia - IFBB,Classic,3,Breon Ansley,
Olympia - IFBB,Classic,4,Alejandro Cambronero,
Olympia - IFBB,Classic,5,Bryan Jones,
Olympia - IFBB,Classic,6,Dani Younan,
Olympia - IFBB,Classic,7,Rickey Moten,
Olympia - IFBB,Classic,8,Divine Wilson,
Olympia - IFBB,Classic,9,Logan Franklin,
Olympia - IFBB,Classic,10,Deontrai Campbell,
Olympia - IFBB,Classic,11,Wesley Vissers,
Olympia - IFBB,Classic,12,David Hoffman,
Olympia - IFBB,Classic,13,Jose Marte,
Olympia - IFBB,Classic,14,Jason Brown (4),
Olympia - IFBB,Classic,15,Christopher Hunte,
Olympia - IFBB,Classic,-,Ahmad Ahmad,
Olympia - IFBB,Classic,-,Sami Ghanem,
Olympia - IFBB,Classic,-,Ham Seojin,
Olympia - IFBB,Classic,-,Jonathan Hambrick,
Olympia - IFBB,Classic,-,Peter Sciallo,
Olympia - IFBB,Classic,-,Song Jae Pil,
Olympia - IFBB,Classic,-,Maxime Yedess,
Omaha Pro - IFBB,Classic,1,Christopher Hunte,
Omaha Pro - IFBB,Classic,2,Jonathan Hambrick,
Omaha Pro - IFBB,Classic,3,Jose Marte,
Omaha Pro - IFBB,Classic,4,Antonio Cummings,
Omaha Pro - IFBB,Classic,5,Ronald Galup,
Omaha Pro - IFBB,Classic,6,Brady Barnes,
Omaha Pro - IFBB,Classic,7,Theodore Atkins Jr,
Omaha Pro - IFBB,Classic,8,Tim Tevin,
Omaha Pro - IFBB,Classic,9,Aaron Jeffery,
Omaha Pro - IFBB,Classic,10,Brock Stockton,
Omaha Pro - IFBB,Classic,11,Aaron Sparenberg,
Omaha Pro - IFBB,Classic,12,Jim Holcomb,
Pittsburgh Pro - IFBB,Masters 40+,1,John Silvey,
Pittsburgh Pro - IFBB,Masters 40+,2,Aaron Sparenberg,
Pittsburgh Pro - IFBB,Masters 40+,3,Robert Williams (2),
Pittsburgh Pro - IFBB,Masters 40+,4,Daryl Young,
Pittsburgh Pro - IFBB,Masters 50+,1,Robert Williams (2),
Pittsburgh Pro - IFBB,Masters 50+,2,William Bogue,
Pittsburgh Pro - IFBB,Masters 50+,3,Jim Holcomb,
Pittsburgh Pro - IFBB,Masters 60+,1,David Prall,
Pittsburgh Pro - IFBB,Masters 60+,2,Ramsey Abdin,
Pittsburgh Pro - IFBB,Masters 60+,3,Bill Scarnaty,
Pittsburgh Pro - IFBB,Masters 70+,1,Matthew Krempel,
Pittsburgh Pro - IFBB,Masters 80+,1,Bud Woodruff,
Pittsburgh Pro - IFBB,Classic Masters 35+,1,Peter Sciallo,
Pittsburgh Pro - IFBB,Classic Masters 35+,2,Tim Tevin,
Pittsburgh Pro - IFBB,Classic Masters 35+,3,Aaron Sparenberg,
Pittsburgh Pro - IFBB,Classic Masters 35+,4,Miguel Dominguez,
Pittsburgh Pro - IFBB,Classic Masters 35+,5,Corey Simpson,
Pittsburgh Pro - IFBB,Classic Masters 35+,6,Chuck Mauceri,
Pittsburgh Pro - IFBB,Classic Masters 35+,7,Raymond Sedillo,
Pittsburgh Pro - IFBB,Classic Masters 35+,8,Ro Schroer,
Pittsburgh Pro - IFBB,Classic Masters 40+,1,David Robinson,
Pittsburgh Pro - IFBB,Classic Masters 40+,2,Peter Sciallo,
Pittsburgh Pro - IFBB,Classic Masters 40+,3,Tim Tevin,
Pittsburgh Pro - IFBB,Classic Masters 40+,4,Aaron Sparenberg,
Pittsburgh Pro - IFBB,Classic Masters 40+,5,Corey Simpson,
Pittsburgh Pro - IFBB,Classic Masters 40+,6,Chuck Mauceri,
Pittsburgh Pro - IFBB,Classic Masters 40+,7,Ro Schroer,
Pittsburgh Pro - IFBB,Classic Masters 50+,1,Kyle Woolstenhulme,
Pittsburgh Pro - IFBB,Classic Masters 50+,2,Randy Watson (2),
Pittsburgh Pro - IFBB,Classic Masters 50+,3,William Bogue,
Pittsburgh Pro - IFBB,Classic Masters 50+,4,Jim Holcomb,
Pittsburgh Pro - IFBB,Classic Masters 55+,1,Randy Watson (2),
Pittsburgh Pro - IFBB,Classic Masters 55+,2,Gregg Russo,
Pittsburgh Pro - IFBB,Classic Masters 55+,3,Ramsey Abdin,
Pittsburgh Pro - IFBB,Classic Masters 60+,1,Greg Grant,
Pittsburgh Pro - IFBB,Classic Masters 60+,2,Ramsey Abdin,
Pittsburgh Pro - IFBB,Classic Masters 60+,3,Gregg Hartley,
Reno Legion Pro - IFBB,Masters 35+ LightWeight,1,Peter Daguman,
Reno Legion Pro - IFBB,Masters 40+,1,Josh Wade,
Reno Legion Pro - IFBB,Masters 40+,2,Dorian Adams,
Reno Legion Pro - IFBB,Masters 40+ LightWeight,1,Bola Ojex,
Reno Legion Pro - IFBB,Masters 40+ LightWeight,2,Peter Daguman,
Reno Legion Pro - IFBB,Masters 40+ LightWeight,3,Steve Thayer,
Reno Legion Pro - IFBB,Masters 40+ LightWeight,4,Julius Rumingan,
Reno Legion Pro - IFBB,Masters 40+ LightWeight,5,Wayne Williams,
Reno Legion Pro - IFBB,Masters 45+ LightWeight,1,Steve Thayer,
Reno Legion Pro - IFBB,Masters 50+,1,Dorian Adams,
Reno Legion Pro - IFBB,Masters 50+ LightWeight,1,Mark Bacon,
Reno Legion Pro - IFBB,Masters 50+ LightWeight,2,Tony LaGrene,
Reno Legion Pro - IFBB,Masters 50+ LightWeight,3,Rod Ketchens,
Reno Legion Pro - IFBB,Classic Masters 35+,1,Derek Duszynski,
Reno Legion Pro - IFBB,Classic Masters 35+,2,Andre Adams,
Reno Legion Pro - IFBB,Classic Masters 35+,3,Byron Frisch,
Reno Legion Pro - IFBB,Classic Masters 35+,4,Rolando Morales,
Reno Legion Pro - IFBB,Classic Masters 40+,1,Byron Frisch,
Reno Legion Pro - IFBB,Classic Masters 40+,2,Rolando Morales,
Reno Legion Pro - IFBB,Classic Masters 40+,3,Raymond Sedillo,
Reno Legion Pro - IFBB,Classic Masters 45+,1,Brad Helm,
Reno Legion Pro - IFBB,Classic Masters 45+,2,Victor Oliver,
Reno Legion Pro - IFBB,Classic Masters 50+,1,Francis Taúa,
Reno Legion Pro - IFBB,Classic Masters 50+,2,Victor Oliver,
Reno Legion Pro - IFBB,Classic Masters 50+,3,Kyle Woolstenhulme,
Reno Legion Pro - IFBB,Classic Masters 50+,4,Joe Corbett,
Reno Legion Pro - IFBB,Classic Masters 50+,5,Jeffrey Robbins,
Reno Legion Pro - IFBB,Classic Masters 50+,6,Julian Casillas,
Reno Legion Pro - IFBB,Classic Masters 55+,1,Victor Oliver,
Reno Legion Pro - IFBB,Classic Masters 55+,2,Joe Corbett,
Reno Legion Pro - IFBB,Classic Masters 55+,3,Jeffrey Robbins,
Reno Legion Pro - IFBB,Classic Masters 55+,4,Julian Casillas,
Reno Legion Pro - IFBB,Classic Masters 60+,1,James Runner,
Reno Legion Pro - IFBB,Classic Masters 60+,2,Julian Casillas,
Romania Muscle Pro - IFBB,Open,1,Regan Grimes,
Romania Muscle Pro - IFBB,Open,2,Vladyslav Sukhourchko,
Romania Muscle Pro - IFBB,Open,3,Theo Leguerrier,
Romania Muscle Pro - IFBB,Open,4,Mokhamed El Emam,
Romania Muscle Pro - IFBB,Open,5,Lionel Beyeke,
Romania Muscle Pro - IFBB,Open,6,Jeff Beckham,
Romania Muscle Pro - IFBB,Open,7,Boyan Ivanov,
Romania Muscle Pro - IFBB,Open,8,Clarence DeVis,
Romania Muscle Pro - IFBB,Open,9,Tomas Tabaciar,
Romania Muscle Pro - IFBB,Open,10,Marcelo Pedro DaCruz,
Romania Muscle Pro - IFBB,Open,11,Slavoj Bednar,
Romania Muscle Pro - IFBB,Open,12,Christos Pistolas,
Romania Muscle Pro - IFBB,Open,13,Kuba Cielen,
Romania Muscle Pro - IFBB,LightWeight,1,Angel Calderon Frias,
Romania Muscle Pro - IFBB,LightWeight,2,Radoslav Angelov,
Romania Muscle Pro - IFBB,LightWeight,3,Naser Mohammad,
Romania Muscle Pro - IFBB,LightWeight,4,Zoran Kolevski,
Romania Muscle Pro - IFBB,LightWeight,5,Diogo Nunes,
Romania Muscle Pro - IFBB,LightWeight,6,Syed Ebrahim Alhasmi,
Romania Muscle Pro - IFBB,Classic,1,Peter Molnar,
Romania Muscle Pro - IFBB,Classic,2,Vahid Badpi,
Romania Muscle Pro - IFBB,Classic,3,Mikhail Timoshin,
Romania Muscle Pro - IFBB,Classic,4,Mohamed Amine Fakhfakh,
Romania Muscle Pro - IFBB,Classic,5,Roman Khaliulin,
Romania Muscle Pro - IFBB,Classic,6,Mike Sommerfeld,
Romania Muscle Pro - IFBB,Classic,7,Masoud Harouni,
Romania Muscle Pro - IFBB,Classic,8,Dancovea Anderson,
Romania Muscle Pro - IFBB,Classic,9,Adam Bomert,
Romania Muscle Pro - IFBB,Classic,10,Michael Daboul,
Romania Muscle Pro - IFBB,Classic,11,Zagarela Giuseppe,
Romania Muscle Pro - IFBB,Classic,12,Hubert Kulczynski,
Romania Muscle Pro - IFBB,Classic,13,Kelvin Hinde,
Romania Muscle Pro - IFBB,Classic,14,Ali Behjani,
Romania Muscle Pro - IFBB,Classic,15,Paulo Henrique Batista,
Romania Muscle Pro - IFBB,Classic,16,Amin Azar Neshin,
Savannah Pro - IFBB,Classic,1,Divine Wilson,
Savannah Pro - IFBB,Classic,2,Tony Taveras,
Savannah Pro - IFBB,Classic,3,Jonathan Hambrick,
Savannah Pro - IFBB,Classic,4,Martin Daniels,
Savannah Pro - IFBB,Classic,5,Amit Roy,
Savannah Pro - IFBB,Classic,6,Bryant Smith,
Savannah Pro - IFBB,Classic,7,Tyson Hammary,
Savannah Pro - IFBB,Classic,8,Jorge Herrera,
Savannah Pro - IFBB,Classic,9,Vladimir Sizov,
Savannah Pro - IFBB,Classic,10,James Houston,
Savannah Pro - IFBB,Classic,11,Joshua Sanker,
Savannah Pro - IFBB,Classic,12,Melvin Feliciano,
Savannah Pro - IFBB,Classic,13,Theodore Atkins Jr,
Tampa Hurricane Pro - IFBB,Masters 40+,1,Jeff Williamson,
Tampa Hurricane Pro - IFBB,Masters 40+,2,Jim Holcomb,
Tampa Hurricane Pro - IFBB,Masters 50+,1,Jeff Williamson,
Tampa Hurricane Pro - IFBB,Masters 50+,2,Jim Holcomb,
Tampa Hurricane Pro - IFBB,Classic,1,Peter Sciallo,
Tampa Hurricane Pro - IFBB,Classic,2,Arturo Mendez,
Tampa Hurricane Pro - IFBB,Classic,3,Vladimir Sizov,
Tampa Hurricane Pro - IFBB,Classic,4,Tim Tevin,
Tampa Hurricane Pro - IFBB,Classic,5,John IV Crisp,
Tampa Hurricane Pro - IFBB,Classic,6,August Lisec,
Tampa Hurricane Pro - IFBB,Classic,7,Raymond Sedillo,
Tampa Hurricane Pro - IFBB,Classic,8,Jose Caban Rivera,
Tampa Hurricane Pro - IFBB,Classic,9,Carlos Rodriguez,
Tampa Hurricane Pro - IFBB,Classic,10,John Puskarich,
Tampa Hurricane Pro - IFBB,Classic,11,Greg Rando,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,1,Peter Sciallo,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,2,Tim Tevin,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,3,Raymond Sedillo,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,4,Carlos Rodriguez,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,5,Greg Rando,
Tampa Hurricane Pro - IFBB,Classic Masters 40+,6,John Puskarich,
Tampa Pro Championships - IFBB,Open,1,Hunter Labrada,
Tampa Pro Championships - IFBB,Open,2,Iain Valliere,
Tampa Pro Championships - IFBB,Open,3,Dwayne Walker,
Tampa Pro Championships - IFBB,Open,4,Philip Clahar,
Tampa Pro Championships - IFBB,Open,5,Ronald Gordon,
Tampa Pro Championships - IFBB,Open,6,Dorian Haywood,
Tampa Pro Championships - IFBB,Open,7,Justin Maki,
Tampa Pro Championships - IFBB,Open,8,Joseph Mackey,
Tampa Pro Championships - IFBB,Open,9,Matthew Kouba,
Tampa Pro Championships - IFBB,Open,10,Kenneth Jackson,
Tampa Pro Championships - IFBB,Open,11,Seth Shaw,
Tampa Pro Championships - IFBB,Open,12,Jorge Abraham Trejo Reyes,
Tampa Pro Championships - IFBB,LightWeight,1,George Peterson,
Tampa Pro Championships - IFBB,LightWeight,2,Dectric Lewis,
Tampa Pro Championships - IFBB,LightWeight,3,Derik Osland,
Tampa Pro Championships - IFBB,LightWeight,4,Aaron Clark,
Tampa Pro Championships - IFBB,LightWeight,5,Kevin Johnson,
Tampa Pro Championships - IFBB,LightWeight,6,Adam Young (2),
Tampa Pro Championships - IFBB,LightWeight,7,Justin Randall,
Tampa Pro Championships - IFBB,LightWeight,8,Santiago Aragon,
Tampa Pro Championships - IFBB,LightWeight,9,Derik Farnsworth,
Tampa Pro Championships - IFBB,LightWeight,10,Shane Stewart,
Tampa Pro Championships - IFBB,LightWeight,11,Jason Lowe,
Tampa Pro Championships - IFBB,LightWeight,12,Enmanuel Rodriguez,
Tampa Pro Championships - IFBB,LightWeight,13,Oswaldo Gonzalez,
Tampa Pro Championships - IFBB,LightWeight,14,Rixio Tapia,
Tampa Pro Championships - IFBB,LightWeight,15,Raul Sanchez,
Tampa Pro Championships - IFBB,LightWeight,-,Bola Ojex,
Tampa Pro Championships - IFBB,LightWeight,-,Steve Thayer,
Tampa Pro Championships - IFBB,Classic,1,Deontrai Campbell,
Tampa Pro Championships - IFBB,Classic,2,Divine Wilson,
Tampa Pro Championships - IFBB,Classic,3,Christopher Hunte,
Tampa Pro Championships - IFBB,Classic,4,Jose Marte,
Tampa Pro Championships - IFBB,Classic,5,Ronald Galup,
Tampa Pro Championships - IFBB,Classic,6,Jason Theobald,
Tampa Pro Championships - IFBB,Classic,7,Peter Sciallo,
Tampa Pro Championships - IFBB,Classic,8,Scott Dennis,
Tampa Pro Championships - IFBB,Classic,9,Theodore Atkins Jr,
Tampa Pro Championships - IFBB,Classic,10,Brock Stockton,
Tampa Pro Championships - IFBB,Classic,11,Joshua Sanker,
Tampa Pro Championships - IFBB,Classic,12,Miguel Dominguez,
Tampa Pro Championships - IFBB,Classic,13,Aaron Sparenberg,
Tampa Pro Championships - IFBB,Classic,14,Jason Orellana,
Tampa Pro Championships - IFBB,Classic,15,Gregg Russo,
Tampa Pro Championships - IFBB,Classic,16,Keith Holmes,
Tampa Pro Championships - IFBB,Classic Masters,1,Peter Sciallo,
Tampa Pro Championships - IFBB,Classic Masters,2,Theodore Atkins Jr,
Tampa Pro Championships - IFBB,Classic Masters,3,Aaron Sparenberg,
Tampa Pro Championships - IFBB,Classic Masters,4,Gregg Russo,
Tampa Pro Championships - IFBB,Classic Masters,5,Keith Holmes,
World Amateur Championships - IFBB,Light-SuperWeight,1,Andrej Mandic
  (Austria),
World Amateur Championships - IFBB,Light-SuperWeight,2,Carlos Moral
  (Spain),
World Amateur Championships - IFBB,Light-SuperWeight,3,Tomasz Kornalewski
  (Poland),
World Amateur Championships - IFBB,Light-SuperWeight,4,Andrei Leonov
  (Russia),
World Amateur Championships - IFBB,Light-SuperWeight,5,Luis Llorente
  (Spain),
World Amateur Championships - IFBB,Light-SuperWeight,6,Sasa Lampas
  (SB),
World Amateur Championships - IFBB,Light-SuperWeight,7,Arne Lundell
  (Sweden),
World Amateur Championships - IFBB,Light-SuperWeight,8,Oleksandr Dybov
  (Ukraine),
World Amateur Championships - IFBB,Light-SuperWeight,9,Pawel Sawicki
  (Poland),
World Amateur Championships - IFBB,Light-SuperWeight,10,Evgenii Lobanov
  (Russia),
World Amateur Championships - IFBB,Light-SuperWeight,11,Yrius Jhony
  (France),
World Amateur Championships - IFBB,Light-SuperWeight,12,Amr Sherif
  (Egypt),
World Amateur Championships - IFBB,Light-SuperWeight,13,Nasser Djebeniani
  (Bulgaria),
World Amateur Championships - IFBB,HeavyWeight,1,Aleksandr Martynkin
  (Russia),
World Amateur Championships - IFBB,HeavyWeight,2,Asmar Youssef
  (Sweden),
World Amateur Championships - IFBB,HeavyWeight,3,Andrius Talacka
  (Lithuania),
World Amateur Championships - IFBB,HeavyWeight,4,Mohamed Aboushady
  (Egypt),
World Amateur Championships - IFBB,HeavyWeight,5,Adrian Konieczynski
  (Poland),
World Amateur Championships - IFBB,HeavyWeight,6,Yousuf Al Hinai
  (Oman),
World Amateur Championships - IFBB,Light-HeavyWeight,1,Dmytro Marchenko
  (Ukraine),
World Amateur Championships - IFBB,Light-HeavyWeight,2,Andrei Sychev
  (Russia),
World Amateur Championships - IFBB,Light-HeavyWeight,3,Sebastian Szmyt
  (Poland),
World Amateur Championships - IFBB,Light-HeavyWeight,4,Jose Luis Ortiz (1)
  (Spain),
World Amateur Championships - IFBB,Light-HeavyWeight,5,Robert Kaczmarek
  (Poland),
World Amateur Championships - IFBB,Light-HeavyWeight,6,Hamdi Ghanem
  (Egypt),
World Amateur Championships - IFBB,Light-HeavyWeight,7,Emad Elmanyalawy
  (Egypt),
World Amateur Championships - IFBB,Light-HeavyWeight,8,Rafael DePedro
  (Spain),
World Amateur Championships - IFBB,Light-HeavyWeight,9,Jakub Potocki
  (Poland),
World Amateur Championships - IFBB,Light-HeavyWeight,10,Pawel Zukowski
  (Poland),
World Amateur Championships - IFBB,MiddleWeight,1,Sherif Elshiwy
  (Egypt),
World Amateur Championships - IFBB,MiddleWeight,2,William Rodriguez (2)
  (El Salvador),
World Amateur Championships - IFBB,MiddleWeight,3,Mohamed Benziane
  (France),
World Amateur Championships - IFBB,MiddleWeight,4,Omar Quintana
  (Spain),
World Amateur Championships - IFBB,MiddleWeight,5,Said Farghaly
  (Egypt),
World Amateur Championships - IFBB,MiddleWeight,6,Mostafa Elkashef
  (Egypt),
World Amateur Championships - IFBB,Light-MiddleWeight,1,Christian Racan
  (Austria),
World Amateur Championships - IFBB,Light-MiddleWeight,2,Dawid Ziola
  (Romania),
World Amateur Championships - IFBB,Light-MiddleWeight,3,Eddie Canchica
  (Spain),
World Amateur Championships - IFBB,Light-MiddleWeight,4,Nfene Nguema
  (France),
World Amateur Championships - IFBB,Light-MiddleWeight,5,Daniel Kunikowski
  (Poland),
World Amateur Championships - IFBB,Light-MiddleWeight,6,Mariusz Balazinski
  (Poland),
World Amateur Championships - IFBB,Light-MiddleWeight,7,Mickael DeSousa
  (France),
World Amateur Championships - IFBB,Light-MiddleWeight,8,Jose Maria Jimenez (1)
  (Spain),
World Amateur Championships - IFBB,Light-MiddleWeight,9,Antonio Caballero
  (Spain),
World Amateur Championships - IFBB,Light-MiddleWeight,10,Mats Ljung
  (Sweden),
World Amateur Championships - IFBB,Light-MiddleWeight,11,Mohamed Aboudala
  (Egypt),
World Amateur Championships - IFBB,Light-MiddleWeight,12,Ahmed Mohamed
  (Egypt),
World Amateur Championships - IFBB,Light-MiddleWeight,13,Louis Milane
  (France),
World Amateur Championships - IFBB,LightWeight,1,Nicola Barlotta
  (Italy),
World Amateur Championships - IFBB,LightWeight,2,Jonay Mesa
  (Spain),
World Amateur Championships - IFBB,LightWeight,3,Daniel Barragan
  (Spain),
World Amateur Championships - IFBB,LightWeight,4,Herman Pysarenko
  (Ukraine),
World Amateur Championships - IFBB,LightWeight,5,Joseph Doutau
  (France),
World Amateur Championships - IFBB,LightWeight,6,Hani Ahmed
  (Egypt),
World Amateur Championships - IFBB,LightWeight,7,George Solzaru
  (Romania),
World Amateur Championships - IFBB,LightWeight,8,Ahmed Eissa
  (Egypt),
World Amateur Championships - IFBB,Teen,1,Hugo Barajas
  (Mexico),
World Amateur Championships - IFBB,Teen,2,Nikolic Veljko
  (Serbia),
World Amateur Championships - IFBB,Teen,3,Denis Ignatescu
  (Romania),
World Amateur Championships - IFBB,Teen,4,Alexandru Breaban
  (Romania),
World Amateur Championships - IFBB,Teen,5,Kevin Chis
  (Romania),
World Amateur Championships - IFBB,Junior,1,Jose Ibarra
  (Mexico),
World Amateur Championships - IFBB,Junior,2,Alfonso Pinkus
  (Mexico),
World Amateur Championships - IFBB,Junior,3,Nikolay Mitev
  (Bulgaria),
World Amateur Championships - IFBB,Junior,4,Andrej Sokolovsky
  (Slovakia),
World Amateur Championships - IFBB,Junior,5,Kamil Merena
  (Poland),
World Amateur Championships - IFBB,Junior,6,Razvan Macovei
  (Romania),
World Amateur Championships - IFBB,Junior,7,Denis Mohora
  (Romania),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,1,Carlos Moral
  (Spain),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,2,Andrei Leonov
  (Russia),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,3,Asmar Youssef
  (Sweden),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,4,Dorel Toma
  (Romania),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,5,Andrius Talacka
  (Lithuania),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,6,Michal Mokos
  (Slovakia),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,7,Pedro Redin
  (Spain),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,8,Jozef Gregus
  (Slovakia),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,9,Michal Sitter
  (Czech Republic),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,10,Serageldin Mohamed
  (Egypt),
World Amateur Championships - IFBB,Masters 40+ HeavyWeight,11,Fady Mohamed Ahmed Awad
  (Egypt),
World Amateur Championships - IFBB,Masters 40+ LightWeight,1,Marcel Manea
