Competition,Category,Place,Name,Score
Grand Prix England - IFBB,,7,Van Walcott Smith,
Grand Prix England - IFBB,,8,Vince Comerford,
Grand Prix England - IFBB,,9,Peter Andreas,
Grand Prix England - IFBB,,10,Ron Love,
Grand Prix England - IFBB,,11,Phil Williams,
Grand Prix England - IFBB,,12,Arnold Buurman,
Grand Prix England - IFBB,,13,Appie Steenbeek,
Grand Prix Finland - IFBB,,1,Mohammed Benaziza,
Grand Prix Finland - IFBB,,2,Nimrod King,
Grand Prix Finland - IFBB,,3,Gary Strydom,
Grand Prix Finland - IFBB,,4,Danny Padilla,
Grand Prix Finland - IFBB,,5,Samir Bannout,
Grand Prix Finland - IFBB,,6,Jari Leino,
Grand Prix Finland - IFBB,,7,Van Walcott Smith,
Grand Prix Finland - IFBB,,8,Nasser El Sonbaty,
Grand Prix Finland - IFBB,,9,Phil Williams,
Grand Prix Finland - IFBB,,10,Peter Andreas,
Grand Prix Finland - IFBB,,11,Vince Comerford,
Grand Prix Finland - IFBB,,12,Ron Love,
Grand Prix Finland - IFBB,,13,Mats Kardell,
Grand Prix France - IFBB,,1,Mohammed Benaziza,
Grand Prix France - IFBB,,2,Gary Strydom,
Grand Prix France - IFBB,,3,Thierry Pastel,
Grand Prix France - IFBB,,4,Nimrod King,
Grand Prix France - IFBB,,5,Danny Padilla,
Grand Prix France - IFBB,,6,Van Walcott Smith,
Grand Prix France - IFBB,,7,Nasser El Sonbaty,
Grand Prix France - IFBB,,8,Elvis Calderon,
Grand Prix France - IFBB,,9,Ron Love,
Grand Prix France - IFBB,,10,Alfonso Gomez,
Grand Prix France - IFBB,,11,Vince Comerford,
Grand Prix France - IFBB,,12,Phil Williams,
Grand Prix Germany - IFBB,,1,Mohammed Benaziza,
Grand Prix Germany - IFBB,,2,Nimrod King,
Grand Prix Germany - IFBB,,3,Andreas Munzer,
Grand Prix Germany - IFBB,,4,Gary Strydom,
Grand Prix Germany - IFBB,,5,Pavol Jablonicky,
Grand Prix Germany - IFBB,,6,Vince Comerford,
Grand Prix Germany - IFBB,,7,Danny Padilla,
Grand Prix Germany - IFBB,,8,Gunther Kuhni,
Grand Prix Germany - IFBB,,9,Van Walcott Smith,
Grand Prix Germany - IFBB,,10,Johnnie Morant,
Grand Prix Germany - IFBB,,11,Ron Love,
Grand Prix Germany - IFBB,,12,Peter Andreas,
Grand Prix Germany - IFBB,,13,Phil Williams,
Grand Prix Germany - IFBB,,14,Hubert Metz,
Grand Prix Holland - IFBB,,1,Thierry Pastel,
Grand Prix Holland - IFBB,,2,Mohammed Benaziza,
Grand Prix Holland - IFBB,,3,Pavol Jablonicky,
Grand Prix Holland - IFBB,,4,Berry DeMey,
Grand Prix Holland - IFBB,,5,Selwyn Cottrell,
Grand Prix Holland - IFBB,,6,Ricardo Gya,
Grand Prix Holland - IFBB,,7,Danny Padilla,
Grand Prix Holland - IFBB,,8,Nasser El Sonbaty,
Grand Prix Holland - IFBB,,9,Peter Andreas,
Grand Prix Holland - IFBB,,10,Van Walcott Smith,
Grand Prix Holland - IFBB,,11,Jacques Neuville,
Grand Prix Holland - IFBB,,12,Mike Quinn,
Grand Prix Holland - IFBB,,13,Alfonso Gomez,
Grand Prix Holland - IFBB,,14,Arnold Buurman,
Grand Prix Holland - IFBB,,15,Ron Love,
Grand Prix Holland - IFBB,,16,Appie Steenbeek,
Grand Prix Holland - IFBB,,17,Mario Gionotta,
Grand Prix Holland - IFBB,,18,Vince Comerford,
Grand Prix Holland - IFBB,,18,Bill Richardson,
Grand Prix Italy - IFBB,,1,Mohammed Benaziza,
Grand Prix Italy - IFBB,,2,Nimrod King,
Grand Prix Italy - IFBB,,3,Gary Strydom,
Grand Prix Italy - IFBB,,4,Danny Padilla,
Grand Prix Italy - IFBB,,5,Rosario Bonaccorsi,
Grand Prix Italy - IFBB,,6,Samir Bannout,
Grand Prix Italy - IFBB,,7,Phil Williams,
Grand Prix Italy - IFBB,,8,Vince Comerford,
Grand Prix Italy - IFBB,,9,Johnnie Morant,
Grand Prix Italy - IFBB,,10,Van Walcott Smith,
Grand Prix Italy - IFBB,,11,Peter Andreas,
Grand Prix Italy - IFBB,,12,Jacques Neuville,
Grand Prix Italy - IFBB,,13,Ron Love,
Grand Prix Italy - IFBB,,14,Pierro Nolerino,
Grand Prix Italy - IFBB,,15,Maurizio Santoro,
Grand Prix Italy - IFBB,,16,Mario Gionotta,
Houston Pro Championships - IFBB,,1,J J Marsh,
Houston Pro Championships - IFBB,,2,Gary Strydom,
Houston Pro Championships - IFBB,,3,Samir Bannout,
Houston Pro Championships - IFBB,,4,Vince Comerford,
Houston Pro Championships - IFBB,,5,Nimrod King,
Houston Pro Championships - IFBB,,6,Tony Pearson,
Houston Pro Championships - IFBB,,7,Steve Brisbois,
Houston Pro Championships - IFBB,,8,Paul Jean-Guillaume,
Houston Pro Championships - IFBB,,9,Charles Glass,
Houston Pro Championships - IFBB,,10,Juan Marquez,
Houston Pro Championships - IFBB,,11,Albert Beckles,
Ironman Pro Invitational - IFBB,,1,Shawn Ray,
Ironman Pro Invitational - IFBB,,2,Mike Ashley,
Ironman Pro Invitational - IFBB,,3,Vince Comerford,
Ironman Pro Invitational - IFBB,,4,Gary Strydom,
Ironman Pro Invitational - IFBB,,5,J J Marsh,
Ironman Pro Invitational - IFBB,,6,Nimrod King,
Ironman Pro Invitational - IFBB,,7,Steve Brisbois,
Ironman Pro Invitational - IFBB,,8,Tony Pearson,
Ironman Pro Invitational - IFBB,,9,Pavol Jablonicky,
Ironman Pro Invitational - IFBB,,10,Hayrettin Dinger,
Niagara Falls Pro Invitational - IFBB,,1,Eddie Robinson (1),
Niagara Falls Pro Invitational - IFBB,,2,Danny Padilla,
Niagara Falls Pro Invitational - IFBB,,3,David Dearth,
Niagara Falls Pro Invitational - IFBB,,4,Andreas Cahling,
Niagara Falls Pro Invitational - IFBB,,5,Steve Brisbois,
Niagara Falls Pro Invitational - IFBB,,6,Henderson Thorne,
Niagara Falls Pro Invitational - IFBB,,7,Bernard Sealy,
Niagara Falls Pro Invitational - IFBB,,8,Sonny Schmidt,
Niagara Falls Pro Invitational - IFBB,,9,John Siembida,
Niagara Falls Pro Invitational - IFBB,,10,Quincy Roberts,
Niagara Falls Pro Invitational - IFBB,,11,Phil Hill,
Niagara Falls Pro Invitational - IFBB,,12,Albert Beckles,
Night of Champions - IFBB,,1,Mohammed Benaziza,
Night of Champions - IFBB,,2,Dorian Yates,
Night of Champions - IFBB,,3,Danny Padilla,
Night of Champions - IFBB,,4,Johnnie Morant,
Night of Champions - IFBB,,5,Robby Robinson,
Night of Champions - IFBB,,6,Sonny Schmidt,
Night of Champions - IFBB,,7,Eddie Robinson (1),
Night of Champions - IFBB,,8,Francis Benfatto,
Night of Champions - IFBB,,9,Thierry Pastel,
Night of Champions - IFBB,,10,Peter Andreas,
Night of Champions - IFBB,,11,Phil Williams,
Night of Champions - IFBB,,12,David Dearth,
Night of Champions - IFBB,,13,Steve Brisbois,
Night of Champions - IFBB,,14,Bob Paris,
Night of Champions - IFBB,,15,Armando Defant,
Night of Champions - IFBB,,-,Albert Beckles,
Night of Champions - IFBB,,-,James Gaubert,
Night of Champions - IFBB,,-,Phil Hill,
Night of Champions - IFBB,,-,Mats Kardell,
Night of Champions - IFBB,,-,Ken Passariello,
Night of Champions - IFBB,,-,Bill Richardson,
Night of Champions - IFBB,,-,Bernard Sealy,
Night of Champions - IFBB,,-,John Siembida,
Night of Champions - IFBB,,-,Dan Smith,
Night of Champions - IFBB,,-,Van Walcott Smith,
Night of Champions - IFBB,,-,Henderson Thorne,
North American Championships - IFBB,HeavyWeight,1,Jim Quinn,
North American Championships - IFBB,HeavyWeight,2,Harry Johnson (2),
North American Championships - IFBB,HeavyWeight,3,Jerry Rodgers,
North American Championships - IFBB,HeavyWeight,4,Brian Smith,
North American Championships - IFBB,HeavyWeight,5,Bruce Cashman,
North American Championships - IFBB,HeavyWeight,6,Kurt Niver,
North American Championships - IFBB,HeavyWeight,7,Robby Jewers,
North American Championships - IFBB,Light-HeavyWeight,1,Steve Stone,
North American Championships - IFBB,Light-HeavyWeight,2,David Noonan (1),
North American Championships - IFBB,Light-HeavyWeight,3,Remi Bruyninga,
North American Championships - IFBB,Light-HeavyWeight,4,Eddie Wider Jr,
North American Championships - IFBB,Light-HeavyWeight,5,Les Berthelette,
North American Championships - IFBB,Light-HeavyWeight,6,Joe Lane,
North American Championships - IFBB,MiddleWeight,1,Joseph Hubbard (2),
North American Championships - IFBB,MiddleWeight,2,Francois Boisvert,
North American Championships - IFBB,MiddleWeight,3,Victor Whiteman,
North American Championships - IFBB,MiddleWeight,4,Randell Coyle,
North American Championships - IFBB,MiddleWeight,5,Charles Durr,
North American Championships - IFBB,MiddleWeight,6,Winston Green,
North American Championships - IFBB,MiddleWeight,7,Philip Trischler,
North American Championships - IFBB,MiddleWeight,8,Nathan Barez,
North American Championships - IFBB,MiddleWeight,9,Danny Shirley,
North American Championships - IFBB,LightWeight,1,Wayne Danage,
North American Championships - IFBB,BantamWeight,1,Bob Lefavi,
North American Championships - IFBB,BantamWeight,2,David Wilson Jr,
North American Championships - IFBB,BantamWeight,3,Narrah Howard,
Olympia - IFBB,,1,Lee Haney,
Olympia - IFBB,,2,Lee Labrada,
Olympia - IFBB,,3,Shawn Ray,
Olympia - IFBB,,4,Mike Christian,
Olympia - IFBB,,5,Rich Gaspari,
Olympia - IFBB,,6,Francis Benfatto,
Olympia - IFBB,,7,Frank Hillebrand,
Olympia - IFBB,,8,Samir Bannout,
Olympia - IFBB,,9,Andreas Munzer,
Olympia - IFBB,,10,Eddie Robinson (1),
Olympia - IFBB,,11,Mike Quinn,
Olympia - IFBB,,12,Ron Love,
Olympia - IFBB,,13,Jean Luc Favre,
Olympia - IFBB,,14,Bernard Sealy,
Pittsburgh Pro Invitational - IFBB,,1,Samir Bannout,
Pittsburgh Pro Invitational - IFBB,,2,Mike Ashley,
Pittsburgh Pro Invitational - IFBB,,3,J J Marsh,
Pittsburgh Pro Invitational - IFBB,,4,Steve Brisbois,
Pittsburgh Pro Invitational - IFBB,,5,Nimrod King,
Pittsburgh Pro Invitational - IFBB,,6,Vince Comerford,
Pittsburgh Pro Invitational - IFBB,,7,Charles Glass,
Pittsburgh Pro Invitational - IFBB,,8,Paul Jean-Guillaume,
Pittsburgh Pro Invitational - IFBB,,9,Dean Tornabene,
Pittsburgh Pro Invitational - IFBB,,10,Juan Marquez,
World Amateur Championships - IFBB,HeavyWeight,1,Achim Albrecht,
World Amateur Championships - IFBB,HeavyWeight,2,Geir Borgan Paulsen,
World Amateur Championships - IFBB,HeavyWeight,3,Jerry Rodgers,
World Amateur Championships - IFBB,HeavyWeight,4,Ingvar Larsson,
World Amateur Championships - IFBB,HeavyWeight,5,François Gay,
World Amateur Championships - IFBB,HeavyWeight,6,Roberto Krull,
World Amateur Championships - IFBB,Light-HeavyWeight,1,Alq' Gurley,
World Amateur Championships - IFBB,Light-HeavyWeight,2,Darrem Charles,
World Amateur Championships - IFBB,Light-HeavyWeight,3,Albert Scantlebury,
World Amateur Championships - IFBB,Light-HeavyWeight,4,Guido Conrad,
World Amateur Championships - IFBB,Light-HeavyWeight,5,Mirosław Daszkiewicz,
World Amateur Championships - IFBB,Light-HeavyWeight,6,Jens Harald Elefsen,
World Amateur Championships - IFBB,Light-HeavyWeight,7,Steve Neslo,
World Amateur Championships - IFBB,MiddleWeight,1,Wilhelm Jasinowski,
World Amateur Championships - IFBB,MiddleWeight,2,Joseph Brian,
World Amateur Championships - IFBB,MiddleWeight,3,Wilson Rodriguez,
World Amateur Championships - IFBB,MiddleWeight,4,Patrick Lynn,
World Amateur Championships - IFBB,MiddleWeight,5,Carlos Cesar,
World Amateur Championships - IFBB,MiddleWeight,6,Patrick Linquet,
World Amateur Championships - IFBB,MiddleWeight,15,Danny Swaans,
World Amateur Championships - IFBB,MiddleWeight,-,Marcel Schouten,
World Amateur Championships - IFBB,LightWeight,1,Joseph Dawson,
World Amateur Championships - IFBB,LightWeight,2,Han Dong Ki
  (Korea),
World Amateur Championships - IFBB,LightWeight,3,Justin Jospitre,
World Amateur Championships - IFBB,LightWeight,4,Lee Priest,
World Amateur Championships - IFBB,LightWeight,5,Johann Schatz,
World Amateur Championships - IFBB,LightWeight,6,Esmat Sadek
  (Egypt),
World Amateur Championships - IFBB,LightWeight,-,Perry Hakkens,
World Amateur Championships - IFBB,BantamWeight,1,Anwar El Amawy
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,2,Khalil El Amin,
World Amateur Championships - IFBB,BantamWeight,3,Mohammed Abdelaziz
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,4,Jose Ballester,
World Amateur Championships - IFBB,BantamWeight,5,Fatholomein Ali,
World Amateur Championships - IFBB,BantamWeight,6,Samuel Gomez,
