Competition,Category,Place,Name,Score
North American Championships - IFBB,Figure C,4,Kendra McAdams,
North American Championships - IFBB,Figure C,5,Tracy Guarino,
North American Championships - IFBB,Figure C,6,Danielle Kifer,
North American Championships - IFBB,Figure C,7,Paola Almerico,
North American Championships - IFBB,Figure C,8,Felicia O'Neal,
North American Championships - IFBB,Figure C,9,Renee Paul,
North American Championships - IFBB,Figure C,10,Wendi Murray,
North American Championships - IFBB,Figure C,11,Kimmie Brooks,
North American Championships - IFBB,Figure C,12,Helen Turley,
North American Championships - IFBB,Figure C,13,Melissa Thalhamer,
North American Championships - IFBB,Figure C,14,Pamela Soper,
North American Championships - IFBB,Figure C,15,Stephanie Blocker,
North American Championships - IFBB,Figure C,16,Aimee Corcoran,
North American Championships - IFBB,Figure C,17,Elsa Laporte,
North American Championships - IFBB,Figure C,-,Suzanne Barlas,
North American Championships - IFBB,Figure C,-,Michelle Berger,
North American Championships - IFBB,Figure C,-,Stacey Dooley,
North American Championships - IFBB,Figure C,-,Jennifer Garisto,
North American Championships - IFBB,Figure C,-,Sonya Garner,
North American Championships - IFBB,Figure C,-,Heather Henslee,
North American Championships - IFBB,Figure C,-,Jill Lindsey,
North American Championships - IFBB,Figure C,-,Jennifer Myers,
North American Championships - IFBB,Figure C,-,Dawn Parker,
North American Championships - IFBB,Figure C,-,Heather Ruelan,
North American Championships - IFBB,Figure C,-,Dorothy Trojanowicz,
North American Championships - IFBB,Figure D,1,Alicia Marie,
North American Championships - IFBB,Figure D,2,Nancy Georges,
North American Championships - IFBB,Figure D,3,Jeni Briscoe,
North American Championships - IFBB,Figure D,4,Danielle Rouleau (2),
North American Championships - IFBB,Figure D,5,Christina Dzieduszycki,
North American Championships - IFBB,Figure D,6,Renee Bradford,
North American Championships - IFBB,Figure D,7,Brandy Cooke,
North American Championships - IFBB,Figure D,8,Klubo Rachel Flingai,
North American Championships - IFBB,Figure D,9,Catherine Zidell,
North American Championships - IFBB,Figure D,10,Summer Rogers,
North American Championships - IFBB,Figure D,11,Melissa Ling,
North American Championships - IFBB,Figure D,12,Melissa Johnson,
North American Championships - IFBB,Figure D,13,La'Drissa Bonivel,
North American Championships - IFBB,Figure D,14,Corinna Frikken,
North American Championships - IFBB,Figure D,15,Rachel Carraway,
North American Championships - IFBB,Figure D,16,Bridgette Rhea,
North American Championships - IFBB,Figure D,-,Shelly Fields,
North American Championships - IFBB,Figure D,-,Kerstin Khalfani,
North American Championships - IFBB,Figure D,-,Diana Martinez,
North American Championships - IFBB,Figure D,-,Aletha Tatge,
North American Championships - IFBB,Figure D,-,Susan Williams,
North American Championships - IFBB,Figure Masters A,1,Siobhan Tewari,
North American Championships - IFBB,Figure Masters A,2,Tivisay Briceno,
North American Championships - IFBB,Figure Masters A,3,Michelle Dennis,
North American Championships - IFBB,Figure Masters A,4,Jill Knight (2),
North American Championships - IFBB,Figure Masters A,5,Frederica Brant,
North American Championships - IFBB,Figure Masters A,6,Audrey Burke,
North American Championships - IFBB,Figure Masters A,7,Anastasia Lea Maillard,
North American Championships - IFBB,Figure Masters A,8,Yolanda Glaeser,
North American Championships - IFBB,Figure Masters A,9,Terri Pekarick,
North American Championships - IFBB,Figure Masters A,10,Janet Routzong,
North American Championships - IFBB,Figure Masters A,11,Julie Castellese,
North American Championships - IFBB,Figure Masters A,12,Claudia Martinez,
North American Championships - IFBB,Figure Masters A,13,Jill Frew,
North American Championships - IFBB,Figure Masters A,14,Pamela Willis,
North American Championships - IFBB,Figure Masters A,15,Nancy Williams,
North American Championships - IFBB,Figure Masters A,16,Linda Kreinhop,
North American Championships - IFBB,Figure Masters B,1,Lois Powell,
North American Championships - IFBB,Figure Masters B,2,Michelle Matthews,
North American Championships - IFBB,Figure Masters B,3,Tara Gooch,
North American Championships - IFBB,Figure Masters B,4,Deanne Brown,
North American Championships - IFBB,Figure Masters B,5,Anna Laratta,
North American Championships - IFBB,Figure Masters B,6,Michelle Naylon,
North American Championships - IFBB,Figure Masters B,7,Donna Barber,
North American Championships - IFBB,Figure Masters B,8,Brenda Marie Smith,
North American Championships - IFBB,Figure Masters B,9,Susan Jostes,
North American Championships - IFBB,Figure Masters B,10,Nina Cash,
North American Championships - IFBB,Figure Masters B,11,Sandy Lueck,
North American Championships - IFBB,Figure Masters B,12,Denise Rose,
North American Championships - IFBB,Figure Masters B,13,Yolanda Tillman,
North American Championships - IFBB,Figure Masters B,14,Diane Peterson,
North American Championships - IFBB,Figure Masters B,15,Glenna VilanđWeltzin,
North American Championships - IFBB,Figure Masters B,16,Pamela Myers,
North American Championships - IFBB,Figure Masters B,17,Traci Saba,
North American Championships - IFBB,Figure Masters B,-,Heidi Andonian,
North American Championships - IFBB,Figure Masters B,-,Colleen Castaneda,
North American Championships - IFBB,Figure Masters B,-,Cindy Currie,
North American Championships - IFBB,Figure Masters B,-,Lisa Dutko,
North American Championships - IFBB,Figure Masters B,-,Patricia Ellins,
North American Championships - IFBB,Figure Masters B,-,Beth Sustin,
North American Championships - IFBB,Figure Masters C,1,Jan Horn,
North American Championships - IFBB,Figure Masters C,2,Natalie Calland,
North American Championships - IFBB,Figure Masters C,3,Tracy Guarino,
North American Championships - IFBB,Figure Masters C,4,Renee Paul,
North American Championships - IFBB,Figure Masters C,5,Paola Almerico,
North American Championships - IFBB,Figure Masters C,6,Wendi Murray,
North American Championships - IFBB,Figure Masters C,7,Helen Turley,
North American Championships - IFBB,Figure Masters C,8,Jill Lindsey,
North American Championships - IFBB,Figure Masters C,9,Jennifer Myers,
North American Championships - IFBB,Figure Masters D,1,Renee Bradford,
North American Championships - IFBB,Figure Masters D,2,Catherine Anderson,
North American Championships - IFBB,Figure Masters D,3,Catherine Zidell,
North American Championships - IFBB,Figure Masters D,4,Corinna Frikken,
North American Championships - IFBB,Figure Masters D,5,Lagretta Ambrose,
North American Championships - IFBB,Figure Masters D,6,Bridgette Rhea,
North American Championships - IFBB,Figure Masters D,7,Susan Williams,
North American Championships - IFBB,Figure Masters D,8,Aletha Tatge,
Olympia - IFBB,Bodybuilding,1,Iris Kyle,
Olympia - IFBB,Bodybuilding,2,Dayana Cadeau,
Olympia - IFBB,Bodybuilding,3,Annie Rivieccio,
Olympia - IFBB,Bodybuilding,4,Bonny Priest,
Olympia - IFBB,Bodybuilding,5,Lisa Aukland,
Olympia - IFBB,Bodybuilding,6,Betty Pariso,
Olympia - IFBB,Bodybuilding,7,Yaxeni Oriquen,
Olympia - IFBB,Bodybuilding,8,Helen Bouchard,
Olympia - IFBB,Bodybuilding,9,Gayle Moher,
Olympia - IFBB,Bodybuilding,10,Jitka Harazimova,
Olympia - IFBB,Bodybuilding,11,Tazzie Colomb,
Olympia - IFBB,Bodybuilding,12,Heather Foster,
Olympia - IFBB,Bodybuilding,13,Colette Nelson,
Olympia - IFBB,Bodybuilding,14,Dena Westerfield,
Olympia - IFBB,Bodybuilding,15,Brenda Raganot,
Olympia - IFBB,Figure,1,Jenny Lynn,
Olympia - IFBB,Figure,2,Amber Littlejohn,
Olympia - IFBB,Figure,3,Monica Brant,
Olympia - IFBB,Figure,4,Christine Pomponio-Pate,
Olympia - IFBB,Figure,5,Mary Elizabeth Lado,
Olympia - IFBB,Figure,6,Gina Aliotti,
Palm Beach Pro - IFBB,Figure,1,Amber Littlejohn,
Palm Beach Pro - IFBB,Figure,2,Gina Aliotti,
Palm Beach Pro - IFBB,Figure,3,Tara Scotti,
Palm Beach Pro - IFBB,Figure,4,Danielle Hollenshade,
Palm Beach Pro - IFBB,Figure,5,Christine Wan,
Palm Beach Pro - IFBB,Figure,6,Zena Collins,
Palm Beach Pro - IFBB,Figure,7,Juliana Christina Malacarne,
Palm Beach Pro - IFBB,Figure,8,Cheri Lewis,
Palm Beach Pro - IFBB,Figure,9,Laura Sutter,
Palm Beach Pro - IFBB,Figure,10,Siobhan Tewari,
Palm Beach Pro - IFBB,Figure,11,Elizabeth Lamm,
Palm Beach Pro - IFBB,Figure,12,Dina Al Sabah,
Palm Beach Pro - IFBB,Figure,13,Leslie Morris,
Palm Beach Pro - IFBB,Figure,14,Karen Zaremba,
Palm Beach Pro - IFBB,Figure,15,Kristen Gomes,
Palm Beach Pro - IFBB,Figure,-,Alejandra Abdala,
Palm Beach Pro - IFBB,Figure,-,Natasha Brown,
Palm Beach Pro - IFBB,Figure,-,Thais Cabrices-Werner,
Palm Beach Pro - IFBB,Figure,-,Jennette Guenther,
Palm Beach Pro - IFBB,Figure,-,Ines Jimenez,
Palm Beach Pro - IFBB,Figure,-,Janet Kearns-Koehler,
Palm Beach Pro - IFBB,Figure,-,Petra Mertl,
Palm Beach Pro - IFBB,Figure,-,Lisa Morton,
Palm Beach Pro - IFBB,Figure,-,Sherie Salvadori,
Palm Beach Pro - IFBB,Figure,-,Cynthia Sharp,
Palm Beach Pro - IFBB,Figure,-,Mavis Tozzi,
Pittsburgh Pro - IFBB,Figure,1,Jenny Lynn,
Pittsburgh Pro - IFBB,Figure,2,Latisha Wilder,
Pittsburgh Pro - IFBB,Figure,3,Jessica Paxson,
Pittsburgh Pro - IFBB,Figure,4,Tara Scotti,
Pittsburgh Pro - IFBB,Figure,5,Zena Collins,
Pittsburgh Pro - IFBB,Figure,6,Inga Neverauskaite,
Pittsburgh Pro - IFBB,Figure,7,Melissa Frabbiele,
Pittsburgh Pro - IFBB,Figure,8,Christine Wan,
Pittsburgh Pro - IFBB,Figure,9,Pauline Nordin,
Pittsburgh Pro - IFBB,Figure,10,Danielle Hollenshade,
Pittsburgh Pro - IFBB,Figure,11,Michelle Flake,
Pittsburgh Pro - IFBB,Figure,12,Julie Lohre,
Pittsburgh Pro - IFBB,Figure,13,Cathy Lefrançois,
Pittsburgh Pro - IFBB,Figure,14,Carina Dupree,
Pittsburgh Pro - IFBB,Figure,15,Marcy Porter,
Pittsburgh Pro - IFBB,Figure,16,Karen Zaremba,
Pittsburgh Pro - IFBB,Figure,17,Martha Lombardo-Grant,
Pittsburgh Pro - IFBB,Figure,-,Aida Aragon,
Pittsburgh Pro - IFBB,Figure,-,Lucie Bergeron,
Pittsburgh Pro - IFBB,Figure,-,Lisabeth Halikka,
Pittsburgh Pro - IFBB,Figure,-,Rebecca Rush,
Pittsburgh Pro - IFBB,Figure,-,Sherie Salvadori,
San Francisco Pro - IFBB,Figure,1,Chastity Layne Slone,
San Francisco Pro - IFBB,Figure,2,Gina Camacho,
San Francisco Pro - IFBB,Figure,3,Andrea Dumon,
San Francisco Pro - IFBB,Figure,4,Zhanna Rotar,
San Francisco Pro - IFBB,Figure,5,Deborah Leung,
San Francisco Pro - IFBB,Figure,6,Anna Larsson,
San Francisco Pro - IFBB,Figure,7,Valle Waleska,
San Francisco Pro - IFBB,Figure,8,Julie Lohre,
San Francisco Pro - IFBB,Figure,9,Chrissy Garcia,
San Francisco Pro - IFBB,Figure,10,Pauline Nordin,
San Francisco Pro - IFBB,Figure,11,Ali Metkovich,
San Francisco Pro - IFBB,Figure,12,Trish Mayberry,
San Francisco Pro - IFBB,Figure,13,Carmen Knight,
San Francisco Pro - IFBB,Figure,14,Myriam Bustamante,
South American Amateur Championships - IFBB,HeavyWeight,1,Nidia Hermosilla
  (Paraguay),
South American Amateur Championships - IFBB,HeavyWeight,2,Larissa Cunha
  (Brazil),
South American Amateur Championships - IFBB,HeavyWeight,3,Janse Bispo
  (Brazil),
South American Amateur Championships - IFBB,HeavyWeight,4,Cecilia Montenegro
  (Argentina),
South American Amateur Championships - IFBB,MiddleWeight,1,Silvia Rasetto
  (Argentina),
South American Amateur Championships - IFBB,MiddleWeight,2,Elia Nahuelhual
  (Chile),
South American Amateur Championships - IFBB,MiddleWeight,3,Agar Vazquez
  (Bolivia),
South American Amateur Championships - IFBB,LightWeight,1,Aida Agüero
  (Argentina),
South American Amateur Championships - IFBB,LightWeight,2,Evelyn Parreño
  (Ecuador),
South American Amateur Championships - IFBB,LightWeight,3,Ancira Arancibia
  (Bolivia),
South American Amateur Championships - IFBB,Figure Tall,1,Alejandra Estalles
  (Argentina),
South American Amateur Championships - IFBB,Figure Tall,2,Fatima Eliza Davalos
  (Paraguay),
South American Amateur Championships - IFBB,Figure Tall,3,Ilvana Alfonso
  (Brazil),
South American Amateur Championships - IFBB,Figure Medium-Tall,1,Viviana Casarubbia
  (Argentina),
South American Amateur Championships - IFBB,Figure Medium-Tall,2,Lilianette Gatica
  (Chile),
South American Amateur Championships - IFBB,Figure Medium-Tall,3,Maritza Castro
  (Bolivia),
South American Amateur Championships - IFBB,Figure Medium,1,Maria Merino
  (Peru),
South American Amateur Championships - IFBB,Figure Medium,2,Daniela Santarelli
  (Paraguay),
South American Amateur Championships - IFBB,Figure Medium,3,Jessica Baldeon
  (Peru),
South American Amateur Championships - IFBB,Figure Medium,4,Laura Saccomani
  (Paraguay),
South American Amateur Championships - IFBB,Figure Short,1,Sandra Tacza
  (Peru),
South American Amateur Championships - IFBB,Figure Short,2,Claudia Gentil
  (Brazil),
South American Amateur Championships - IFBB,Figure Short,3,Valeria Perez
  (Argentina),
South American Amateur Championships - IFBB,Figure Short,4,Sandra Klein
  (Paraguay),
South American Amateur Championships - IFBB,Figure Short,5,Milagros Rondon
  (Peru),
South American Amateur Championships - IFBB,Figure Masters,1,Alejandra Rosa
  (Argentina),
South American Amateur Championships - IFBB,Figure Masters,2,Patricia Peña
  (Chile),
South American Amateur Championships - IFBB,Figure Masters,3,Graciela Stumpfs
  (Paraguay),
South American Amateur Championships - IFBB,Figure Masters,4,Julia Montiel
  (Paraguay),
South American Amateur Championships - IFBB,Figure Masters,5,Ivonne Gonzalez
  (Chile),
South East Asian Games - IFBB,HeavyWeight,1,Joan Liew
  (Singapore),
South East Asian Games - IFBB,HeavyWeight,2,Marina Ovchinikova
  (Kazakhstan),
South East Asian Games - IFBB,HeavyWeight,3,Apiporn Chomsomboon
  (Thailand),
South East Asian Games - IFBB,HeavyWeight,4,Hong Eun Kyoung
  (Korea),
South East Asian Games - IFBB,LightWeight,1,Antonia Chua
  (Singapore),
South East Asian Games - IFBB,LightWeight,2,Roongtawan Jindasing
  (Thailand),
South East Asian Games - IFBB,LightWeight,3,Naoko Osawa    大澤直子

  (Japan),
South East Asian Games - IFBB,LightWeight,4,Ton Hoang Khanh Lan
  (Vietnam),
South East Asian Games - IFBB,LightWeight,5,Hang Su Jin
  (Korea),
Tournament of Champions Pro - IFBB,Figure,1,Gina Aliotti,
Tournament of Champions Pro - IFBB,Figure,2,Tara Scotti,
Tournament of Champions Pro - IFBB,Figure,3,Sonia Adcock,
Tournament of Champions Pro - IFBB,Figure,4,Andrea Dumon,
Tournament of Champions Pro - IFBB,Figure,5,Mary Jo Cooke,
Tournament of Champions Pro - IFBB,Figure,6,Pauline Nordin,
Tournament of Champions Pro - IFBB,Figure,7,Kate Shelby,
Tournament of Champions Pro - IFBB,Figure,8,Kirsten Nicewarner,
Tournament of Champions Pro - IFBB,Figure,9,Dina Al Sabah,
Tournament of Champions Pro - IFBB,Figure,10,Leslie Morris,
Tournament of Champions Pro - IFBB,Figure,11,Christina Mehling,
Tournament of Champions Pro - IFBB,Figure,12,Masae Tagamai,
Tournament of Champions Pro - IFBB,Figure,13,Deborah Denio,
Tournament of Champions Pro - IFBB,Figure,14,Heather Mae French,
Tournament of Champions Pro - IFBB,Figure,15,Marcy Porter,
Tournament of Champions Pro - IFBB,Figure,16,Aleksandra Kobielak,
Tournament of Champions Pro - IFBB,Figure,17,Zhanna Rotar,
Tournament of Champions Pro - IFBB,Figure,-,Myriam Bustamante,
Tournament of Champions Pro - IFBB,Figure,-,Jenny Guenther,
Tournament of Champions Pro - IFBB,Figure,-,Denise Hoshor,
Tournament of Champions Pro - IFBB,Figure,-,Shelley Taucher,
Tournament of Champions Pro - IFBB,Figure,-,Kiyoko Yamanaka,
World Amateur Championships - IFBB,HeavyWeight,1,Elena Shportun
  (Russia),
World Amateur Championships - IFBB,HeavyWeight,2,Alevtina Goroshinskaya
  (Russia),
World Amateur Championships - IFBB,HeavyWeight,3,Carla Cabaue
  (Italy),
World Amateur Championships - IFBB,HeavyWeight,4,Stephanie Kessler
  (United States),
World Amateur Championships - IFBB,HeavyWeight,5,Giuditta Magazzino
  (Italy),
World Amateur Championships - IFBB,HeavyWeight,6,Inkene Salminen
  (Finland),
World Amateur Championships - IFBB,HeavyWeight,7,Agnieszka Ryk
  (Poland),
World Amateur Championships - IFBB,HeavyWeight,8,Daria Piznal
  (Poland),
World Amateur Championships - IFBB,HeavyWeight,9,Olga Guryeva
  (Russia),
World Amateur Championships - IFBB,HeavyWeight,10,Vivian Hijlkema
  (Netherlands),
World Amateur Championships - IFBB,HeavyWeight,11,Branislava Jovanović
  (Serbia),
World Amateur Championships - IFBB,HeavyWeight,12,Simone Linay
  (Germany),
World Amateur Championships - IFBB,HeavyWeight,13,Silvia Terrazas
  (Mexico),
World Amateur Championships - IFBB,HeavyWeight,14,Ludmila Cizova
  (Czech Republic),
World Amateur Championships - IFBB,HeavyWeight,15,Nioaia Campos
  (Paraguay),
World Amateur Championships - IFBB,HeavyWeight,-,Elia Chehuaicura
  (Chile),
World Amateur Championships - IFBB,HeavyWeight,-,Darina Kanova
  (Czech Republic),
World Amateur Championships - IFBB,HeavyWeight,-,Miljana Pavkovic
  (Croatia),
World Amateur Championships - IFBB,MiddleWeight,1,Alina Čepurniené
  (Lithuania),
World Amateur Championships - IFBB,MiddleWeight,2,Jana Purdjakova
  (Slovakia),
World Amateur Championships - IFBB,MiddleWeight,3,Irina Nicoleta Muntean
  (Romania),
World Amateur Championships - IFBB,MiddleWeight,4,Violette Schwarz
  (Germany),
World Amateur Championships - IFBB,MiddleWeight,5,Nathalie Foreau
  (France),
World Amateur Championships - IFBB,MiddleWeight,6,Patricia Fernandes
  (Brazil),
World Amateur Championships - IFBB,MiddleWeight,7,Halina Kunicka
  (Poland),
World Amateur Championships - IFBB,MiddleWeight,8,Lyudmila Galyamina
  (Russia),
World Amateur Championships - IFBB,MiddleWeight,9,Bianca Sieberichs
  (Netherlands),
World Amateur Championships - IFBB,MiddleWeight,10,Aki Nishimoto    西本朱希

  (Japan),
World Amateur Championships - IFBB,LightWeight,1,Claudia Partenza
  (Italy),
World Amateur Championships - IFBB,LightWeight,2,Johanna Dejager
  (Canada),
World Amateur Championships - IFBB,LightWeight,3,Natalia Dichkovskaya
  (Ukraine),
World Amateur Championships - IFBB,LightWeight,4,Tracie Tucker
  (United States),
World Amateur Championships - IFBB,LightWeight,5,Florina Visan
  (Romania),
World Amateur Championships - IFBB,LightWeight,6,Shannon Holman
  (Canada),
World Amateur Championships - IFBB,LightWeight,7,Eva Horvathova
  (Slovakia),
World Amateur Championships - IFBB,LightWeight,8,Suvi Murtola
  (Finland),
World Amateur Championships - IFBB,Junior,1,Florina Cernat
  (Romania),
World Amateur Championships - IFBB,Junior,2,Renata Hronova
  (Hungary),
World Amateur Championships - IFBB,Junior,3,Petra Hanova
  (Czech Republic),
World Amateur Championships - IFBB,Junior,4,Viola Varga
  (Czech Republic),
World Amateur Championships - IFBB,Junior,5,Chiara Bolduc
  (Romania),
World Amateur Championships - IFBB,Masters,1,Claudia Partenza
  (Italy),
World Amateur Championships - IFBB,Masters,2,Irina Nicoleta Muntean
  (Romania),
World Amateur Championships - IFBB,Masters,3,Joanne Stewart
  (New Zealand),
World Amateur Championships - IFBB,Masters,4,Brigita Bolsichinova
  (Czech Republic),
World Amateur Championships - IFBB,Masters,5,Branislava Jovanović
  (Serbia),
World Amateur Championships - IFBB,Masters,6,Marina Gusmini
  (Italy),
World Amateur Championships - IFBB,Masters,7,Darina Kanova
  (Czech Republic),
World Amateur Championships - IFBB,Masters,8,Yumi Hirota    廣田ゆみ

  (Japan),
World Amateur Championships - IFBB,Masters,9,Nadine Aerts
  (Belgium),
World Amateur Championships - IFBB,Masters,10,Brigitta Marai
  (Hungary),
World Amateur Championships - IFBB,Masters,11,Sandra Probert
  (United Kingdom),
World Amateur Championships - IFBB,Figure Tall,1,Sonya Kopcokova
  (Slovakia),
World Amateur Championships - IFBB,Figure Tall,2,Ljuba Pantovic-Subotic
  (Serbia),
World Amateur Championships - IFBB,Figure Tall,3,Inna Shelekhova
  (Russia),
World Amateur Championships - IFBB,Figure Tall,4,Patricia Mello
  (Brazil),
World Amateur Championships - IFBB,Figure Tall,5,Patrycja Kozyra
  (Poland),
World Amateur Championships - IFBB,Figure Tall,6,Ela Frankova
  (Slovakia),
World Amateur Championships - IFBB,Figure Tall,7,Olga Stepanyuk
  (Russia),
World Amateur Championships - IFBB,Figure Tall,8,Nora Kovacs
  (Hungary),
World Amateur Championships - IFBB,Figure Tall,9,Maria Isabel Barnes
  (Spain),
World Amateur Championships - IFBB,Figure Tall,10,Sonia Montes
  (Spain),
World Amateur Championships - IFBB,Figure Tall,11,Yuliyana Piskova
  (Bulgaria),
World Amateur Championships - IFBB,Figure Tall,12,Marlene Koekemoer
  (South Africa),
World Amateur Championships - IFBB,Figure Tall,13,Claudette Jacobs
  (Netherlands),
World Amateur Championships - IFBB,Figure Tall,14,Alica Cvetkovic
  (Croatia),
World Amateur Championships - IFBB,Figure Tall,15,Kimberly Tilden
  (Canada),
World Amateur Championships - IFBB,Figure Tall,-,Jolanda Ramaekers
  (Netherlands),
World Amateur Championships - IFBB,Figure Tall,-,Zarlene Zwahlen
  (South Africa),
World Amateur Championships - IFBB,Figure Medium-Tall,1,Gabriela Kubesova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Medium-Tall,2,Cecilia Benjaminson
  (Sweden),
World Amateur Championships - IFBB,Figure Medium-Tall,3,Larissa Reis
  (Brazil),
World Amateur Championships - IFBB,Figure Medium-Tall,4,Lina Eklund
  (Sweden),
World Amateur Championships - IFBB,Figure Medium-Tall,5,Natalya Ovseichuk
  (Kazakhstan),
World Amateur Championships - IFBB,Figure Medium-Tall,6,Victoria Santana
  (Spain),
World Amateur Championships - IFBB,Figure Medium-Tall,7,Skadi Frei
  (Germany),
World Amateur Championships - IFBB,Figure Medium-Tall,8,Irina Molokova
  (Russia),
World Amateur Championships - IFBB,Figure Medium-Tall,9,Elena Kozlova
  (Russia),
World Amateur Championships - IFBB,Figure Medium-Tall,10,Heidrun Sigurdardottir
  (Iceland),
World Amateur Championships - IFBB,Figure Medium-Tall,11,Ann Gundhus
  (Norway),
World Amateur Championships - IFBB,Figure Medium-Tall,12,Evi Ovrebo
  (Norway),
World Amateur Championships - IFBB,Figure Medium-Tall,13,Alena Pouraskova
  (Slovakia),
World Amateur Championships - IFBB,Figure Medium-Tall,14,Eva Rudolfova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Medium-Tall,15,Viviana Casarubbia
  (Argentina),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Diana Baier
  (Germany),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Rhonda Bryers
  (New Zealand),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Nina Budilova
  (Kazakhstan),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Elizabeth Casset
  (France),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Andrea Farkas
  (Hungary),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Syna Gensterblum
  (Belgium),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Kelli Johnson
  (Australia),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Eszter Kiss
  (Hungary),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Gertruida Kriek
  (South Africa),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Carmen Lemus
  (Spain),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Claire McKee
  (United Kingdom),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Tomoko Mikuni
  (Japan),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Ingrid Montes
  (Costa Rica),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Joanna Romano
  (Spain),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Beryl Smith
  (South Africa),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Natalie Tonglet
  (Belgium),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Katarina Tunturi
  (Finland),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Vendrana Vidulin
  (Croatia),
World Amateur Championships - IFBB,Figure Medium-Tall,-,Wang Xinfeng
  (China),
World Amateur Championships - IFBB,Figure Medium,1,Barbora Benesova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Medium,2,Katarina Verbovska
  (Slovakia),
World Amateur Championships - IFBB,Figure Medium,3,Monica Saur Hoyer
  (Norway),
World Amateur Championships - IFBB,Figure Medium,4,Rosa-Maria Romero
  (Australia),
World Amateur Championships - IFBB,Figure Medium,5,Katarzyna Kozakiewicz
  (Poland),
World Amateur Championships - IFBB,Figure Medium,6,Zita Kiraly
  (Croatia),
World Amateur Championships - IFBB,Figure Medium,7,Eleni Kritikopoulou
  (Greece),
World Amateur Championships - IFBB,Figure Medium,8,Olga Muntain
  (Ukraine),
World Amateur Championships - IFBB,Figure Medium,9,Katrin Grossman
  (Germany),
World Amateur Championships - IFBB,Figure Medium,10,Silvia Pavliskova
  (Slovakia),
World Amateur Championships - IFBB,Figure Medium,11,Petra Ludin
  (Sweden),
World Amateur Championships - IFBB,Figure Medium,12,Zrinka Korac
  (Croatia),
World Amateur Championships - IFBB,Figure Medium,13,Minna Paler
  (Finland),
World Amateur Championships - IFBB,Figure Medium,14,Anita Eros
  (Hungary),
World Amateur Championships - IFBB,Figure Medium,15,Patricia Criconia
  (Spain),
World Amateur Championships - IFBB,Figure Medium,-,Jessica Baldeon
  (Peru),
World Amateur Championships - IFBB,Figure Medium,-,Lyudmila Budilova
  (Kazakhstan),
World Amateur Championships - IFBB,Figure Medium,-,Veronika Gafova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Medium,-,Maria Gari
  (Spain),
World Amateur Championships - IFBB,Figure Medium,-,Asa Hallstorp
  (Sweden),
World Amateur Championships - IFBB,Figure Medium,-,Michelle Hiebert
  (Canada),
World Amateur Championships - IFBB,Figure Medium,-,Carina Isaksson
  (Sweden),
World Amateur Championships - IFBB,Figure Medium,-,Anna Kapkayeva
  (Czech Republic),
World Amateur Championships - IFBB,Figure Medium,-,Nancy Kleppe
  (Norway),
World Amateur Championships - IFBB,Figure Medium,-,Brigitte Levesque
  (Canada),
World Amateur Championships - IFBB,Figure Medium,-,Immaculada Martin
  (Spain),
World Amateur Championships - IFBB,Figure Medium,-,Corry Matthews
  (United States),
World Amateur Championships - IFBB,Figure Medium,-,Shalmieno Paper
  (United Kingdom),
World Amateur Championships - IFBB,Figure Medium,-,Magali Picry
  (Belgium),
World Amateur Championships - IFBB,Figure Medium,-,Alessandra Tantari
  (Italy),
World Amateur Championships - IFBB,Figure Medium,-,Montserrat Valero
  (Spain),
World Amateur Championships - IFBB,Figure Medium,-,Esme Van Rensburg
  (South Africa),
World Amateur Championships - IFBB,Figure Medium,-,Edyta Woznicka-Bosak
  (Poland),
World Amateur Championships - IFBB,Figure Medium,-,Veronika Zubačová
  (Czech Republic),
World Amateur Championships - IFBB,Figure Short,1,Gloria Fontana
  (Italy),
World Amateur Championships - IFBB,Figure Short,2,Linda Fodor-Egelstig
  (Sweden),
World Amateur Championships - IFBB,Figure Short,3,Elina Evgenyeva
  (Russia),
World Amateur Championships - IFBB,Figure Short,4,Martina Tarkova
  (Slovakia),
World Amateur Championships - IFBB,Figure Short,5,Juliet Velasquez
  (Spain),
World Amateur Championships - IFBB,Figure Short,6,Dorota Szczesna
  (Germany),
World Amateur Championships - IFBB,Figure Short,7,Nikol Keselova
  (Czech Republic),
World Amateur Championships - IFBB,Figure Short,8,Claudia Gentil
  (Brazil),
