Competition,Category,Place,Name,Score
World Amateur Championships - IFBB,BantamWeight,10,Yousif Ahmed Hassan,
World Amateur Championships - IFBB,BantamWeight,11,Larsen Gert,
World Amateur Championships - IFBB,BantamWeight,12,Elcoys Peck,
World Amateur Championships - IFBB,BantamWeight,13,Mohammed Abdelaziz
  (Egypt),
World Amateur Championships - IFBB,BantamWeight,14,Jung Bo Hun,
World Amateur Championships - IFBB,BantamWeight,15,Raymoundas Piatris,
World Pro Championships - IFBB,,1,Robby Robinson,
World Pro Championships - IFBB,,2,Gary Strydom,
World Pro Championships - IFBB,,3,Bob Paris,
World Pro Championships - IFBB,,4,Albert Beckles,
World Pro Championships - IFBB,,5,Bertil Fox,
World Pro Championships - IFBB,,6,Ron Love,
World Pro Championships - IFBB,,7,Frank Richard,
World Pro Championships - IFBB,,8,Sonny Schmidt,
World Pro Championships - IFBB,,9,John Brown,
World Pro Championships - IFBB,,10,Ian Riley,
World Pro Championships - IFBB,,11,Dan Smith,
