Competition,Category,Place,Name,Score
Eastern European Amateur Championships - IFBB,LightWeight,3,Aleksandr Eskin,
Eastern European Amateur Championships - IFBB,LightWeight,4,Vasily Garbuzov,
Eastern European Amateur Championships - IFBB,LightWeight,5,Sergey Konov,
Eastern European Amateur Championships - IFBB,LightWeight,6,Aleksey Permyakov,
Eastern European Amateur Championships - IFBB,LightWeight,7,Oleg Zelentsov,
Eastern European Amateur Championships - IFBB,BantamWeight,1,Denis Bakaev,
Eastern European Amateur Championships - IFBB,BantamWeight,2,Dmitry Aldohin,
Eastern European Amateur Championships - IFBB,BantamWeight,3,Iliya Uman,
Europa Supershow - IFBB,,1,Toney Freeman,
Europa Supershow - IFBB,,2,Quincy Taylor,
Europa Supershow - IFBB,,3,Johnnie Jackson,
Europa Supershow - IFBB,,4,Darrem Charles,
Europa Supershow - IFBB,,5,Art Atwood,
Europa Supershow - IFBB,,6,Silvio Samuel Saviour,
Europa Supershow - IFBB,,7,Dennis Wolf,
Europa Supershow - IFBB,,8,Marcus Haley,
Europa Supershow - IFBB,,9,George Farah,
Europa Supershow - IFBB,,10,Joel Stubbs,
Europa Supershow - IFBB,,11,Shari Kamali,
Europa Supershow - IFBB,,12,Rodney St Cloud,
Europa Supershow - IFBB,,13,Idrise WarđEl,
Europa Supershow - IFBB,,14,Franklin Roberson,
Europa Supershow - IFBB,,15,Lyndon Belgrave,
Europa Supershow - IFBB,,16,David Fisher,
Europa Supershow - IFBB,,-,Shehab Eldin Aly,
Europa Supershow - IFBB,,-,Roland Huff,
Europa Supershow - IFBB,,-,Richard Jackson,
Europa Supershow - IFBB,,-,George Turmon,
Europa Supershow - IFBB,,-,Nathaniel Wonsley,
European Amateur Championships - IFBB,Super-HeavyWeight,1,Dariusz Karpinski
  (Poland),
European Amateur Championships - IFBB,Super-HeavyWeight,2,Mario Hemmer
  (Austria),
European Amateur Championships - IFBB,Super-HeavyWeight,3,Daniele Seccarecci
  (Italy),
European Amateur Championships - IFBB,Super-HeavyWeight,4,Dimitar Dimitrov
  (Bulgaria),
European Amateur Championships - IFBB,Super-HeavyWeight,5,Dainius Barzinskas
  (Lithuania),
European Amateur Championships - IFBB,Super-HeavyWeight,6,Rafal Borysiuk
  (Poland),
European Amateur Championships - IFBB,HeavyWeight,1,Juan Alberto Machado
  (Spain),
European Amateur Championships - IFBB,HeavyWeight,2,Ratislav Solar
  (Slovakia),
European Amateur Championships - IFBB,HeavyWeight,3,Eric Castagnet
  (France),
European Amateur Championships - IFBB,HeavyWeight,4,Lubos Turcina
  (Slovakia),
European Amateur Championships - IFBB,HeavyWeight,5,Giuseppe Pittara
  (Italy),
European Amateur Championships - IFBB,HeavyWeight,6,Oliver Von Sierakowski
  (Germany),
European Amateur Championships - IFBB,HeavyWeight,7,Arvydas Mickus
  (Lithuania),
European Amateur Championships - IFBB,HeavyWeight,8,Valter Mestre
  (Portugal),
European Amateur Championships - IFBB,HeavyWeight,9,Elbert Daron Lytle
  (Belgium),
European Amateur Championships - IFBB,HeavyWeight,10,Uwe Kirschmann
  (Austria),
European Amateur Championships - IFBB,HeavyWeight,11,Yuliy Rusev
  (Bulgaria),
European Amateur Championships - IFBB,Light-HeavyWeight,1,Stefan Havlik
  (Slovakia),
European Amateur Championships - IFBB,Light-HeavyWeight,2,Peter Tatarka
  (Slovakia),
European Amateur Championships - IFBB,Light-HeavyWeight,3,Andrzej Maszewski
  (Poland),
European Amateur Championships - IFBB,Light-HeavyWeight,4,Holger Kalisch
  (Germany),
European Amateur Championships - IFBB,Light-HeavyWeight,5,Ronald Ullram
  (Austria),
European Amateur Championships - IFBB,Light-HeavyWeight,6,Antonio Morales Vidal
  (Spain),
European Amateur Championships - IFBB,Light-HeavyWeight,7,Antonio Furić
  (Croatia),
European Amateur Championships - IFBB,Light-HeavyWeight,8,Oleksandr Slobodyanyuk
  (Ukraine),
European Amateur Championships - IFBB,Light-HeavyWeight,9,Ott Kiivikas
  (Estonia),
European Amateur Championships - IFBB,Light-HeavyWeight,10,Johan Empfelseder
  (Austria),
European Amateur Championships - IFBB,MiddleWeight,1,Vladimir Flimel
  (Slovakia),
European Amateur Championships - IFBB,MiddleWeight,2,Jindrich Michalek
  (Czech Republic),
European Amateur Championships - IFBB,MiddleWeight,3,Marek Borowicz
  (Poland),
European Amateur Championships - IFBB,MiddleWeight,4,Marian Cambal
  (Slovakia),
European Amateur Championships - IFBB,MiddleWeight,5,Luis Vidal Butler
  (Spain),
European Amateur Championships - IFBB,MiddleWeight,6,Vugar Verdiyev
  (Azerbaijan),
European Amateur Championships - IFBB,MiddleWeight,7,Quincy Winklaar
  (Netherlands Antilles),
European Amateur Championships - IFBB,MiddleWeight,8,Markus Holler
  (Austria),
European Amateur Championships - IFBB,MiddleWeight,9,Marian Bezo
  (Slovakia),
European Amateur Championships - IFBB,MiddleWeight,10,Manfred Arlt
  (Germany),
European Amateur Championships - IFBB,MiddleWeight,11,Tihomir Trifonov
  (Bulgaria),
European Amateur Championships - IFBB,Light-MiddleWeight,1,Andrej Mozolani
  (Slovakia),
European Amateur Championships - IFBB,Light-MiddleWeight,2,Ahmad Ahmad
  (Sweden),
European Amateur Championships - IFBB,Light-MiddleWeight,3,Hristomir Hristov
  (Bulgaria),
European Amateur Championships - IFBB,Light-MiddleWeight,4,Juraj Vrabel
  (Slovakia),
European Amateur Championships - IFBB,Light-MiddleWeight,5,David Plachy
  (Czech Republic),
European Amateur Championships - IFBB,Light-MiddleWeight,6,Gunnar Paasche
  (Germany),
European Amateur Championships - IFBB,Light-MiddleWeight,7,Heinze Weindl
  (Austria),
European Amateur Championships - IFBB,Light-MiddleWeight,8,Danilo Camegli
  (Italy),
European Amateur Championships - IFBB,Light-MiddleWeight,9,Valter Minetto
  (Italy),
European Amateur Championships - IFBB,Light-MiddleWeight,10,Jozsef Toth
  (Hungary),
European Amateur Championships - IFBB,Light-MiddleWeight,11,Arsenio Adamson
  (Netherlands),
European Amateur Championships - IFBB,Light-MiddleWeight,12,Adonis Georghiou
  (Cyprus),
European Amateur Championships - IFBB,Light-MiddleWeight,13,Mahmoud Savalan
  (Azerbaijan),
European Amateur Championships - IFBB,Light-MiddleWeight,14,Alexander Menis
  (Israel),
European Amateur Championships - IFBB,WelterWeight,1,Igor Kocis
  (Slovakia),
European Amateur Championships - IFBB,WelterWeight,2,Igor Losev
  (Russia),
European Amateur Championships - IFBB,WelterWeight,3,Filippo Masucci
  (Italy),
European Amateur Championships - IFBB,WelterWeight,4,Peter Kokoska
  (Slovakia),
European Amateur Championships - IFBB,WelterWeight,5,Slawomir Daczkowski
  (Poland),
European Amateur Championships - IFBB,WelterWeight,6,Marek Zatloukal
  (Czech Republic),
European Amateur Championships - IFBB,WelterWeight,7,Predrag Milosevic (1)
  (CS),
European Amateur Championships - IFBB,WelterWeight,8,Amit Sapir
  (Israel),
European Amateur Championships - IFBB,WelterWeight,9,Stephen Graham
  (United Kingdom),
European Amateur Championships - IFBB,WelterWeight,10,Serge Jivayev
  (Israel),
European Amateur Championships - IFBB,WelterWeight,11,Michalis Loizou
  (Cyprus),
European Amateur Championships - IFBB,LightWeight,1,Patrick Ostolani
  (Germany),
European Amateur Championships - IFBB,LightWeight,2,Richard Riedl
  (Slovakia),
European Amateur Championships - IFBB,LightWeight,3,Sergio Conti
  (Italy),
European Amateur Championships - IFBB,LightWeight,4,Marcel Jasen
  (Slovakia),
European Amateur Championships - IFBB,LightWeight,5,Krzysztof Danielczyk
  (Poland),
European Amateur Championships - IFBB,LightWeight,6,Ahmed Sakawan
  (Sweden),
European Amateur Championships - IFBB,LightWeight,7,Ioan Moldovan
  (Romania),
European Amateur Championships - IFBB,LightWeight,8,Mindaugas Cepulionis
  (Lithuania),
European Amateur Championships - IFBB,LightWeight,9,Taros Lemoniatis
  (Cyprus),
European Amateur Championships - IFBB,BantamWeight,1,Adam Cibula
  (Slovakia),
European Amateur Championships - IFBB,BantamWeight,2,Grzegorz Sochacki
  (Poland),
European Amateur Championships - IFBB,BantamWeight,3,Petru Moja
  (Romania),
European Amateur Championships - IFBB,BantamWeight,4,Marcin Kempa
  (Poland),
European Amateur Championships - IFBB,BantamWeight,5,Ivan Srugarevic
  (CS),
European Amateur Championships - IFBB,BantamWeight,6,Dusan Stanke
  (Czech Republic),
European Amateur Championships - IFBB,BantamWeight,7,Jean Quarantana
  (Luxembourg),
European Amateur Championships - IFBB,Classic Short,1,Petr Havlik
  (Czech Republic),
European Amateur Championships - IFBB,Classic Short,2,Peter Kovacik
  (Slovakia),
European Amateur Championships - IFBB,Classic Short,3,Joel Carlos Scheek
  (Netherlands),
European Amateur Championships - IFBB,Classic Short,4,Miroslav Trnecka
  (Czech Republic),
European Amateur Championships - IFBB,Classic Short,5,Andrea Romboni
  (Italy),
European Amateur Championships - IFBB,Classic Medium,1,Andrej Hlinka
  (Slovakia),
European Amateur Championships - IFBB,Classic Medium,2,Marek Vomacka
  (Czech Republic),
European Amateur Championships - IFBB,Classic Medium,3,Rudolf Prager
  (Czech Republic),
European Amateur Championships - IFBB,Classic Medium,4,Andreas Ferrara
  (Germany),
European Amateur Championships - IFBB,Classic Medium,5,Andriy Karpikov
  (Ukraine),
European Amateur Championships - IFBB,Classic Medium,6,Juraj Zitnan
  (Slovakia),
European Amateur Championships - IFBB,Classic Medium,7,Slaven Petrović
  (Croatia),
European Amateur Championships - IFBB,Classic Medium,8,Darius Minkevičius
  (Lithuania),
European Amateur Championships - IFBB,Classic Medium,9,Imre Vähi
  (Estonia),
European Amateur Championships - IFBB,Classic Medium,10,Martin Eibel
  (Austria),
European Amateur Championships - IFBB,Classic Medium,11,Bruno Oliva
  (Italy),
European Amateur Championships - IFBB,Classic Medium,12,Germain Louisa
  (Netherlands),
European Amateur Championships - IFBB,Classic Medium,13,Wojciech Doniec
  (Poland),
European Amateur Championships - IFBB,Classic Medium,14,Mika Antikainen
  (Finland),
European Amateur Championships - IFBB,Classic Medium,15,Werner Hofer
  (Austria),
European Amateur Championships - IFBB,Classic Medium,-,Tommy Jost
  (Luxembourg),
European Amateur Championships - IFBB,Classic Medium,-,Patrick Nockels
  (Luxembourg),
European Amateur Championships - IFBB,Classic Medium,-,Zoltan Vajda
  (Hungary),
European Amateur Championships - IFBB,Classic Medium,-,Kaido Voogla
  (Estonia),
European Amateur Championships - IFBB,Classic Tall,1,Lubos Malinak
  (Slovakia),
European Amateur Championships - IFBB,Classic Tall,2,Andreas Plate
  (Germany),
European Amateur Championships - IFBB,Classic Tall,3,Daniel Psenica
  (Czech Republic),
European Amateur Championships - IFBB,Classic Tall,4,Mateusz Bobrowski
  (Poland),
European Amateur Championships - IFBB,Classic Tall,5,Vitalij Talavera
  (Ukraine),
European Amateur Championships - IFBB,Classic Tall,6,Richardas Mazuras
  (Lithuania),
European Amateur Championships - IFBB,Classic Tall,7,Dariusz Brzezinski
  (Poland),
European Amateur Championships - IFBB,Classic Tall,8,Bogdan Cirlan
  (Romania),
European Amateur Championships - IFBB,Classic Tall,9,Magnus Kemppi
  (Sweden),
European Amateur Championships - IFBB,Classic Tall,10,Goran Ilic
  (CS),
European Amateur Championships - IFBB,Classic Tall,11,Nikolas Nestora
  (Cyprus),
European Amateur Championships - IFBB,Classic Tall,12,Thijs Van Den Hauvel
  (Netherlands),
European Amateur Championships - IFBB,Classic Tall,13,Florin Uceanu
  (Romania),
European Amateur Championships - IFBB,Classic Tall,14,Tibor Reszegi
  (Hungary),
French Championships - IFBB,Super-HeavyWeight,1,Gaël Cayol,
French Championships - IFBB,Super-HeavyWeight,2,Morgan Aste,
French Championships - IFBB,HeavyWeight,1,Sylvain Hoerter,
French Championships - IFBB,HeavyWeight,2,Eric Castagnet,
French Championships - IFBB,HeavyWeight,3,Jerome Herubel,
French Championships - IFBB,HeavyWeight,4,Denis Morin,
French Championships - IFBB,HeavyWeight,5,Eric Boursin,
French Championships - IFBB,HeavyWeight,6,Nicolas Chambion,
French Championships - IFBB,HeavyWeight,7,Mustafa Elbakkouchi,
French Championships - IFBB,Light-HeavyWeight,1,Luc Molines,
French Championships - IFBB,Light-HeavyWeight,2,Franck Lucania,
French Championships - IFBB,Light-HeavyWeight,3,Pascal Garnier,
French Championships - IFBB,Light-HeavyWeight,4,Christophe Marie,
French Championships - IFBB,Light-HeavyWeight,5,Jullen Bensaid,
French Championships - IFBB,Light-HeavyWeight,6,Lionel Aguilar,
French Championships - IFBB,Light-HeavyWeight,7,Philippe Mandrea,
French Championships - IFBB,Light-HeavyWeight,8,Mahmar Laidaoui,
French Championships - IFBB,Light-HeavyWeight,9,Daniel Fournier,
French Championships - IFBB,Light-HeavyWeight,10,David Boleat,
French Championships - IFBB,MiddleWeight,1,Jean Christophe Blin,
French Championships - IFBB,MiddleWeight,2,Remy Agugliaro,
French Championships - IFBB,MiddleWeight,3,Sebastien Miridjanian,
French Championships - IFBB,MiddleWeight,4,Stéphane Farineau,
French Championships - IFBB,MiddleWeight,5,Pierrick Delepine,
French Championships - IFBB,MiddleWeight,6,Gérald Lopez,
French Championships - IFBB,MiddleWeight,7,Don Shillingford,
French Championships - IFBB,MiddleWeight,8,Stéphane Castillo,
French Championships - IFBB,MiddleWeight,9,Matial Jeanson,
French Championships - IFBB,MiddleWeight,10,Laurent Souchon,
French Championships - IFBB,MiddleWeight,11,Stéphane Hermann,
French Championships - IFBB,Light-MiddleWeight,1,Yves Sobierajski,
French Championships - IFBB,Light-MiddleWeight,2,Stéphane Groise,
French Championships - IFBB,Light-MiddleWeight,3,Gilles Gonzales,
French Championships - IFBB,Light-MiddleWeight,4,Nicolas Lasagni,
French Championships - IFBB,Light-MiddleWeight,5,Nicolas Serbrian,
French Championships - IFBB,Light-MiddleWeight,6,Bruno Thibaut,
French Championships - IFBB,Light-MiddleWeight,7,Charlie Sextius,
French Championships - IFBB,Light-MiddleWeight,8,Christophe Boinsky,
French Championships - IFBB,Light-MiddleWeight,9,Stephane Portron,
French Championships - IFBB,Light-MiddleWeight,10,Noel Legrand,
French Championships - IFBB,WelterWeight,1,Serge Sadoven,
French Championships - IFBB,WelterWeight,2,Alahdji Ferrand,
French Championships - IFBB,WelterWeight,3,Dimitri Lamy,
French Championships - IFBB,WelterWeight,4,Antoine Duranthon,
French Championships - IFBB,WelterWeight,5,Ridja Raman,
French Championships - IFBB,WelterWeight,6,Jean-Luc Verkleven,
French Championships - IFBB,WelterWeight,7,Frédéric Sarron,
French Championships - IFBB,WelterWeight,8,Raphael Gourtay,
French Championships - IFBB,LightWeight,1,Sebastien Zoli,
French Championships - IFBB,LightWeight,2,Jerome Denizot,
French Championships - IFBB,LightWeight,3,Stephane Mallejac,
French Championships - IFBB,LightWeight,4,Christophe Collin,
French Championships - IFBB,LightWeight,5,François Manfredi,
French Championships - IFBB,LightWeight,6,Frderic Dijoux,
French Championships - IFBB,BantamWeight,1,Pascal Boumon,
French Championships - IFBB,BantamWeight,2,Alexandre Bozonnet,
French Championships - IFBB,BantamWeight,3,Yann Bezin,
French Championships - IFBB,BantamWeight,4,Stephane Leblond,
French Championships - IFBB,Junior - HeavyWeight,1,Johan Fehd Karouani,
French Championships - IFBB,Junior - HeavyWeight,2,Arnaud Moysan,
French Championships - IFBB,Junior - HeavyWeight,3,Gautier Constant,
French Championships - IFBB,Junior - LightWeight,1,Maxime Savaux,
French Championships - IFBB,Masters HeavyWeight,1,Bernard Jatocha,
French Championships - IFBB,Masters HeavyWeight,2,Christophe Canovas,
French Championships - IFBB,Masters Light-HeavyWeight,1,Thierry Pignat,
French Championships - IFBB,Masters Light-HeavyWeight,2,Pierre Payet,
French Championships - IFBB,Masters Light-HeavyWeight,3,Johnny Fremont,
French Championships - IFBB,Masters Light-HeavyWeight,4,Guy Parlanti,
French Championships - IFBB,Masters MiddleWeight,1,Patrick Cornuet,
French Championships - IFBB,Masters MiddleWeight,2,Rodoph Fernandez,
