Competition,Category,Place,Name,Score
Arnold Amateur South America - IFBB,Classic C,6,Bruno Boghos Kouyomdjian Trev,
Arnold Amateur South America - IFBB,Classic C,7,Junior Rodrigues,
Arnold Amateur South America - IFBB,Classic C,8,Ronaldo Costa,
Arnold Amateur South America - IFBB,Classic D,1,Diego F?,
Arnold Amateur South America - IFBB,Classic D,2,Junior Javorski,
Arnold Amateur South America - IFBB,Classic D,3,Moacir Balduino Junior,
Arnold Amateur South America - IFBB,Classic D,4,Bruno Melo,
Arnold Amateur South America - IFBB,Classic D,5,Joao Henrique Pereira,
Arnold Amateur South America - IFBB,Classic D,6,Guilherme DeJesus,
Arnold Amateur South America - IFBB,Classic D,7,Vinicius Augusto Alcantara,
Arnold Amateur South America - IFBB,Classic D,8,Rogerio Rodrigues DaCruz,
Arnold Amateur South America - IFBB,Classic D,9,Rodrigo Zambelli Reis,
Arnold Amateur South America - IFBB,Classic Masters,1,Moacir Balduino Junior,
Arnold Amateur South America - IFBB,Classic Masters,2,Alan Mori Mendes,
Arnold Classic - IFBB,Bodybuilding,1,Brandon Curry,
Arnold Classic - IFBB,Bodybuilding,2,William Kwaku Bonac,
Arnold Classic - IFBB,Bodybuilding,3,Luke Sandoe,
Arnold Classic - IFBB,Bodybuilding,4,Cedric McMillan,
Arnold Classic - IFBB,Bodybuilding,5,Roelly Winklaar,
Arnold Classic - IFBB,Bodybuilding,6,Stephen Kuclo,
Arnold Classic - IFBB,Bodybuilding,7,Rafael Brandao,
Arnold Classic - IFBB,Bodybuilding,8,Joshua Lenartowicz,
Arnold Classic - IFBB,Bodybuilding,9,Akeim Williams,
Arnold Classic - IFBB,Bodybuilding,10,Victor Martinez,
Arnold Classic - IFBB,Bodybuilding,11,Charles Dixon,
Arnold Classic - IFBB,Bodybuilding,12,Mikhail Volinkin,
Arnold Classic - IFBB,Wheelchair,1,Harold Kelley,
Arnold Classic - IFBB,Wheelchair,2,Krisna Dim,
Arnold Classic - IFBB,Wheelchair,3,Anand Arnold,
Arnold Classic - IFBB,Wheelchair,4,Joshua Rucker,
Arnold Classic - IFBB,Wheelchair,5,Tyler Brey,
Arnold Classic - IFBB,Classic,1,George Peterson,
Arnold Classic - IFBB,Classic,2,Steve Laureus,
Arnold Classic - IFBB,Classic,3,Courage Opara,
Arnold Classic - IFBB,Classic,4,Keone Pearson,
Arnold Classic - IFBB,Classic,5,Khaled Chikhaoui,
Arnold Classic - IFBB,Classic,6,Rickey Moten,
Arnold Classic - IFBB,Classic,7,Jason Lowe,
Arnold Classic - IFBB,Classic,8,Rovonte Moody,
Arnold Classic - IFBB,Classic,9,Fabio Lopes,
Arnold Classic - IFBB,Classic,10,Wesley Vissers,
Arnold Classic - IFBB,Classic,11,Ali Emre,
Arnold Classic - IFBB,Classic,12,Dion Harris,
Arnold Classic - IFBB,Classic,13,Elijah Lorono,
Arnold Classic - IFBB,Classic,14,Lehjuan Jones,
Arnold Classic - IFBB,Classic,15,David Martinez Campos,
Arnold Classic - IFBB,Classic,-,Charles Curtis,
Arnold Classic - IFBB,Classic,-,Panexce Pierre,
Arnold Classic Australia - IFBB,,1,William Kwaku Bonac,
Arnold Classic Australia - IFBB,,2,Cedric McMillan,
Arnold Classic Australia - IFBB,,3,Roelly Winklaar,
Arnold Classic Australia - IFBB,,4,Joshua Lenartowicz,
Arnold Classic Australia - IFBB,,5,Luke Sandoe,
Arnold Classic Australia - IFBB,,6,Steve Orton,
Arnold Classic Australia - IFBB,,7,Sam Pearce,
Arnold Classic Australia - IFBB,,8,Justin Wessels,
Arnold Classic Australia - IFBB,,9,Andrew Hudson,
Arnold Classic Australia - IFBB,,10,Marc Arthur Dautruche,
Arnold Classic Australia - IFBB,,11,Jeff Beckham,
Arnold Classic South America - IFBB,Classic,1,Juan Morel,
Arnold Classic South America - IFBB,Classic,2,Rafael Brandao,
Arnold Classic South America - IFBB,Classic,3,Akeim Williams,
Arnold Classic South America - IFBB,Classic,4,Essa Hassan Obaid,
Arnold Classic South America - IFBB,Classic,5,Eduardo Bracamontes,
Arnold Classic South America - IFBB,Classic,6,Camilo Diaz Garzon,
Arnold Classic South America - IFBB,Classic,7,Jefferson Santos,
Arnold Classic South America - IFBB,Classic,8,James Bondi,
Arnold Classic South America - IFBB,Classic,9,Lucas Coelho,
Arnold Classic South America - IFBB,Classic,10,Ton Aragao,
Asia Grand Prix - IFBB,Classic,1,Ali Shamsghamar,
Asia Grand Prix - IFBB,Classic,2,Kim Seong Hwan,
Asia Grand Prix - IFBB,Classic,3,Hany Saeed,
Asia Grand Prix - IFBB,Classic,4,Vahid Nazari,
Asia Grand Prix - IFBB,Classic,5,Mahdi Parvani,
Asia Grand Prix - IFBB,Classic,6,Gregory Monk,
Asia Grand Prix - IFBB,Classic,7,Peter Phillippe Castella,
Asia Grand Prix - IFBB,Classic,8,Yoon Soo Min,
Asia Grand Prix - IFBB,Classic,9,Lin Ching-Chieh,
Asia Grand Prix - IFBB,Classic,10,Julian Castaño,
Asia Grand Prix - IFBB,Classic,11,Dmitrii Vorotyntsev,
Asia Grand Prix - IFBB,Classic,12,Yashar Anbari,
Atlantic Coast Pro - IFBB,Classic,1,Dancovea Anderson,
Atlantic Coast Pro - IFBB,Classic,2,Lee Banks,
Atlantic Coast Pro - IFBB,Classic,3,Piotr Borecki,
Atlantic Coast Pro - IFBB,Classic,4,Abdullah Alsaif,
Atlantic Coast Pro - IFBB,Classic,5,Santiago Aragon,
Atlantic Coast Pro - IFBB,Classic,6,Orlando Maldonado,
Atlantic Coast Pro - IFBB,Classic,7,Vladimir Sizov,
Atlantic Coast Pro - IFBB,Classic,8,Casey Fathi,
Atlantic Coast Pro - IFBB,Classic,9,Eric Alstrup,
Atlantic Coast Pro - IFBB,Classic,10,Marc Jacobs,
Atlantic Coast Pro - IFBB,Classic,11,Hemradj Mulai,
Atlantic Coast Pro - IFBB,Classic,12,Christopher Niemczyk,
Atlantic Coast Pro - IFBB,Classic,13,Tim Tevin,
Atlantic Coast Pro - IFBB,Classic,14,Richard Daniels,
Atlantic Coast Pro - IFBB,Classic,15,Domenick DiBenedetto,
Atlantic Coast Pro - IFBB,Classic,16,Jim Holcomb,
Atlantic Coast Pro - IFBB,Classic Masters 40+,1,Eric Alstrup,
Atlantic Coast Pro - IFBB,Classic Masters 40+,2,Christopher Niemczyk,
Atlantic Coast Pro - IFBB,Classic Masters 40+,3,Tim Tevin,
Atlantic Coast Pro - IFBB,Classic Masters 40+,4,Jim Holcomb,
Baltimore Pro - IFBB,Masters 35+,1,Michael Ely,
Baltimore Pro - IFBB,Masters 35+,2,Vladimir Agrinsky,
Baltimore Pro - IFBB,Masters 35+,3,Jeff Williamson,
Baltimore Pro - IFBB,Masters 35+,4,Teddy Gray,
Baltimore Pro - IFBB,Masters 40+,1,Michael Ely,
Baltimore Pro - IFBB,Masters 40+,2,Jeff Williamson,
Baltimore Pro - IFBB,Masters 40+,3,Daniel Strong,
Baltimore Pro - IFBB,Masters 50+,1,Jeff Williamson,
Baltimore Pro - IFBB,Masters 50+,2,Sandy Sanchez,
Baltimore Pro - IFBB,Masters 50+,3,Mel Taylor,
Baltimore Pro - IFBB,Masters 50+,4,Jack Oehlers,
Baltimore Pro - IFBB,Masters 50+,5,Timothy Garrett,
Baltimore Pro - IFBB,Classic Masters 35+,1,Peter Sciallo,
Baltimore Pro - IFBB,Classic Masters 35+,2,Tarik Sanders,
Baltimore Pro - IFBB,Classic Masters 35+,3,Chuck Mauceri,
Baltimore Pro - IFBB,Classic Masters 35+,4,Randy Watson (2),
Baltimore Pro - IFBB,Classic Masters 35+,5,Charles Donaldson,
Baltimore Pro - IFBB,Classic Masters 35+,6,Tim Tevin,
Baltimore Pro - IFBB,Classic Masters 35+,7,Eric Berger,
Baltimore Pro - IFBB,Classic Masters 35+,8,Frank Same,
Baltimore Pro - IFBB,Classic Masters 35+,9,Ufuoma Otobo,
Baltimore Pro - IFBB,Classic Masters 40+,1,Peter Sciallo,
Baltimore Pro - IFBB,Classic Masters 40+,2,Chuck Mauceri,
Baltimore Pro - IFBB,Classic Masters 40+,3,Tarik Sanders,
Baltimore Pro - IFBB,Classic Masters 40+,4,Randy Watson (2),
Baltimore Pro - IFBB,Classic Masters 40+,5,Sandy Sanchez,
Baltimore Pro - IFBB,Classic Masters 40+,6,Tim Tevin,
Baltimore Pro - IFBB,Classic Masters 40+,7,Daniel Strong,
Baltimore Pro - IFBB,Classic Masters 40+,8,Ufuoma Otobo,
Baltimore Pro - IFBB,Classic Masters 40+,9,Frank Same,
Baltimore Pro - IFBB,Classic Masters 40+,10,Eric Berger,
Baltimore Pro - IFBB,Classic Masters 40+,11,Elbert Daron Lytle,
Baltimore Pro - IFBB,Classic Masters 50+,1,Sandy Sanchez,
Baltimore Pro - IFBB,Classic Masters 50+,2,Mel Taylor,
Baltimore Pro - IFBB,Classic Masters 50+,3,Randy Watson (2),
Baltimore Pro - IFBB,Classic Masters 50+,4,Eric Berger,
Baltimore Pro - IFBB,Classic Masters 50+,5,Timothy Garrett,
Baltimore Pro - IFBB,Classic Masters 50+,6,Frank Same,
Baltimore Pro - IFBB,Classic Masters 50+,7,Jim Holcomb,
Bigman Weekend Pro - IFBB,LightWeight,1,Joshua Lenartowicz,
Bigman Weekend Pro - IFBB,LightWeight,2,Akeim Williams,
Bigman Weekend Pro - IFBB,LightWeight,3,James Hollingshead,
Bigman Weekend Pro - IFBB,LightWeight,4,Eduardo Bracamontes,
Bigman Weekend Pro - IFBB,LightWeight,5,Rafael Brandao,
Bigman Weekend Pro - IFBB,LightWeight,6,Essa Hassan Obaid,
Bigman Weekend Pro - IFBB,LightWeight,7,Andrea Presti,
Bigman Weekend Pro - IFBB,LightWeight,8,Dani Kaganovich,
Bigman Weekend Pro - IFBB,LightWeight,9,Kenneth Jackson,
Bigman Weekend Pro - IFBB,LightWeight,10,Diogo Nunes,
Bigman Weekend Pro - IFBB,LightWeight,11,Mahmoud Kafi,
Bigman Weekend Pro - IFBB,LightWeight,12,Erik Ramirez (1),
Bigman Weekend Pro - IFBB,LightWeight,13,Miha Zupan,
California Pro - IFBB,Bodybuilding,1,Patrick Moore (2),
California Pro - IFBB,Bodybuilding,2,Tim Budesheim,
California Pro - IFBB,Bodybuilding,3,Josh Wade,
California Pro - IFBB,Bodybuilding,4,Eduardo Bracamontes,
California Pro - IFBB,Bodybuilding,5,An Nguyen,
California Pro - IFBB,Bodybuilding,6,Camilo Diaz Garzon,
California Pro - IFBB,Bodybuilding,7,Sergey Kulaev,
California Pro - IFBB,Bodybuilding,8,Dorian Haywood,
California Pro - IFBB,Bodybuilding,9,Jonathan Shreve,
California Pro - IFBB,Bodybuilding,10,Bola Ojex,
California Pro - IFBB,Bodybuilding,11,Matthew Kouba,
California Pro - IFBB,Bodybuilding,12,Silvio Samuel,
California Pro - IFBB,Bodybuilding,13,Quincy Winklaar,
California Pro - IFBB,Bodybuilding,14,Jeno Kiss,
California Pro - IFBB,Bodybuilding,15,Jon Andersen,
Champions of Power and Grace - IFBB,Masters 50+,1,William Bogue,
Champions of Power and Grace - IFBB,Masters 50+,2,Greg Steiner,
Champions of Power and Grace - IFBB,Masters 50+,3,Quincy Roberts,
Champions of Power and Grace - IFBB,Masters 50+,4,Johnny McKnight,
Champions of Power and Grace - IFBB,Masters 50+,5,John Puskarich,
Champions of Power and Grace - IFBB,Masters 50+,6,Jack Oehlers,
Champions of Power and Grace - IFBB,Masters 50+,7,Lee Apperson,
Champions of Power and Grace - IFBB,Masters 50+,8,Martinez Hagans,
Champions of Power and Grace - IFBB,Masters 60+,1,Quincy Roberts,
Champions of Power and Grace - IFBB,Masters 60+,2,James Runner,
Champions of Power and Grace - IFBB,Masters 60+,3,Randy Reittinger,
Champions of Power and Grace - IFBB,Masters 60+,4,Lee Apperson,
Champions of Power and Grace - IFBB,Masters 60+,5,Doug Stamper,
Champions of Power and Grace - IFBB,Classic Masters 35+,1,Victor Simms,
Champions of Power and Grace - IFBB,Classic Masters 35+,2,Ryan Henderson,
Champions of Power and Grace - IFBB,Classic Masters 35+,3,Steve Mousharbash,
Champions of Power and Grace - IFBB,Classic Masters 35+,4,Randy Watson (2),
Champions of Power and Grace - IFBB,Classic Masters 35+,5,Matt Davis (2),
Champions of Power and Grace - IFBB,Classic Masters 35+,6,Gregg Russo,
Champions of Power and Grace - IFBB,Classic Masters 35+,7,Ronald Gallagher,
Champions of Power and Grace - IFBB,Classic Masters 40+,1,Martin Daniels,
Champions of Power and Grace - IFBB,Classic Masters 40+,2,William Bogue,
Champions of Power and Grace - IFBB,Classic Masters 40+,3,Victor Simms,
Champions of Power and Grace - IFBB,Classic Masters 40+,4,Brad Helm,
Champions of Power and Grace - IFBB,Classic Masters 40+,5,Houssam Yehia,
Champions of Power and Grace - IFBB,Classic Masters 40+,6,Randy Watson (2),
Champions of Power and Grace - IFBB,Classic Masters 40+,7,Gregg Russo,
Champions of Power and Grace - IFBB,Classic Masters 40+,8,Matt Davis (2),
Champions of Power and Grace - IFBB,Classic Masters 40+,9,Ryan Henderson,
Champions of Power and Grace - IFBB,Classic Masters 45+,1,Martin Daniels,
Champions of Power and Grace - IFBB,Classic Masters 45+,2,Brad Helm,
Champions of Power and Grace - IFBB,Classic Masters 45+,3,Houssam Yehia,
Champions of Power and Grace - IFBB,Classic Masters 45+,4,William Bogue,
Champions of Power and Grace - IFBB,Classic Masters 45+,5,Randy Watson (2),
Champions of Power and Grace - IFBB,Classic Masters 45+,6,Johnny McKnight,
Champions of Power and Grace - IFBB,Classic Masters 45+,7,John Puskarich,
Champions of Power and Grace - IFBB,Classic Masters 45+,8,Gregg Russo,
Champions of Power and Grace - IFBB,Classic Masters 45+,9,Ryan Henderson,
Champions of Power and Grace - IFBB,Classic Masters 45+,10,Joe Corbett,
Champions of Power and Grace - IFBB,Classic Masters 45+,11,Jerry Garner,
Champions of Power and Grace - IFBB,Classic Masters 45+,12,Jose Fortuna,
Champions of Power and Grace - IFBB,Classic Masters 45+,13,Richard Alexander,
Chicago Pro Championships - IFBB,Open,1,Michael Lockett,
Chicago Pro Championships - IFBB,Open,2,Charles Griffin,
Chicago Pro Championships - IFBB,Open,3,Essa Hassan Obaid,
Chicago Pro Championships - IFBB,Open,4,Lukáš Osladil,
Chicago Pro Championships - IFBB,Open,5,An Nguyen,
Chicago Pro Championships - IFBB,Open,6,Sergey Kulaev,
Chicago Pro Championships - IFBB,Open,7,Samson Dauda,
Chicago Pro Championships - IFBB,Open,8,Josh Wade,
Chicago Pro Championships - IFBB,Open,9,Sibusiso Kotelo,
Chicago Pro Championships - IFBB,Open,10,Slavoj Bednar,
Chicago Pro Championships - IFBB,Open,11,Dorian Haywood,
Chicago Pro Championships - IFBB,Open,12,Eduardo Bracamontes,
Chicago Pro Championships - IFBB,Open,13,Justin Rodriguez,
Chicago Pro Championships - IFBB,Open,14,Marc Arthur Dautruche,
Chicago Pro Championships - IFBB,Open,15,Julio Cesar Balestrin,
Chicago Pro Championships - IFBB,Open,-,Jeff Beckham,
Chicago Pro Championships - IFBB,Open,-,Manuel Cañadillas,
Chicago Pro Championships - IFBB,Open,-,James Culberson,
Chicago Pro Championships - IFBB,Open,-,Camilo Diaz Garzon,
Chicago Pro Championships - IFBB,Open,-,Leon Eastman,
Chicago Pro Championships - IFBB,Open,-,Elias Manuel Gutierrez,
Chicago Pro Championships - IFBB,Open,-,Justin Maki,
Chicago Pro Championships - IFBB,Open,-,Jojo Ntiforo,
Chicago Pro Championships - IFBB,Open,-,Steven Reese,
Chicago Pro Championships - IFBB,Open,-,Manuel Romero,
Chicago Pro Championships - IFBB,LightWeight,1,Lloyd Dollar,
Chicago Pro Championships - IFBB,LightWeight,2,Bola Ojex,
Chicago Pro Championships - IFBB,LightWeight,3,John Jewett,
Chicago Pro Championships - IFBB,LightWeight,4,Gaetano Cisternino,
Chicago Pro Championships - IFBB,LightWeight,5,Zane Watson,
Chicago Pro Championships - IFBB,LightWeight,6,Mboya Edwards,
Chicago Pro Championships - IFBB,LightWeight,7,Dectric Lewis,
Chicago Pro Championships - IFBB,LightWeight,8,Derik Osland,
Chicago Pro Championships - IFBB,LightWeight,9,Devaughn Daniel Bartley,
Chicago Pro Championships - IFBB,LightWeight,10,Eric Dankwa,
Chicago Pro Championships - IFBB,LightWeight,11,Alex Dos Anjos,
Chicago Pro Championships - IFBB,LightWeight,12,Oswaldo Gonzalez,
Chicago Pro Championships - IFBB,LightWeight,13,Steve Benthin,
Chicago Pro Championships - IFBB,LightWeight,14,Caleb Blanchard,
Chicago Pro Championships - IFBB,LightWeight,15,Erik Ramirez (1),
Chicago Pro Championships - IFBB,LightWeight,-,Miguel Senior,
Chicago Pro Championships - IFBB,LightWeight,-,Jorlan Vieira,
Chicago Pro Championships - IFBB,LightWeight,-,Wayne Williams,
Chicago Pro Championships - IFBB,Classic,1,Jordan Plantiko,
Chicago Pro Championships - IFBB,Classic,2,Rovonte Moody,
Chicago Pro Championships - IFBB,Classic,3,Piotr Borecki,
Chicago Pro Championships - IFBB,Classic,4,Brandon Kidd,
Chicago Pro Championships - IFBB,Classic,5,Bobby Anderson,
Chicago Pro Championships - IFBB,Classic,6,Jonathan Hambrick,
Chicago Pro Championships - IFBB,Classic,7,Necorian Jones,
Chicago Pro Championships - IFBB,Classic,8,Eric Hernandez,
Chicago Pro Championships - IFBB,Classic,9,Abdullah Alsaif,
Chicago Pro Championships - IFBB,Classic,10,Frank Mann,
Chicago Pro Championships - IFBB,Classic,11,Eric Alstrup,
Chicago Pro Championships - IFBB,Classic,12,Barrett Ward,
Chicago Pro Championships - IFBB,Classic,13,Hubert Kulczynski,
Chicago Pro Championships - IFBB,Classic,14,Luis Nuzzo,
Chicago Pro Championships - IFBB,Classic,15,Taj Parham,
Chicago Pro Championships - IFBB,Classic,-,Michael Kingsnorth,
Chicago Pro Championships - IFBB,Classic,-,Johnny Mangual,
Chicago Pro Championships - IFBB,Classic,-,Derrick Simmons,
Chicago Pro Championships - IFBB,Classic,-,Herbert Sotillo,
Europa Dallas - IFBB,LightWeight,1,Hidetada Yamagishi,
Europa Dallas - IFBB,LightWeight,2,Mahmood Al Durrah,
Europa Dallas - IFBB,LightWeight,3,Santiago Aragon,
Europa Dallas - IFBB,LightWeight,4,Jose Reyes,
Europa Dallas - IFBB,LightWeight,5,Edward Papiro,
Europa Dallas - IFBB,LightWeight,6,Alex Dos Anjos,
Europa Dallas - IFBB,LightWeight,7,Samir Troudi,
Europa Dallas - IFBB,LightWeight,8,Marian Cambal,
Europa Dallas - IFBB,LightWeight,9,Marco Cardona,
Europa Dallas - IFBB,LightWeight,10,Caleb Blanchard,
Europa Dallas - IFBB,LightWeight,11,Jared Kemp,
Europa Dallas - IFBB,LightWeight,12,Lorenzo Jones,
Europa Dallas - IFBB,LightWeight,13,Gabriel Cortez,
Europa Dallas - IFBB,LightWeight,14,Tom Trilivas,
Europa Dallas - IFBB,Wheelchair,1,Harold Kelley,
Europa Dallas - IFBB,Wheelchair,2,Antoni Khadraoui,
Europa Dallas - IFBB,Wheelchair,3,Bradley Betts,
Fit World Pro - IFBB,Classic,1,Marvin Cornejo,
Fit World Pro - IFBB,Classic,2,Khaled Chikhaoui,
Fit World Pro - IFBB,Classic,3,David Robinson,
Fit World Pro - IFBB,Classic,4,David Martinez Campos,
Fit World Pro - IFBB,Classic,5,Ali Emre,
Fit World Pro - IFBB,Classic,6,Kevin Wilson,
Fit World Pro - IFBB,Classic,7,Jamie LeRoyce,
Fit World Pro - IFBB,Classic,8,Charles Curtis,
Fit World Pro - IFBB,Classic,9,Michael Bell (2),
Fit World Pro - IFBB,Classic,10,Phillip Williams,
Grand Prix Hungary - IFBB,Bodybuilding,1,Cedric McMillan,
Grand Prix Hungary - IFBB,Bodybuilding,2,Nathan DeAsha,
Grand Prix Hungary - IFBB,Bodybuilding,3,Lukáš Osladil,
Grand Prix Hungary - IFBB,Bodybuilding,4,Marek Olejniczak,
Grand Prix Hungary - IFBB,Bodybuilding,5,Andrea Muzi,
Grand Prix Hungary - IFBB,Bodybuilding,6,Daniel Toth,
Grand Prix Hungary - IFBB,Bodybuilding,7,Max Charles,
Grand Prix Hungary - IFBB,Bodybuilding,8,Sergey Zebald,
Grand Prix Hungary - IFBB,Bodybuilding,9,Peter Porczi,
Indy Pro - IFBB,Open,1,Stephen Kuclo,
Indy Pro - IFBB,Open,2,Akeim Williams,
Indy Pro - IFBB,Open,3,Hassan Mostafa,
Indy Pro - IFBB,Open,4,Luke Sandoe,
Indy Pro - IFBB,Open,5,Justin Rodriguez,
Indy Pro - IFBB,Open,6,Dorian Haywood,
Indy Pro - IFBB,Open,7,Matthew Kouba,
Indy Pro - IFBB,Open,8,Camilo Diaz Garzon,
Indy Pro - IFBB,Open,9,Blair Mone,
Indy Pro - IFBB,Open,10,John Silvey,
Indy Pro - IFBB,Open,11,Erik Ramirez (1),
Indy Pro - IFBB,LightWeight,1,Noel Adame,
Indy Pro - IFBB,LightWeight,2,Aaron Polites,
Indy Pro - IFBB,LightWeight,3,Enrico Hoffman,
Indy Pro - IFBB,LightWeight,4,Fahad Zaid Hazzazi,
Indy Pro - IFBB,LightWeight,5,Errol Moore,
Indy Pro - IFBB,LightWeight,6,Dwayne Walker,
Indy Pro - IFBB,LightWeight,7,Charles Dixon,
Indy Pro - IFBB,LightWeight,8,Milton Martinez,
Indy Pro - IFBB,LightWeight,9,Arturo Cotto,
Indy Pro - IFBB,LightWeight,10,Jason Lowe,
Indy Pro - IFBB,LightWeight,11,Kevin Johnson,
Indy Pro - IFBB,LightWeight,12,Adam Young (2),
Indy Pro - IFBB,LightWeight,13,Gamal Al Maadawy,
Indy Pro - IFBB,LightWeight,14,Oliver Adzievski,
Indy Pro - IFBB,LightWeight,15,Thomas Lenihan,
Ireland Pro - IFBB,LightWeight,1,Sami Al Haddad,
Ireland Pro - IFBB,LightWeight,2,Hameed Juma,
Ireland Pro - IFBB,LightWeight,3,Jose Reyes,
Ireland Pro - IFBB,LightWeight,4,Sahar Kazes,
Ireland Pro - IFBB,LightWeight,5,Kim Jun Ho,
Ireland Pro - IFBB,LightWeight,6,Pasquale D'Angelo,
Ireland Pro - IFBB,LightWeight,7,Thomas Ruggini,
Ireland Pro - IFBB,LightWeight,8,James Llewellin,
Ireland Pro - IFBB,LightWeight,9,Pierre Chamoun,
Ireland Pro - IFBB,LightWeight,10,Oliver Adzievski,
Ireland Pro - IFBB,LightWeight,11,Thiago Santana Santisteban,
Kai Greene Classic Pro - IFBB,Classic,1,Grego Suewendley Francisca,
Kai Greene Classic Pro - IFBB,Classic,2,Kyrylo Khudaiev,
Kai Greene Classic Pro - IFBB,Classic,3,Giuseppe Christian Zagarella,
Kai Greene Classic Pro - IFBB,Classic,4,Omar Khaldi,
Kai Greene Classic Pro - IFBB,Classic,5,Mansour Adel Alnaser,
Kai Greene Classic Pro - IFBB,Classic,6,Gergely Arnold,
Kai Greene Classic Pro - IFBB,Classic,7,Vincent Craine,
Kai Greene Classic Pro - IFBB,Classic,8,Correnti James,
Kai Greene Classic Pro - IFBB,Classic,9,André Regestein,
Kai Greene Classic Pro - IFBB,Classic,10,Majid Khorsandikolour,
Kai Greene Classic Pro - IFBB,Classic,11,Amr Hussein,
Kai Greene Classic Pro - IFBB,Classic,12,Christian DiVirgilio,
Lenda Murray Pro - IFBB,Classic,1,Jonathan Hambrick,
Lenda Murray Pro - IFBB,Classic,2,Brandon Kidd,
Lenda Murray Pro - IFBB,Classic,3,Piotr Borecki,
Lenda Murray Pro - IFBB,Classic,4,Rovonte Moody,
Lenda Murray Pro - IFBB,Classic,5,Tyson Hammary,
Lenda Murray Pro - IFBB,Classic,6,Marc Jacobs,
Lenda Murray Pro - IFBB,Classic,7,William Gregory,
Lenda Murray Pro - IFBB,Classic,8,Charles Williams (2),
Lenda Murray Pro - IFBB,Classic,9,Dennis Jackson,
Lenda Murray Pro - IFBB,Classic,10,Charles Donaldson,
Lenda Murray Pro - IFBB,Classic,11,Isaiah Hilton,
Lenda Murray Pro - IFBB,Classic,12,Orlando Maldonado,
Monsterzym Pro - IFBB,Open,1,Nathan DeAsha,
Monsterzym Pro - IFBB,Open,2,Juan Morel,
Monsterzym Pro - IFBB,Open,3,An Nguyen,
Monsterzym Pro - IFBB,Open,4,Mokhamed El Emam,
Monsterzym Pro - IFBB,Open,5,Daniel Toth,
Monsterzym Pro - IFBB,Open,6,Marek Olejniczak,
Monsterzym Pro - IFBB,Open,7,Mikhail Volinkin,
Monsterzym Pro - IFBB,Open,8,Mohsen Samadi,
Monsterzym Pro - IFBB,Open,9,Lee Seung Chul,
Monsterzym Pro - IFBB,Open,10,Sibusiso Kotelo,
Monsterzym Pro - IFBB,Open,11,Jang Sung Yong,
Monsterzym Pro - IFBB,LightWeight,1,Hidetada Yamagishi,
Monsterzym Pro - IFBB,LightWeight,2,Ahmed El Sadany,
Monsterzym Pro - IFBB,LightWeight,3,Jafar Ghaffarnezhad,
Monsterzym Pro - IFBB,LightWeight,4,Samir Troudi,
Monsterzym Pro - IFBB,LightWeight,5,Peter Castella,
Monsterzym Pro - IFBB,LightWeight,6,Kim Jun Ho,
New York Pro Championships - IFBB,Open,1,Juan Morel,
New York Pro Championships - IFBB,Open,2,Akeim Williams,
New York Pro Championships - IFBB,Open,3,Milan Šádek,
New York Pro Championships - IFBB,Open,4,Jonathan DeLaRosa,
New York Pro Championships - IFBB,Open,5,Justin Rodriguez,
New York Pro Championships - IFBB,Open,6,Tim Budesheim,
New York Pro Championships - IFBB,Open,7,Josh Wade,
New York Pro Championships - IFBB,Open,8,James Hollingshead,
New York Pro Championships - IFBB,Open,9,Justin Maki,
New York Pro Championships - IFBB,Open,10,Robin Strand,
New York Pro Championships - IFBB,Open,11,Joseph Mackey,
New York Pro Championships - IFBB,Open,12,Andrew Hudson,
New York Pro Championships - IFBB,Open,13,Chris Didomenico,
New York Pro Championships - IFBB,Open,14,Quincy Winklaar,
New York Pro Championships - IFBB,Open,15,Mark Arthur Dautruche,
New York Pro Championships - IFBB,Open,-,Camilo Diaz Garzon,
New York Pro Championships - IFBB,Open,-,Derek Morgan,
New York Pro Championships - IFBB,Open,-,Jojo Ntiforo,
New York Pro Championships - IFBB,Open,-,Cesar Quispe Estela,
New York Pro Championships - IFBB,LightWeight,1,Ahmad Hamad Ashkanani,
New York Pro Championships - IFBB,LightWeight,2,Eduardo Correa,
New York Pro Championships - IFBB,LightWeight,3,Kerrith Bajjo,
New York Pro Championships - IFBB,LightWeight,4,Kim Jun Ho,
New York Pro Championships - IFBB,LightWeight,5,Steve Benthin,
New York Pro Championships - IFBB,LightWeight,6,Mahmood Al Durrah,
New York Pro Championships - IFBB,LightWeight,7,Justin Randall,
New York Pro Championships - IFBB,LightWeight,8,Dwayne Quamina,
New York Pro Championships - IFBB,LightWeight,9,Ricardo Correia,
New York Pro Championships - IFBB,LightWeight,10,Dwayne Walker,
New York Pro Championships - IFBB,LightWeight,11,Pasquale D'Angelo,
New York Pro Championships - IFBB,LightWeight,12,Lloyd Dollar,
New York Pro Championships - IFBB,LightWeight,13,Noel Adame,
New York Pro Championships - IFBB,LightWeight,-,Marlon Ballesteros,
New York Pro Championships - IFBB,LightWeight,-,Marco Cardona,
New York Pro Championships - IFBB,LightWeight,-,Arturo Cotto,
New York Pro Championships - IFBB,LightWeight,-,Murat Gönül,
New York Pro Championships - IFBB,LightWeight,-,Sheldon Hall,
New York Pro Championships - IFBB,LightWeight,-,Michael Johnson (8),
New York Pro Championships - IFBB,LightWeight,-,Edward Papiro,
New York Pro Championships - IFBB,LightWeight,-,Carlos Pinto,
New York Pro Championships - IFBB,LightWeight,-,Marco Rivera,
