Competition,Category,Place,Name,Score
Olympia - IFBB,Bodybuilding,2,Margie Martin,
Olympia - IFBB,Bodybuilding,3,Helle Trevino,
Olympia - IFBB,Bodybuilding,4,Mayla Ash,
Olympia - IFBB,Bodybuilding,5,Irene Anderson,
Olympia - IFBB,Bodybuilding,6,Monique Jones,
Olympia - IFBB,Bodybuilding,7,Asha Hadley,
Olympia - IFBB,Bodybuilding,8,Nicki Chartrand,
Olympia - IFBB,Bodybuilding,9,Reshanna Boswell,
Olympia - IFBB,Bodybuilding,10,Margita Zámolová,
Olympia - IFBB,Bodybuilding,11,Kim Buck,
Olympia - IFBB,Bodybuilding,12,LaDawn McDay,
Olympia - IFBB,Bodybuilding,13,Yaxeni Oriquen,
Olympia - IFBB,Bodybuilding,14,Theresa Ivancik,
Olympia - IFBB,Bodybuilding,15,Janeen Lankowski,
Olympia - IFBB,Physique,1,Sarah Villegas,
Olympia - IFBB,Physique,2,Shanique Grant,
Olympia - IFBB,Physique,3,Natalia Coelho,
Olympia - IFBB,Physique,4,Barbara Menage,
Olympia - IFBB,Physique,5,Ivie Rhein,
Olympia - IFBB,Physique,6,Daniely Castilho,
Olympia - IFBB,Physique,7,Rachel Daniels,
Olympia - IFBB,Physique,8,Ann-Lorraine Mohn,
Olympia - IFBB,Physique,9,Valentina Mishina,
Olympia - IFBB,Physique,10,Brittany Watts,
Olympia - IFBB,Physique,11,Bian Ruiying,
Olympia - IFBB,Physique,12,Laura Richards,
Olympia - IFBB,Physique,13,Laura Pintado Chinchilla,
Olympia - IFBB,Physique,14,Trish Wood,
Olympia - IFBB,Physique,15,Tanya Chartrand,
Olympia - IFBB,Physique,-,Jeannie Feldman,
Olympia - IFBB,Physique,-,Victoria Myslik,
Olympia - IFBB,Figure,1,Cydney Gillon,
Olympia - IFBB,Figure,2,Natalia Soltero,
Olympia - IFBB,Figure,3,Nadia Wyatt,
Olympia - IFBB,Figure,4,Nicole Zenobia Graham,
Olympia - IFBB,Figure,5,Latorya Neisha Watts,
Olympia - IFBB,Figure,6,Jessica Reyes Padilla,
Olympia - IFBB,Figure,7,An Da Jeong,
Olympia - IFBB,Figure,8,Carly Starling,
Olympia - IFBB,Figure,9,Rhea Gayle,
Olympia - IFBB,Figure,10,Anna Banks,
Olympia - IFBB,Figure,11,Bojana Vasiljevic,
Olympia - IFBB,Figure,12,Julia Waring,
Olympia - IFBB,Figure,13,Ajanel Williams,
Olympia - IFBB,Figure,14,Latoya Farley,
Olympia - IFBB,Figure,15,Maryam Bamdad,
Olympia - IFBB,Figure,-,Sandra Grajales Romero,
Olympia - IFBB,Figure,-,Samantha Jerring,
Olympia - IFBB,Figure,-,Asmaa Salimi,
Olympia - IFBB,Figure,-,Martina Yabekova,
Omaha Pro - IFBB,Bodybuilding,1,Andrea Shaw,
Omaha Pro - IFBB,Bodybuilding,2,Reshanna Boswell,
Omaha Pro - IFBB,Bodybuilding,3,LaDawn McDay,
Omaha Pro - IFBB,Bodybuilding,4,Angela Rayburn,
Omaha Pro - IFBB,Bodybuilding,5,Tina Williams,
Omaha Pro - IFBB,Bodybuilding,6,Pamela Hannam,
Omaha Pro - IFBB,Bodybuilding,7,Amy Hauck,
Omaha Pro - IFBB,Bodybuilding,8,Lunette Johnson,
Omaha Pro - IFBB,Physique,1,Brittany Watts,
Omaha Pro - IFBB,Physique,2,Ivie Rhein,
Omaha Pro - IFBB,Physique,3,Trish Wood,
Omaha Pro - IFBB,Physique,4,Jada Beverly,
Omaha Pro - IFBB,Physique,5,Suzanne Davis,
Omaha Pro - IFBB,Physique,6,Oksana Piari,
Omaha Pro - IFBB,Physique,7,Natalie Rae Wolfe,
Omaha Pro - IFBB,Physique,8,Jennifer Adkisson,
Omaha Pro - IFBB,Physique,9,Angela Palermo,
Optimun Classic Pro - IFBB,Physique,1,Tanya Chartrand,
Optimun Classic Pro - IFBB,Physique,2,Lorraine Gonzalez,
Optimun Classic Pro - IFBB,Physique,3,Yarelis Ramos Perez,
Optimun Classic Pro - IFBB,Physique,4,Luciana Esquilin,
Optimun Classic Pro - IFBB,Physique,5,Daphney Carter,
Optimun Classic Pro - IFBB,Physique,6,Trish Wood,
Optimun Classic Pro - IFBB,Physique,7,Ann Gruber,
Optimun Classic Pro - IFBB,Physique,8,Jada Beverly,
Optimun Classic Pro - IFBB,Physique,9,Diana Schnaidt,
Optimun Classic Pro - IFBB,Physique,10,Mayla Ash,
Optimun Classic Pro - IFBB,Physique,11,Sherry Priami,
Optimun Classic Pro - IFBB,Physique,12,Alisa Lamay,
Optimun Classic Pro - IFBB,Physique,13,Oksana Piari,
Optimun Classic Pro - IFBB,Physique,14,Caridad Sola,
Optimun Classic Pro - IFBB,Physique,15,Tracy Williams,
Optimun Classic Pro - IFBB,Physique,-,Briatney Brooks,
Optimun Classic Pro - IFBB,Physique,-,Virginia Macon,
Optimun Classic Pro - IFBB,Masters Physique,1,Tanya Chartrand,
Optimun Classic Pro - IFBB,Masters Physique,2,Daphney Carter,
Optimun Classic Pro - IFBB,Masters Physique,3,Trish Wood,
Optimun Classic Pro - IFBB,Masters Physique,4,Ann Gruber,
Optimun Classic Pro - IFBB,Masters Physique,5,Mayla Ash,
Optimun Classic Pro - IFBB,Masters Physique,6,Sherry Priami,
Optimun Classic Pro - IFBB,Masters Physique,7,Oksana Piari,
Optimun Classic Pro - IFBB,Masters Physique,8,Caridad Sola,
Optimun Classic Pro - IFBB,Masters Physique,9,Virginia Macon,
Optimun Classic Pro - IFBB,Masters Physique,10,Alisa Lamay,
Pittsburgh Pro - IFBB,Masters 35+,1,Shea Menchaca,
Pittsburgh Pro - IFBB,Masters 35+,2,Dana Shemesh,
Pittsburgh Pro - IFBB,Masters 35+,3,Robyn Burney,
Pittsburgh Pro - IFBB,Masters 35+,4,Kristine Spinelli,
Pittsburgh Pro - IFBB,Masters Physique 35+,1,Ann Gruber,
Pittsburgh Pro - IFBB,Masters Physique 35+,2,Heather Ruter,
Pittsburgh Pro - IFBB,Masters Physique 35+,3,Debra Grass,
Pittsburgh Pro - IFBB,Masters Physique 35+,4,Amy Bowen,
Pittsburgh Pro - IFBB,Masters Physique 35+,5,Janet Bloodworth,
Pittsburgh Pro - IFBB,Masters Physique 35+,6,Shea Menchaca,
Pittsburgh Pro - IFBB,Masters Physique 35+,7,Lynn Caron,
Pittsburgh Pro - IFBB,Masters Physique 45+,1,Amy Bowen,
Pittsburgh Pro - IFBB,Masters Physique 45+,2,Debra Grass,
Pittsburgh Pro - IFBB,Masters Physique 45+,3,Shea Menchaca,
Pittsburgh Pro - IFBB,Masters Physique 45+,4,Melanie Horton,
Pittsburgh Pro - IFBB,Masters Physique 45+,5,Robyn Burney,
Pittsburgh Pro - IFBB,Masters Physique 45+,6,Janet Bloodworth,
Pittsburgh Pro - IFBB,Masters Physique 45+,7,Dana Shemesh,
Pittsburgh Pro - IFBB,Masters Physique 45+,8,Lynn Caron,
Pittsburgh Pro - IFBB,Masters Physique 55+,1,Jane Davis,
Pittsburgh Pro - IFBB,Masters Physique 55+,2,Eileen Laird,
Pittsburgh Pro - IFBB,Masters Physique 55+,3,Melanie Horton,
Pittsburgh Pro - IFBB,Figure 35+,1,Catherine Lavoie,
Pittsburgh Pro - IFBB,Figure 35+,2,Yelena Larina,
Pittsburgh Pro - IFBB,Figure 35+,3,Christina Rosa,
Pittsburgh Pro - IFBB,Figure 35+,4,Heidi Larson,
Pittsburgh Pro - IFBB,Figure 35+,5,Kristi Quebedeaux,
Pittsburgh Pro - IFBB,Figure 35+,6,Lisa Krause,
Pittsburgh Pro - IFBB,Figure 45+,1,Debbie Raday,
Pittsburgh Pro - IFBB,Figure 45+,2,Heidi Larson,
Pittsburgh Pro - IFBB,Figure 45+,3,Kristi Quebedeaux,
Pittsburgh Pro - IFBB,Figure 45+,4,Kristen Ganzhorn,
Pittsburgh Pro - IFBB,Figure 45+,5,Lisa Krause,
Pittsburgh Pro - IFBB,Figure 45+,6,Hiromi May,
Pittsburgh Pro - IFBB,Figure 55+,1,Linda Flynn,
Pittsburgh Pro - IFBB,Figure 55+,2,Sheena Wilson,
Pittsburgh Pro - IFBB,Figure 55+,3,Lisa Krause,
Pittsburgh Pro - IFBB,Figure 55+,4,Eileen Laird,
Pittsburgh Pro - IFBB,Figure 55+,5,Carmen Eldridge,
Reno Legion Pro - IFBB,Masters 35+,1,Monica Hale,
Reno Legion Pro - IFBB,Masters 35+,2,Marguerita Maria Lulejian,
Reno Legion Pro - IFBB,Masters 40+,1,Monica Hale,
Reno Legion Pro - IFBB,Masters 40+,2,Marguerita Maria Lulejian,
Reno Legion Pro - IFBB,Masters 50+,1,Evangelina Guzman,
Reno Legion Pro - IFBB,Masters 50+,2,Monica Hale,
Reno Legion Pro - IFBB,Masters 50+,3,Marguerita Maria Lulejian,
Reno Legion Pro - IFBB,Masters Physique 35+,1,Stacey Nunez,
Reno Legion Pro - IFBB,Masters Physique 35+,2,Teresa Brooks,
Reno Legion Pro - IFBB,Masters Physique 35+,3,Heidi Worrell-Osborne,
Reno Legion Pro - IFBB,Masters Physique 35+,4,Sheri McKnight,
Reno Legion Pro - IFBB,Masters Physique 35+,5,Mary Power,
Reno Legion Pro - IFBB,Masters Physique 40+,1,Stacey Nunez,
Reno Legion Pro - IFBB,Masters Physique 40+,2,Teresa Brooks,
Reno Legion Pro - IFBB,Masters Physique 40+,3,Heidi Worrell-Osborne,
Reno Legion Pro - IFBB,Masters Physique 40+,4,Sheri McKnight,
Reno Legion Pro - IFBB,Masters Physique 40+,5,Mary Power,
Reno Legion Pro - IFBB,Masters Physique 45+,1,Betsaida McAllister,
Reno Legion Pro - IFBB,Masters Physique 45+,2,Sheri McKnight,
Reno Legion Pro - IFBB,Masters Physique 45+,3,Mary Power,
Reno Legion Pro - IFBB,Masters Physique 45+,4,Cathy Vega,
Reno Legion Pro - IFBB,Masters Physique 45+,5,Kara Dawdy,
Reno Legion Pro - IFBB,Masters Physique 45+,6,Jolaine Fulps,
Reno Legion Pro - IFBB,Masters Physique 50+,1,Cathy Vega,
Reno Legion Pro - IFBB,Masters Physique 50+,2,Kara Dawdy,
Reno Legion Pro - IFBB,Masters Physique 50+,3,Jolaine Fulps,
Reno Legion Pro - IFBB,Figure 35+,1,Tanya Palacios,
Reno Legion Pro - IFBB,Figure 35+,2,Karrie Kalbach,
Reno Legion Pro - IFBB,Figure 35+,3,Corrie Morales,
Reno Legion Pro - IFBB,Figure 35+,4,Avis Evans,
Reno Legion Pro - IFBB,Figure 35+,5,Enji Khoo,
Reno Legion Pro - IFBB,Figure 35+,6,Heidi Larson,
Reno Legion Pro - IFBB,Figure 35+,7,Jennifer Horan,
Reno Legion Pro - IFBB,Figure 40+,1,Tanya Palacios,
Reno Legion Pro - IFBB,Figure 40+,2,Karrie Kalbach,
Reno Legion Pro - IFBB,Figure 40+,3,Corrie Morales,
Reno Legion Pro - IFBB,Figure 40+,4,Heidi Larson,
Reno Legion Pro - IFBB,Figure 40+,5,Enji Khoo,
Reno Legion Pro - IFBB,Figure 40+,6,Jennifer Horan,
Reno Legion Pro - IFBB,Figure 40+,7,Tiffany Stuart,
Reno Legion Pro - IFBB,Figure 45+,1,Karrie Kalbach,
Reno Legion Pro - IFBB,Figure 45+,2,Enji Khoo,
Reno Legion Pro - IFBB,Figure 45+,3,Heidi Larson,
Reno Legion Pro - IFBB,Figure 45+,4,Lisa Smith (3),
Reno Legion Pro - IFBB,Figure 45+,5,Beth McGrath,
Reno Legion Pro - IFBB,Figure 45+,6,Tiffany Stuart,
Reno Legion Pro - IFBB,Figure 50+,1,Karrie Kalbach,
Reno Legion Pro - IFBB,Figure 50+,2,Debbie Raday,
Reno Legion Pro - IFBB,Figure 50+,3,Robin Payton,
Reno Legion Pro - IFBB,Figure 50+,4,Heidi Larson,
Reno Legion Pro - IFBB,Figure 50+,5,Lisa Smith (3),
Reno Legion Pro - IFBB,Figure 50+,6,Beth McGrath,
Reno Legion Pro - IFBB,Figure 50+,7,Linda Flynn,
Reno Legion Pro - IFBB,Figure 50+,8,Tiffany Stuart,
Reno Legion Pro - IFBB,Figure 55+,1,Linda Flynn,
Reno Legion Pro - IFBB,Figure 55+,2,Missy Sandeman,
Reno Legion Pro - IFBB,Figure 55+,3,Nancy Davis,
Reno Legion Pro - IFBB,Figure 60+,1,Sheena Wilson,
Reno Legion Pro - IFBB,Figure 60+,2,Missy Sandeman,
Reno Legion Pro - IFBB,Figure 60+,3,Nancy Davis,
Reno Legion Pro - IFBB,Figure 60+,4,Evelyn Flaharty,
Romania Muscle Pro - IFBB,Bodybuilding,1,Virginia Sanchez,
Romania Muscle Pro - IFBB,Bodybuilding,2,Monica Goiosa,
Romania Muscle Pro - IFBB,Bodybuilding,3,Margita Zámolová,
Romania Muscle Pro - IFBB,Bodybuilding,4,Mona Poursaleh,
Romania Muscle Pro - IFBB,Bodybuilding,5,Anastasia Korableva,
Romania Muscle Pro - IFBB,Bodybuilding,6,Claudia Partenza,
Romania Muscle Pro - IFBB,Bodybuilding,7,Elena Oana Hreapca,
Romania Muscle Pro - IFBB,Bodybuilding,8,Angelica Raducu Raluca,
Romania Muscle Pro - IFBB,Bodybuilding,9,Cristina Arellano,
Romania Muscle Pro - IFBB,Bodybuilding,10,Toks Macaulay,
Romania Muscle Pro - IFBB,Physique,1,Caroline Dos Santos,
Romania Muscle Pro - IFBB,Physique,2,Oana Amalia Marinescu,
Romania Muscle Pro - IFBB,Physique,3,Lenka Ferenčuková,
Romania Muscle Pro - IFBB,Physique,4,Jeanette Johansson,
Romania Muscle Pro - IFBB,Physique,5,Modesta Halby,
Romania Muscle Pro - IFBB,Physique,6,Ivana Dvorakova,
Romania Muscle Pro - IFBB,Physique,7,Jekaterina Übelacker,
Romania Muscle Pro - IFBB,Physique,8,Maria Wattel,
Romania Muscle Pro - IFBB,Physique,9,Opre Alida,
Romania Muscle Pro - IFBB,Physique,10,Gemma Lancaster,
Romania Muscle Pro - IFBB,Physique,11,Debora Gerboni,
Romania Muscle Pro - IFBB,Physique,12,Paola Boschero,
Romania Muscle Pro - IFBB,Figure,1,Julia Heerenveen,
Romania Muscle Pro - IFBB,Figure,2,Anna Banks,
Romania Muscle Pro - IFBB,Figure,3,Bahar Ayra,
Romania Muscle Pro - IFBB,Figure,4,Veronica Gallego Garcia,
Romania Muscle Pro - IFBB,Figure,5,Maria Luisa Baeza Diaz,
Romania Muscle Pro - IFBB,Figure,6,Eleni Zavitsanou,
Romania Muscle Pro - IFBB,Figure,7,Melinda Mercz,
Romania Muscle Pro - IFBB,Figure,8,Gabriela Linhartova,
Romania Muscle Pro - IFBB,Figure,9,Rahel Cucchia,
Romania Muscle Pro - IFBB,Figure,10,Flora Conte,
Romania Muscle Pro - IFBB,Figure,11,Kiera Aston,
Romania Muscle Pro - IFBB,Figure,12,Aksana Nikolaievna Yukhno,
Romania Muscle Pro - IFBB,Figure,13,Jayne Tingle,
Romania Muscle Pro - IFBB,Figure,14,Megan Sylvester,
Romania Muscle Pro - IFBB,Figure,15,Stacey Boyce,
Romania Muscle Pro - IFBB,Figure,-,Una Djordjevic,
Romania Muscle Pro - IFBB,Figure,-,Thininut Sripichit,
Romania Muscle Pro - IFBB,Figure,-,Zhao Yican,
Savannah Pro - IFBB,Bodybuilding,1,Asha Hadley,
Savannah Pro - IFBB,Bodybuilding,2,Kim Buck,
Savannah Pro - IFBB,Bodybuilding,3,Reshanna Boswell,
Savannah Pro - IFBB,Bodybuilding,4,Angela Rayburn,
Savannah Pro - IFBB,Bodybuilding,5,Andrea Sauer,
Savannah Pro - IFBB,Bodybuilding,6,Kristina Mendoza,
Savannah Pro - IFBB,Bodybuilding,7,Tina Williams,
Savannah Pro - IFBB,Bodybuilding,8,Anne Sheehan,
Savannah Pro - IFBB,Bodybuilding,9,Janeen Lankowski,
Savannah Pro - IFBB,Bodybuilding,10,Rachelle Cannon,
Savannah Pro - IFBB,Bodybuilding,11,Donna Salib,
Savannah Pro - IFBB,Bodybuilding,12,Pamela Hannam,
Savannah Pro - IFBB,Bodybuilding,13,Amy Hauck,
Savannah Pro - IFBB,Bodybuilding,14,Whitney Armstrong,
Savannah Pro - IFBB,Figure,1,Nicole Zenobia Graham,
Savannah Pro - IFBB,Figure,2,Felisha Livezey,
Savannah Pro - IFBB,Figure,3,Maria Luisa Baeza Diaz,
Savannah Pro - IFBB,Figure,4,Anna Banks,
Savannah Pro - IFBB,Figure,5,Silvia Henry,
Savannah Pro - IFBB,Figure,6,Sandra Grajales Romero,
Savannah Pro - IFBB,Figure,7,Tarryn Garlington,
Savannah Pro - IFBB,Figure,8,Stacey Fought,
Savannah Pro - IFBB,Figure,9,Donya Jackson,
Savannah Pro - IFBB,Figure,10,Sabah Syed,
Savannah Pro - IFBB,Figure,11,Camala Rodriguez,
Savannah Pro - IFBB,Figure,12,Alexis Sullivan,
Savannah Pro - IFBB,Figure,13,Anca Ioana Bergen,
Savannah Pro - IFBB,Figure,14,Jennifer Iritano,
Savannah Pro - IFBB,Figure,15,Danielle Rose,
Savannah Pro - IFBB,Figure,-,Desiree Alferes,
Savannah Pro - IFBB,Figure,-,Alissa Carpio,
Savannah Pro - IFBB,Figure,-,Kelly Durma,
Savannah Pro - IFBB,Figure,-,Sheila Durrence,
Savannah Pro - IFBB,Figure,-,Bernice Higgins,
Savannah Pro - IFBB,Figure,-,Ashley Howells,
Savannah Pro - IFBB,Figure,-,Ashley Jones,
Savannah Pro - IFBB,Figure,-,Koko Korang,
Savannah Pro - IFBB,Figure,-,Kam Mack,
Savannah Pro - IFBB,Figure,-,Brittanie Molina,
Savannah Pro - IFBB,Figure,-,Kelly Lynn Nauyokas,
Savannah Pro - IFBB,Figure,-,Debra Rosado-Bohac,
Savannah Pro - IFBB,Figure,-,Christina Rose,
Savannah Pro - IFBB,Figure,-,Clarissa Sanchez,
Savannah Pro - IFBB,Figure,-,Samantha Simpson,
Savannah Pro - IFBB,Figure,-,Kimberley Smith,
Savannah Pro - IFBB,Figure,-,Tiffany Walker,
Savannah Pro - IFBB,Figure,-,Ayana Ward,
Savannah Pro - IFBB,Figure,-,Tracy Weller,
Savannah Pro - IFBB,Figure,-,Ronshende Whittington,
Savannah Pro - IFBB,Figure,-,Sara Willis,
Tampa Pro Championships - IFBB,Bodybuilding,1,LaDawn McDay,
Tampa Pro Championships - IFBB,Bodybuilding,2,Janeen Lankowski,
Tampa Pro Championships - IFBB,Bodybuilding,3,Maria Flores,
Tampa Pro Championships - IFBB,Bodybuilding,4,Hailey McGrath,
Tampa Pro Championships - IFBB,Bodybuilding,5,Pamela Hannam,
Tampa Pro Championships - IFBB,Bodybuilding,6,Michelle Brent,
Tampa Pro Championships - IFBB,Physique,1,Ivie Rhein,
Tampa Pro Championships - IFBB,Physique,2,Jeannie Feldman,
Tampa Pro Championships - IFBB,Physique,3,Sherry Priami,
Tampa Pro Championships - IFBB,Physique,4,Christina Bitner,
Tampa Pro Championships - IFBB,Physique,5,Trish Wood,
Tampa Pro Championships - IFBB,Physique,6,Ashlynn Richardson,
Tampa Pro Championships - IFBB,Physique,7,Oksana Piari,
Tampa Pro Championships - IFBB,Physique,8,Caridad Sola,
Tampa Pro Championships - IFBB,Physique,9,Heather Phipps,
Tampa Pro Championships - IFBB,Physique,10,Jada Beverly,
Tampa Pro Championships - IFBB,Physique,11,Daphney Carter,
Tampa Pro Championships - IFBB,Physique,12,Suzanne Davis,
Tampa Pro Championships - IFBB,Physique,13,Jennifer McEnery,
Tampa Pro Championships - IFBB,Physique,14,Jennifer Adkisson,
Tampa Pro Championships - IFBB,Physique,15,Kristine Spinelli,
Tampa Pro Championships - IFBB,Physique,-,Briatney Brooks,
Tampa Pro Championships - IFBB,Physique,-,Angela Debatin,
Tampa Pro Championships - IFBB,Physique,-,Cindy Flannery,
Tampa Pro Championships - IFBB,Physique,-,Heidi Gore,
Tampa Pro Championships - IFBB,Physique,-,Patricia Hristove,
Tampa Pro Championships - IFBB,Physique,-,Michelle Jones,
Tampa Pro Championships - IFBB,Physique,-,Shea Menchaca,
Tampa Pro Championships - IFBB,Masters Physique,1,Sherry Priami,
Tampa Pro Championships - IFBB,Masters Physique,2,Trish Wood,
Tampa Pro Championships - IFBB,Masters Physique,3,Suzanne Davis,
Tampa Pro Championships - IFBB,Masters Physique,4,Angela Debatin,
Tampa Pro Championships - IFBB,Masters Physique,5,Cindy Flannery,
Tampa Pro Championships - IFBB,Masters Physique,6,Michelle Jones,
Tampa Pro Championships - IFBB,Masters Physique,7,Kristine Spinelli,
Tampa Pro Championships - IFBB,Masters Physique,8,Heidi Gore,
Tampa Pro Championships - IFBB,Masters Physique,9,Shea Menchaca,
Tampa Pro Championships - IFBB,Masters Physique,10,Karen Barnett,
Tampa Pro Championships - IFBB,Figure,1,Latoya Farley,
Tampa Pro Championships - IFBB,Figure,2,Sandra Grajales Romero,
Tampa Pro Championships - IFBB,Figure,3,Donya Jackson,
Tampa Pro Championships - IFBB,Figure,4,Danielle Rose,
Tampa Pro Championships - IFBB,Figure,5,Raquel Clarke,
Tampa Pro Championships - IFBB,Figure,6,Stacy Fujarski,
Tampa Pro Championships - IFBB,Figure,7,Felisha Livezey,
Tampa Pro Championships - IFBB,Figure,8,Tiffany Walker,
Tampa Pro Championships - IFBB,Figure,9,Desiree Alferes,
Tampa Pro Championships - IFBB,Figure,10,Ashley Howells,
Tampa Pro Championships - IFBB,Figure,11,Rita Villarreal,
Tampa Pro Championships - IFBB,Figure,12,Sarah Vogt,
Tampa Pro Championships - IFBB,Figure,13,Anca Ioana Bergen,
Tampa Pro Championships - IFBB,Figure,14,Kristine Terese Finsaas,
Tampa Pro Championships - IFBB,Figure,15,Jennifer Iritano,
Tampa Pro Championships - IFBB,Figure,-,Laurie Buckley,
Tampa Pro Championships - IFBB,Figure,-,Tanya Chartrand,
Tampa Pro Championships - IFBB,Figure,-,Vanna DelaCruz,
Tampa Pro Championships - IFBB,Figure,-,Jennifer Horan,
Tampa Pro Championships - IFBB,Figure,-,Karrie Kalbach,
Tampa Pro Championships - IFBB,Figure,-,Brittanie Molina,
Tampa Pro Championships - IFBB,Figure,-,Debra Rosado-Bohac,
Tampa Pro Championships - IFBB,Figure,-,Meghan Santa Barbara,
Tampa Pro Championships - IFBB,Figure,-,Shelace Shoemaker,
Tampa Pro Championships - IFBB,Figure,-,Samantha Simpson,
Tampa Pro Championships - IFBB,Figure,-,Autumn Swansen,
Tampa Pro Championships - IFBB,Figure Masters,1,Donya Jackson,
Tampa Pro Championships - IFBB,Figure Masters,2,Raquel Clarke,
Tampa Pro Championships - IFBB,Figure Masters,3,Rita Villarreal,
Tampa Pro Championships - IFBB,Figure Masters,4,Jennifer Iritano,
Tampa Pro Championships - IFBB,Figure Masters,5,Shelace Shoemaker,
Tampa Pro Championships - IFBB,Figure Masters,6,Debra Rosado-Bohac,
Tampa Pro Championships - IFBB,Figure Masters,7,Laurie Buckley,
Tampa Pro Championships - IFBB,Figure Masters,8,Karrie Kalbach,
Tampa Pro Championships - IFBB,Figure Masters,9,Tanya Chartrand,
Tampa Pro Championships - IFBB,Figure Masters,10,Jennifer Horan,
Tampa Pro Championships - IFBB,Figure Masters,11,Tiffany Stuart,
Tampa Pro Championships - IFBB,Figure Masters,12,Suzanne Blaylock,
Upper Midwest Pro - IFBB,Figure,1,Wendy Fortino,
Upper Midwest Pro - IFBB,Figure,2,Ivana Ivusic,
Upper Midwest Pro - IFBB,Figure,3,Rachel Shoemaker,
Upper Midwest Pro - IFBB,Figure,4,Catherine Lavoie,
Upper Midwest Pro - IFBB,Figure,5,Rori Ross,
Upper Midwest Pro - IFBB,Figure,6,Jill Braxmeyer,
Upper Midwest Pro - IFBB,Figure,7,Loren Wilkins,
Upper Midwest Pro - IFBB,Figure,8,Danielle Rose,
Upper Midwest Pro - IFBB,Figure,9,Justina Speights,
Upper Midwest Pro - IFBB,Figure,10,Rita Villarreal,
Upper Midwest Pro - IFBB,Figure,11,Katlyn O'Neil,
Upper Midwest Pro - IFBB,Figure,12,Patria Sigafoose,
Upper Midwest Pro - IFBB,Figure,13,Koko Korang,
Upper Midwest Pro - IFBB,Figure,14,Rosario Romero,
Upper Midwest Pro - IFBB,Figure,15,April Jean White,
Upper Midwest Pro - IFBB,Figure,-,Sherrie Bingham,
Upper Midwest Pro - IFBB,Figure,-,Alexa Floria,
Upper Midwest Pro - IFBB,Figure,-,Stacie Gladwell,
Upper Midwest Pro - IFBB,Figure,-,Ashley Howells,
Upper Midwest Pro - IFBB,Figure,-,Angie Lemay,
Upper Midwest Pro - IFBB,Figure,-,Larissa Penaloza,
Upper Midwest Pro - IFBB,Figure,-,Stephanie Santamaria,
Upper Midwest Pro - IFBB,Figure,-,Spomenka Stanic-Miller,
Upper Midwest Pro - IFBB,Figure,-,Amanda Welch,
Upper Midwest Pro - IFBB,Figure Masters,1,Jill Braxmeyer,
Upper Midwest Pro - IFBB,Figure Masters,2,Rita Villarreal,
Upper Midwest Pro - IFBB,Figure Masters,3,Patria Sigafoose,
Upper Midwest Pro - IFBB,Figure Masters,4,Rosario Romero,
Upper Midwest Pro - IFBB,Figure Masters,5,Angie Lemay,
Upper Midwest Pro - IFBB,Figure Masters,6,Larissa Penaloza,
Upper Midwest Pro - IFBB,Figure Masters,7,Stacie Gladwell,
Upper Midwest Pro - IFBB,Figure Masters,8,Spomenka Stanic-Miller,
Upper Midwest Pro - IFBB,Figure Masters,9,Sherrie Bingham,
World Amateur Championships - IFBB,Physique A,1,Mina Sofia Mahzoon
  (Sweden),
World Amateur Championships - IFBB,Physique A,2,Aline Beck
  (Switzerland),
World Amateur Championships - IFBB,Physique A,3,Andrijana Dabic
  (Austria),
World Amateur Championships - IFBB,Physique A,4,Peggy Borocco
  (France),
World Amateur Championships - IFBB,Physique A,5,Lucie Jakešová
  (Czech Republic),
World Amateur Championships - IFBB,Physique A,6,Maryna Melchenko
  (Ukraine),
World Amateur Championships - IFBB,Physique A,7,Inga Erikson
  (Finland),
World Amateur Championships - IFBB,Physique B,1,Nataliia Prokhorova
  (Ukraine),
World Amateur Championships - IFBB,Physique B,2,Aleksandra Krzyworzeka
  (Poland),
World Amateur Championships - IFBB,Physique B,3,Liubov Popova
  (Ukraine),
World Amateur Championships - IFBB,Physique B,4,Ulrika Thunberg
  (Sweden),
World Amateur Championships - IFBB,Physique B,5,Araceli Fernandez
  (Spain),
World Amateur Championships - IFBB,Masters Physique 35+,1,Nataliia Prokhorova
  (Ukraine),
World Amateur Championships - IFBB,Masters Physique 35+,2,Peggy Borocco
  (France),
World Amateur Championships - IFBB,Masters Physique 35+,3,Ulrika Thunberg
  (Sweden),
World Amateur Championships - IFBB,Masters Physique 35+,4,Miljana Pavkovic
  (Croatia),
World Amateur Championships - IFBB,Masters Physique 35+,5,Maryna Melchenko
  (Ukraine),
World Amateur Championships - IFBB,Masters Physique 35+,6,Milena Koudelková
  (Czech Republic),
World Amateur Championships - IFBB,Masters Physique 35+,7,Lucie Jakešová
  (Czech Republic),
World Amateur Championships - IFBB,Masters Physique 35+,8,Ana Maria Prieto
  (Spain),
World Amateur Championships - IFBB,Masters Physique 35+,9,Tatiana Rey
  (Spain),
World Amateur Championships - IFBB,Masters Physique 35+,10,Agnete Honkala
  (Finland),
World Amateur Championships - IFBB,Figure A,1,Tiia Kaare
  (Estonia),
World Amateur Championships - IFBB,Figure A,2,Dina Kaspi
  (Finland),
World Amateur Championships - IFBB,Figure A,3,Karina Shcherbak
  (Russia),
World Amateur Championships - IFBB,Figure A,4,Inna Zinchenko
  (Ukraine),
World Amateur Championships - IFBB,Figure A,5,Mariia Maievska
  (Ukraine),
World Amateur Championships - IFBB,Figure A,6,Laura Hackova
  (Slovakia),
