Year,Gender,Competition,Category,Place,Name,Score,Category_Subtype
1983,male,World Pro Championships,mensbb,15,Ken Passariello,,
1983,male,World Pro Championships,mensbb,16,Don Modzelewski,,
1984,male,Canada Pro Cup,mensbb,1,Albert Beckles,,
1984,male,Canada Pro Cup,mensbb,2,Bob Birdsong,,
1984,male,Canada Pro Cup,mensbb,3,Tony Pearson,,
1984,male,Canada Pro Cup,mensbb,4,Jusup Wilkosz,,
1984,male,Canada Pro Cup,mensbb,5,Samir Bannout,,
1984,male,Canada Pro Cup,mensbb,6,Scott Wilson,,
1984,male,Canada Pro Cup,mensbb,7,Bill Grant,,
1984,male,Canada Pro Cup,mensbb,8,Charles Glass,,
1984,male,Canada Pro Cup,mensbb,9,John Brown,,
1984,male,Canada Pro Cup,mensbb,10,Chuck Williams,,
1984,male,Olympia,mensbb,1,Lee Haney,,
1984,male,Olympia,mensbb,2,Mohamed Makkawy,,
1984,male,Olympia,mensbb,3,Jusup Wilkosz,,
1984,male,Olympia,mensbb,4,Albert Beckles,,
1984,male,Olympia,mensbb,5,Roy Callendar,,
1984,male,Olympia,mensbb,6,Samir Bannout,,
1984,male,Olympia,mensbb,7,Bob Paris,,
1984,male,Olympia,mensbb,8,Sergio Oliva,,
1984,male,Olympia,mensbb,9,Tom Platz,,
1984,male,Olympia,mensbb,10,Bob Birdsong,,
1984,male,Olympia,mensbb,11,Chris Dickerson,,
1984,male,Olympia,mensbb,12,Tony Pearson,,
1984,male,Olympia,mensbb,13,Boyer Coe,,
1984,male,Olympia,mensbb,14,Chuck Williams,,
1984,male,Olympia,mensbb,15,Bill Grant,,
1984,male,Olympia,mensbb,16,Charles Glass,,
1984,male,Olympia,mensbb,17,Robby Robinson,,
1984,male,Olympia,mensbb,18,Hubert Metz,,
1984,male,Olympia,mensbb,19,James Gaubert,,
1984,male,Olympia,mensbb,20,Appie Steenbeek,,
1984,male,World Grand Prix,mensbb,1,Albert Beckles,,
1984,male,World Grand Prix,mensbb,2,Bob Birdsong,,
1984,male,World Grand Prix,mensbb,3,Tony Pearson,,
1984,male,World Grand Prix,mensbb,4,Jusup Wilkosz,,
1984,male,World Grand Prix,mensbb,5,Samir Bannout,,
1984,male,World Grand Prix,mensbb,6,Scott Wilson,,
1984,male,World Grand Prix,mensbb,7,Bill Grant,,
1984,male,World Grand Prix,mensbb,8,Charles Glass,,
1984,male,World Grand Prix,mensbb,9,John Brown,,
1984,male,World Grand Prix,mensbb,10,Chuck Williams,,
1984,male,World Grand Prix,mensbb,11,Steve Davis,,
1984,male,World Grand Prix,mensbb,12,Dave Johns,,
1984,male,World Grand Prix,mensbb,13,Robby Robinson,,
1984,male,World Grand Prix,mensbb,14,Ken Passariello,,
1984,male,World Grand Prix,mensbb,15,Jocelyn Pelletier,,
1984,male,World Grand Prix,mensbb,16,Ron Magnum,,
1984,male,World Pro Championships,mensbb,1,Albert Beckles,,
1984,male,World Pro Championships,mensbb,2,Greg DeFerro,,
1984,male,World Pro Championships,mensbb,3,Bill Grant,,
1984,male,World Pro Championships,mensbb,4,Bob Birdsong,,
1984,male,World Pro Championships,mensbb,5,Bertil Fox,,
1984,male,World Pro Championships,mensbb,6,Andreas Cahling,,
1984,male,World Pro Championships,mensbb,7,Danny Padilla,,
1984,male,World Pro Championships,mensbb,8,John Terilli,,
1984,male,World Pro Championships,mensbb,9,Scott Wilson,,
1984,male,World Pro Championships,mensbb,10,Dave Johns,,
1984,male,World Pro Championships,mensbb,11,Steve Michalik,,
1984,male,World Pro Championships,mensbb,12,Salvador Ruiz,,
1984,male,World Pro Championships,mensbb,13,Roger Callard,,
1985,male,Night of Champions,mensbb,1,Albert Beckles,,
1985,male,Night of Champions,mensbb,2,Rich Gaspari,,
1985,male,Night of Champions,mensbb,3,Bob Birdsong,,
1985,male,Night of Champions,mensbb,4,Mike Christian,,
1985,male,Night of Champions,mensbb,5,Frank Richard,,
1985,male,Night of Champions,mensbb,6,John Terilli,,
1985,male,Night of Champions,mensbb,7,Ali Malla,,
1985,male,Night of Champions,mensbb,8,Robby Robinson,,
1985,male,Night of Champions,mensbb,9,Tony Pearson,,
1985,male,Night of Champions,mensbb,10,John Brown,,
1985,male,Night of Champions,mensbb,10,Bill Grant,,
1985,male,Night of Champions,mensbb,11,Gary Leonard,,
1985,male,Night of Champions,mensbb,11,Charles Glass,,
1985,male,Night of Champions,mensbb,11,Shigeru Sugita    杉田茂,,
1985,male,Night of Champions,mensbb,11,Scott Wilson,,
1985,male,Olympia,mensbb,1,Lee Haney,,
1985,male,Olympia,mensbb,2,Albert Beckles,,
1985,male,Olympia,mensbb,3,Rich Gaspari,,
1985,male,Olympia,mensbb,4,Mohamed Makkawy,,
1985,male,Olympia,mensbb,5,Mike Christian,,
1985,male,Olympia,mensbb,6,Berry DeMey,,
1985,male,Olympia,mensbb,7,Tom Platz,,
1985,male,Olympia,mensbb,8,Sergio Oliva,,
1985,male,Olympia,mensbb,9,Bob Paris,,
1985,male,Olympia,mensbb,10,Frank Richard,,
1985,male,Olympia,mensbb,11,Bob Birdsong,,
1985,male,Olympia,mensbb,12,Tony Pearson,,
1985,male,Olympia,mensbb,13,Wilfred Sylvester,,
1985,male,Olympia,mensbb,14,John Brown,,
1985,male,Olympia,mensbb,15,Jacques Neuville,,
1985,male,Olympia,mensbb,16,Danny Padilla,,
1985,male,Olympia,mensbb,17,Ali Malla,,
1985,male,Olympia,mensbb,18,Johnny Fuller,,
1985,male,Olympia,mensbb,19,Gerard Buinoud,,
1985,male,Olympia,mensbb,20,Salvador Ruiz,,
1985,male,Olympia,mensbb,21,Appie Steenbeek,,
1985,male,Olympia,mensbb,22,Renato Bertagna,,
1985,male,Olympia,mensbb,23,Sean Jenkins,,
1985,male,Olympia,mensbb,24,Ben Herder,,
1986,male,Los Angeles Pro Championships,mensbb,1,Rich Gaspari,,
1986,male,Los Angeles Pro Championships,mensbb,2,Mike Christian,,
1986,male,Los Angeles Pro Championships,mensbb,3,Frank Richard,,
1986,male,Los Angeles Pro Championships,mensbb,4,David Hawk,,
1986,male,Los Angeles Pro Championships,mensbb,5,Tony Pearson,,
1986,male,Los Angeles Pro Championships,mensbb,6,John Terilli,,
1986,male,Los Angeles Pro Championships,mensbb,7,Bob Paris,,
1986,male,Los Angeles Pro Championships,mensbb,8,Edouard Kawak,,
1986,male,Los Angeles Pro Championships,mensbb,8,Gary Leonard,,
1986,male,Los Angeles Pro Championships,mensbb,9,Scott Wilson,,
1986,male,Los Angeles Pro Championships,mensbb,9,Bob Birdsong,,
1986,male,Los Angeles Pro Championships,mensbb,9,John Brown,,
1986,male,Los Angeles Pro Championships,mensbb,9,Rod Koontz,,
1986,male,Los Angeles Pro Championships,mensbb,9,Ali Malla,,
1986,male,Los Angeles Pro Championships,mensbb,9,Robby Robinson,,
1986,male,Night of Champions,mensbb,1,Lee Labrada,,
1986,male,Night of Champions,mensbb,2,Ron Love,,
1986,male,Night of Champions,mensbb,3,Frank Richard,,
1986,male,Night of Champions,mensbb,4,Tony Pearson,,
1986,male,Night of Champions,mensbb,5,David Hawk,,
1986,male,Night of Champions,mensbb,6,Berry DeMey,,
1986,male,Night of Champions,mensbb,7,Robby Robinson,,
1986,male,Night of Champions,mensbb,8,Edouard Kawak,,
1986,male,Night of Champions,mensbb,9,Bill Grant,,
1986,male,Night of Champions,mensbb,10,Charles Glass,,
1986,male,Night of Champions,mensbb,11,Ali Malla,,
1986,male,Night of Champions,mensbb,12,Bob Birdsong,,
1986,male,Night of Champions,mensbb,13,Wilfred Sylvester,,
1986,male,Night of Champions,mensbb,14,Gary Leonard,,
1986,male,Night of Champions,mensbb,15,Appie Steenbeek,,
1986,male,Night of Champions,mensbb,16,John Brown,,
1986,male,Night of Champions,mensbb,17,Dale Ruplinger,,
1986,male,Night of Champions,mensbb,18,Sean Jenkins,,
1986,male,Olympia,mensbb,1,Lee Haney,,
1986,male,Olympia,mensbb,2,Rich Gaspari,,
1986,male,Olympia,mensbb,3,Mike Christian,,
1986,male,Olympia,mensbb,4,Albert Beckles,,
1986,male,Olympia,mensbb,5,Berry DeMey,,
1986,male,Olympia,mensbb,6,Peter Hensel,,
1986,male,Olympia,mensbb,7,Bertil Fox,,
1986,male,Olympia,mensbb,8,Ron Love,,
1986,male,Olympia,mensbb,9,John Terilli,,
1986,male,Olympia,mensbb,10,Josef Grolmus,,
1986,male,Olympia,mensbb,11,Tom Platz,,
1986,male,Olympia,mensbb,12,Jusup Wilkosz,,
1986,male,Olympia,mensbb,13,Edouard Kawak,,
1986,male,Olympia,mensbb,14,Frank Richard,,
1986,male,Olympia,mensbb,15,Gary Leonard,,
1986,male,World Pro Championships,mensbb,1,Rich Gaspari,,
1986,male,World Pro Championships,mensbb,2,Mike Christian,,
1986,male,World Pro Championships,mensbb,3,Frank Richard,,
1986,male,World Pro Championships,mensbb,4,David Hawk,,
1986,male,World Pro Championships,mensbb,5,John Terilli,,
1986,male,World Pro Championships,mensbb,6,Bob Paris,,
1986,male,World Pro Championships,mensbb,7,Gary Leonard,,
1986,male,World Pro Championships,mensbb,8,Edouard Kawak,,
1986,male,World Pro Championships,mensbb,9,Tony Pearson,,
1986,male,World Pro Championships,mensbb,10,Charles Glass,,
1986,male,World Pro Championships,mensbb,11,Bob Birdsong,,
1986,male,World Pro Championships,mensbb,12,Scott Wilson,,
1986,male,World Pro Championships,mensbb,13,Danny Padilla,,
1986,male,World Pro Championships,mensbb,14,John Brown,,
1986,male,World Pro Championships,mensbb,15,Ali Malla,,
1986,male,World Pro Championships,mensbb,16,Appie Steenbeek,,
1986,male,World Pro Championships,mensbb,17,Jacques Neuville,,
1986,male,World Pro Championships,mensbb,18,Joe Nazario,,
1987,male,Detroit Pro Championships,mensbb,1,Mike Ashley,,
1987,male,Detroit Pro Championships,mensbb,2,Shane DiMora,,
1987,male,Detroit Pro Championships,mensbb,3,Ron Love,,
1987,male,Detroit Pro Championships,mensbb,4,Mike Quinn,,
1987,male,Detroit Pro Championships,mensbb,5,Charles Glass,,
1987,male,Detroit Pro Championships,mensbb,6,Tom Platz,,
1987,male,Detroit Pro Championships,mensbb,7,Ali Malla,,
1987,male,Detroit Pro Championships,mensbb,8,John Brown,,
1987,male,Detroit Pro Championships,mensbb,9,Wayne Robbins,,
1987,male,Grand Prix France,mensbb,1,Rich Gaspari,,
1987,male,Grand Prix France,mensbb,2,Robby Robinson,,
1987,male,Grand Prix France,mensbb,3,Lee Labrada,,
1987,male,Grand Prix France,mensbb,4,Albert Beckles,,
1987,male,Grand Prix France,mensbb,5,Mike Christian,,
1987,male,Grand Prix France,mensbb,6,Berry DeMey,,
1987,male,Grand Prix France,mensbb,7,Paul Jean-Guillaume,,
1987,male,Grand Prix France,mensbb,8,Edouard Kawak,,
1987,male,Grand Prix France,mensbb,9,Ron Love,,
1987,male,Grand Prix France,mensbb,10,Mike Ashley,,
1987,male,Grand Prix France,mensbb,11,Appie Steenbeek,,
1987,male,Grand Prix Germany (2),mensbb,1,Lee Haney,,
1987,male,Grand Prix Germany (2),mensbb,2,Rich Gaspari,,
1987,male,Grand Prix Germany (2),mensbb,3,Lee Labrada,,
1987,male,Grand Prix Germany (2),mensbb,4,Mike Christian,,
1987,male,Grand Prix Germany (2),mensbb,5,Robby Robinson,,
1987,male,Grand Prix Germany (2),mensbb,6,Albert Beckles,,
1987,male,Grand Prix Germany (2),mensbb,7,Roy Callendar,,
1987,male,Grand Prix Germany (2),mensbb,8,Paul Jean-Guillaume,,
1987,male,Grand Prix Germany (2),mensbb,9,Berry DeMey,,
1987,male,Grand Prix Germany (2),mensbb,10,Ron Love,,
1987,male,Grand Prix Germany,mensbb,1,Rich Gaspari,,
1987,male,Grand Prix Germany,mensbb,2,Robby Robinson,,
1987,male,Grand Prix Germany,mensbb,3,Mike Christian,,
1987,male,Grand Prix Germany,mensbb,4,Albert Beckles,,
1987,male,Grand Prix Germany,mensbb,5,Paul Jean-Guillaume,,
1987,male,Grand Prix Germany,mensbb,6,Berry DeMey,,
1987,male,Grand Prix Germany,mensbb,7,Ron Love,,
1987,male,Grand Prix Germany,mensbb,8,Edouard Kawak,,
1987,male,Grand Prix Germany,mensbb,9,Bertil Fox,,
1987,male,Grand Prix Germany,mensbb,10,John Hnatyschak,,
1987,male,Night of Champions,mensbb,1,Gary Strydom,,
1987,male,Night of Champions,mensbb,2,Mike Ashley,,
1987,male,Night of Champions,mensbb,3,Ron Love,,
1987,male,Night of Champions,mensbb,4,John Hnatyschak,,
1987,male,Night of Champions,mensbb,5,Robby Robinson,,
1987,male,Night of Champions,mensbb,6,Shane DiMora,,
1987,male,Night of Champions,mensbb,7,Bertil Fox,,
1987,male,Night of Champions,mensbb,7,David Hawk,,
1987,male,Night of Champions,mensbb,8,Steve Brisbois,,
1987,male,Night of Champions,mensbb,8,Tom Terwilliger,,
1987,male,Night of Champions,mensbb,8,Roy Callendar,,
1987,male,Night of Champions,mensbb,8,Thierry Gunst,,
1987,male,Night of Champions,mensbb,8,Larry Jackson,,
1987,male,Night of Champions,mensbb,8,Sean Jenkins,,
1987,male,Night of Champions,mensbb,8,Edouard Kawak,,
1987,male,Night of Champions,mensbb,8,Rod Koontz,,
1987,male,Night of Champions,mensbb,8,Ron Magnum,,
1987,male,Night of Champions,mensbb,8,Ali Malla,,
1987,male,Night of Champions,mensbb,8,Ken Passariello,,
1987,male,Night of Champions,mensbb,8,Tony Pearson,,
1987,male,Night of Champions,mensbb,8,Jocelyn Pelletier,,
1987,male,Night of Champions,mensbb,8,Frank Richard,,
1987,male,Night of Champions,mensbb,8,Wayne Robbins,,
1987,male,Night of Champions,mensbb,8,Scott Wilson,,
1987,male,Olympia,mensbb,1,Lee Haney,,
1987,male,Olympia,mensbb,2,Rich Gaspari,,
1987,male,Olympia,mensbb,3,Lee Labrada,,
1987,male,Olympia,mensbb,4,Mike Christian,,
1987,male,Olympia,mensbb,5,Robby Robinson,,
1987,male,Olympia,mensbb,6,Berry DeMey,,
1987,male,Olympia,mensbb,7,Albert Beckles,,
1987,male,Olympia,mensbb,8,Edouard Kawak,,
1987,male,Olympia,mensbb,9,Ron Love,,
1987,male,Olympia,mensbb,10,Mike Ashley,,
1987,male,Olympia,mensbb,11,John Hnatyschak,,
1987,male,Olympia,mensbb,12,Bertil Fox,,
1987,male,Olympia,mensbb,13,Peter Hensel,,
1987,male,Olympia,mensbb,14,Paul Jean-Guillaume,,
1987,male,Olympia,mensbb,15,Josef Grolmus,,
1987,male,Olympia,mensbb,16,Ulf Larsson,,
1987,male,Olympia,mensbb,17,Herman Hoffend,,
1987,male,Olympia,mensbb,18,Steve Brisbois,,
1987,male,World Pro Championships,mensbb,1,Ron Love,,
1987,male,World Pro Championships,mensbb,2,Lee Labrada,,
1987,male,World Pro Championships,mensbb,3,Albert Beckles,,
1987,male,World Pro Championships,mensbb,4,Edouard Kawak,,
1987,male,World Pro Championships,mensbb,5,John Hnatyschak,,
1987,male,World Pro Championships,mensbb,6,Peter Hensel,,
1987,male,World Pro Championships,mensbb,7,Josef Grolmus,,
1987,male,World Pro Championships,mensbb,8,Tony Pearson,,
1987,male,World Pro Championships,mensbb,9,Frank Richard,,
1987,male,World Pro Championships,mensbb,10,Jacques Neuville,,
1987,male,World Pro Championships,mensbb,11,Gunther Kohaut,,
1987,male,World Pro Championships,mensbb,12,Roy Callendar,,
1987,male,World Pro Championships,mensbb,13,Johnny Fuller,,
1987,male,World Pro Championships,mensbb,14,Wayne Robbins,,
1987,male,World Pro Championships,mensbb,15,Thierry Gunst,,
1988,male,Chicago Pro Championships,mensbb,1,Phil Williams,,
1988,male,Chicago Pro Championships,mensbb,2,Gary Strydom,,
1988,male,Chicago Pro Championships,mensbb,3,John Hnatyschak,,
1988,male,Chicago Pro Championships,mensbb,4,Albert Beckles,,
1988,male,Chicago Pro Championships,mensbb,5,Bob Paris,,
1988,male,Chicago Pro Championships,mensbb,6,Lance Dreher,,
1988,male,Chicago Pro Championships,mensbb,7,Ronald Matz,,
1988,male,Chicago Pro Championships,mensbb,8,Dan Smith,,
1988,male,Chicago Pro Championships,mensbb,9,Hayrettin Dinger,,
1988,male,Chicago Pro Championships,mensbb,10,Paul Jean-Guillaume,,
1988,male,Chicago Pro Championships,mensbb,11,J J Marsh,,
1988,male,Chicago Pro Championships,mensbb,12,Charles Glass,,
1988,male,Chicago Pro Championships,mensbb,13,Bill Grant,,
1988,male,Chicago Pro Championships,mensbb,14,Ron Teufel,,
1988,male,Chicago Pro Championships,mensbb,15,Luiz Freitas,,
1988,male,Chicago Pro Championships,mensbb,16,Bill Richardson,,
1988,male,Grand Prix England,mensbb,1,Lee Labrada,,
1988,male,Grand Prix England,mensbb,2,Rich Gaspari,,
1988,male,Grand Prix England,mensbb,3,Berry DeMey,,
1988,male,Grand Prix England,mensbb,4,Brian Buchanan,,
1988,male,Grand Prix England,mensbb,5,Mike Quinn,,
1988,male,Grand Prix England,mensbb,6,Bob Paris,,
1988,male,Grand Prix England,mensbb,7,Albert Beckles,,
1988,male,Grand Prix England,mensbb,8,Robby Robinson,,
1988,male,Grand Prix England,mensbb,9,Mike Ashley,,
1988,male,Grand Prix England,mensbb,10,Samir Bannout,,
1988,male,Grand Prix England,mensbb,11,Ron Love,,
1988,male,Grand Prix England,mensbb,12,Selwyn Cottrell,,
1988,male,Grand Prix England,mensbb,13,Luiz Freitas,,
1988,male,Grand Prix England,mensbb,14,Bill Richardson,,
1988,male,Grand Prix England,mensbb,15,Bill Tierney,,
1988,male,Grand Prix England,mensbb,16,Richard Farmer,,
1988,male,Grand Prix England,mensbb,17,Edouard Kawak,,
1988,male,Grand Prix France,mensbb,1,Rich Gaspari,,
1988,male,Grand Prix France,mensbb,2,Lee Labrada,,
1988,male,Grand Prix France,mensbb,3,Berry DeMey,,
1988,male,Grand Prix France,mensbb,4,Bob Paris,,
1988,male,Grand Prix France,mensbb,5,Mike Quinn,,
1988,male,Grand Prix France,mensbb,6,Brian Buchanan,,
1988,male,Grand Prix France,mensbb,7,Ron Love,,
1988,male,Grand Prix France,mensbb,8,Mohammed Benaziza,,
1988,male,Grand Prix France,mensbb,9,Francis Benfatto,,
1988,male,Grand Prix France,mensbb,10,Paul Jean-Guillaume,,
1988,male,Grand Prix France,mensbb,11,Albert Beckles,,
1988,male,Grand Prix France,mensbb,12,Mike Ashley,,
1988,male,Grand Prix France,mensbb,13,Luiz Freitas,,
1988,male,Grand Prix France,mensbb,14,Ronald Matz,,
1988,male,Grand Prix France,mensbb,15,Roberto Zardinoni,,
1988,male,Grand Prix France,mensbb,16,Gerard Buinoud,,
1988,male,Grand Prix France,mensbb,17,Armando Defant,,
1988,male,Grand Prix France,mensbb,18,Bill Richardson,,
1988,male,Grand Prix Germany,mensbb,1,Rich Gaspari,,
1988,male,Grand Prix Germany,mensbb,2,Berry DeMey,,
1988,male,Grand Prix Germany,mensbb,3,Lee Labrada,,
1988,male,Grand Prix Germany,mensbb,4,Mike Quinn,,
1988,male,Grand Prix Germany,mensbb,5,Brian Buchanan,,
1988,male,Grand Prix Germany,mensbb,6,Bob Paris,,
1988,male,Grand Prix Germany,mensbb,7,Ron Love,,
1988,male,Grand Prix Germany,mensbb,8,Albert Beckles,,
1988,male,Grand Prix Germany,mensbb,9,Mike Ashley,,
1988,male,Grand Prix Germany,mensbb,10,Robby Robinson,,
1988,male,Grand Prix Germany,mensbb,11,Edouard Kawak,,
1988,male,Grand Prix Germany,mensbb,12,Peter Hensel,,
1988,male,Grand Prix Germany,mensbb,13,Ronald Matz,,
1988,male,Grand Prix Germany,mensbb,14,Luiz Freitas,,
1988,male,Grand Prix Germany,mensbb,15,Bill Richardson,,
1988,male,Grand Prix Germany,mensbb,16,Roberto Zardinoni,,
1988,male,Grand Prix Germany,mensbb,17,Hubert Metz,,
1988,male,Grand Prix Greece,mensbb,1,Lee Labrada,,
1988,male,Grand Prix Greece,mensbb,2,Rich Gaspari,,
1988,male,Grand Prix Greece,mensbb,3,Berry DeMey,,
1988,male,Grand Prix Greece,mensbb,4,Mike Quinn,,
1988,male,Grand Prix Greece,mensbb,5,Brian Buchanan,,
1988,male,Grand Prix Greece,mensbb,6,Bob Paris,,
1988,male,Grand Prix Greece,mensbb,7,Robby Robinson,,
1988,male,Grand Prix Greece,mensbb,8,Ron Love,,
1988,male,Grand Prix Greece,mensbb,9,Mike Ashley,,
1988,male,Grand Prix Greece,mensbb,10,Edouard Kawak,,
1988,male,Grand Prix Greece,mensbb,11,Bill Richardson,,
1988,male,Grand Prix Greece,mensbb,12,Luiz Freitas,,
1988,male,Grand Prix Italy,mensbb,1,Rich Gaspari,,
1988,male,Grand Prix Italy,mensbb,2,Lee Labrada,,
1988,male,Grand Prix Italy,mensbb,3,Bob Paris,,
1988,male,Grand Prix Italy,mensbb,4,Berry DeMey,,
1988,male,Grand Prix Italy,mensbb,5,Brian Buchanan,,
1988,male,Grand Prix Italy,mensbb,6,Ron Love,,
1988,male,Grand Prix Italy,mensbb,7,Mike Quinn,,
1988,male,Grand Prix Italy,mensbb,8,Albert Beckles,,
1988,male,Grand Prix Italy,mensbb,9,Samir Bannout,,
1988,male,Grand Prix Italy,mensbb,10,Armando Defant,,
1988,male,Grand Prix Italy,mensbb,11,Mike Ashley,,
1988,male,Grand Prix Italy,mensbb,12,Roberto Zardinoni,,
1988,male,Grand Prix Italy,mensbb,13,Luiz Freitas,,
1988,male,Grand Prix Italy,mensbb,14,Jacques Neuville,,
1988,male,Grand Prix Italy,mensbb,15,Maurizio Santoro,,
1988,male,Grand Prix Italy,mensbb,16,Bill Richardson,,
1988,male,Grand Prix Italy,mensbb,17,Ken Passariello,,
1988,male,Grand Prix Italy,mensbb,18,Antonio Stella,,
1988,male,Grand Prix Spain (2),mensbb,1,Lee Labrada,,
1988,male,Grand Prix Spain (2),mensbb,2,Rich Gaspari,,
1988,male,Grand Prix Spain (2),mensbb,3,Berry DeMey,,
1988,male,Grand Prix Spain (2),mensbb,4,Bob Paris,,
1988,male,Grand Prix Spain (2),mensbb,5,Mike Quinn,,
1988,male,Grand Prix Spain (2),mensbb,6,Ron Love,,
1988,male,Grand Prix Spain (2),mensbb,7,Brian Buchanan,,
1988,male,Grand Prix Spain (2),mensbb,8,Albert Beckles,,
1988,male,Grand Prix Spain (2),mensbb,9,Mike Ashley,,
1988,male,Grand Prix Spain (2),mensbb,10,Luiz Freitas,,
1988,male,Grand Prix Spain (2),mensbb,11,Ronald Matz,,
1988,male,Grand Prix Spain (2),mensbb,12,Jacques Neuville,,
1988,male,Grand Prix Spain (2),mensbb,13,Bill Richardson,,
1988,male,Grand Prix Spain,mensbb,1,Rich Gaspari,,
1988,male,Grand Prix Spain,mensbb,2,Lee Labrada,,
1988,male,Grand Prix Spain,mensbb,3,Berry DeMey,,
1988,male,Grand Prix Spain,mensbb,4,Mike Quinn,,
1988,male,Grand Prix Spain,mensbb,5,Bob Paris,,
1988,male,Grand Prix Spain,mensbb,6,Brian Buchanan,,
1988,male,Grand Prix Spain,mensbb,7,Albert Beckles,,
1988,male,Grand Prix Spain,mensbb,8,Mike Ashley,,
1988,male,Grand Prix Spain,mensbb,9,Robby Robinson,,
1988,male,Grand Prix Spain,mensbb,10,Ron Love,,
1988,male,Grand Prix Spain,mensbb,11,Luiz Freitas,,
1988,male,Grand Prix Spain,mensbb,12,Jacques Neuville,,
1988,male,Grand Prix Spain,mensbb,13,Bill Richardson,,
1988,male,Grand Prix Spain,mensbb,14,Edouard Kawak,,
1988,male,Grand Prix US Pro,mensbb,1,Mike Christian,,
1988,male,Grand Prix US Pro,mensbb,2,Brian Buchanan,,
1988,male,Grand Prix US Pro,mensbb,3,Robby Robinson,,
1988,male,Grand Prix US Pro,mensbb,4,Scott Wilson,,
1988,male,Grand Prix US Pro,mensbb,5,Mike Quinn,,
1988,male,Grand Prix US Pro,mensbb,6,Tony Pearson,,
1988,male,Grand Prix US Pro,mensbb,7,Gary Leonard,,
1988,male,Grand Prix US Pro,mensbb,8,Tom Terwilliger,,
1988,male,Grand Prix US Pro,mensbb,9,Dean Tornabene,,
1988,male,Grand Prix US Pro,mensbb,10,Gunther Kohaut,,
1988,male,Grand Prix US Pro,mensbb,11,Ali Malla,,
1988,male,Niagara Falls Pro Invitational,mensbb,1,Robby Robinson,,
1988,male,Niagara Falls Pro Invitational,mensbb,2,Phil Hill,,
1988,male,Niagara Falls Pro Invitational,mensbb,3,Bob Paris,,
1988,male,Niagara Falls Pro Invitational,mensbb,4,Mike Ashley,,
1988,male,Niagara Falls Pro Invitational,mensbb,5,Tony Pearson,,
1988,male,Niagara Falls Pro Invitational,mensbb,6,Dan Smith,,
1988,male,Niagara Falls Pro Invitational,mensbb,6,John Terilli,,
1988,male,Niagara Falls Pro Invitational,mensbb,7,Scott Wilson,,
1988,male,Niagara Falls Pro Invitational,mensbb,7,Sean Jenkins,,
1988,male,Niagara Falls Pro Invitational,mensbb,7,Gary Leonard,,
1988,male,Niagara Falls Pro Invitational,mensbb,7,Steve Brisbois,,
1988,male,Niagara Falls Pro Invitational,mensbb,7,Jesse Lujan,,
1988,male,Night of Champions,mensbb,1,Phil Hill,,
1988,male,Night of Champions,mensbb,2,Robby Robinson,,
1988,male,Night of Champions,mensbb,3,Bob Paris,,
1988,male,Night of Champions,mensbb,4,Shawn Ray,,
1988,male,Night of Champions,mensbb,5,Albert Beckles,,
1988,male,Night of Champions,mensbb,6,Dan Smith,,
1988,male,Night of Champions,mensbb,7,Paul Jean-Guillaume,,
1988,male,Night of Champions,mensbb,8,Tony Pearson,,
1988,male,Night of Champions,mensbb,9,Francis Benfatto,,
1988,male,Night of Champions,mensbb,10,Luiz Freitas,,
1988,male,Night of Champions,mensbb,11,Gunther Kuhni,,
1988,male,Night of Champions,mensbb,12,Koos Hemminga,,
1988,male,Night of Champions,mensbb,13,Bill Grant,,
1988,male,Night of Champions,mensbb,14,Sean Jenkins,,
1988,male,Night of Champions,mensbb,15,Hayrettin Dinger,,
1988,male,Night of Champions,mensbb,16,Bill Tierney,,
1988,male,Night of Champions,mensbb,17,Bill Richardson,,
1988,male,Night of Champions,mensbb,18,Steve Brisbois,,
1988,male,Olympia,mensbb,1,Lee Haney,,
1988,male,Olympia,mensbb,2,Rich Gaspari,,
1988,male,Olympia,mensbb,3,Berry DeMey,,
1988,male,Olympia,mensbb,4,Lee Labrada,,
1988,male,Olympia,mensbb,5,Gary Strydom,,
1988,male,Olympia,mensbb,6,Mike Quinn,,
1988,male,Olympia,mensbb,7,Brian Buchanan,,
1988,male,Olympia,mensbb,8,Samir Bannout,,
1988,male,Olympia,mensbb,9,Ron Love,,
1988,male,Olympia,mensbb,10,Bob Paris,,
1988,male,Olympia,mensbb,11,Mohammed Benaziza,,
1988,male,Olympia,mensbb,12,Phil Hill,,
1988,male,Olympia,mensbb,13,Shawn Ray,,
1988,male,Olympia,mensbb,14,Mike Ashley,,
1988,male,Olympia,mensbb,15,Albert Beckles,,
1988,male,Olympia,mensbb,16,Edouard Kawak,,
1988,male,Olympia,mensbb,17,Robby Robinson,,
1988,male,Olympia,mensbb,18,Peter Hensel,,
1988,male,Olympia,mensbb,19,Luiz Freitas,,
1988,male,Olympia,mensbb,20,Ralf Moeller,,
1988,male,World Pro Championships,mensbb,1,Mike Christian,,
1988,male,World Pro Championships,mensbb,2,Brian Buchanan,,
1988,male,World Pro Championships,mensbb,3,Robby Robinson,,
1988,male,World Pro Championships,mensbb,4,Mike Quinn,,
1988,male,World Pro Championships,mensbb,5,Peter Hensel,,
1988,male,World Pro Championships,mensbb,6,Scott Wilson,,
1988,male,World Pro Championships,mensbb,7,Shane DiMora,,
1988,male,World Pro Championships,mensbb,8,Tony Pearson,,
1988,male,World Pro Championships,mensbb,9,Gary Leonard,,
